rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"ZHENG Si Wei, CHEN Qing Chen",0,117 - 21,"$683,848.74","81,777 / 9","https://bwfbadminton.com/player/83046/zheng-si-wei,https://bwfbadminton.com/player/94125/chen-qing-chen","83046, 94125"
2,INA / INA,"Tontowi AHMAD, Liliyana NATSIR",0,282 - 78,"$1,101,072.49","76,170 / 11","https://bwfbadminton.com/player/54267/tontowi-ahmad,https://bwfbadminton.com/player/14727/liliyana-natsir","54267, 14727"
3,CHN / CHN,"WANG Yi Lyu, HUANG Dong Ping",0,45 - 17,"$173,473.13","71,860 / 14","https://bwfbadminton.com/player/99452/wang-yi-lyu,https://bwfbadminton.com/player/89426/huang-dong-ping","99452, 89426"
4,HKG / HKG,"TANG Chun Man, TSE Ying Suet",0,49 - 24,"$204,860.50","67,958 / 19","https://bwfbadminton.com/player/77689/tang-chun-man,https://bwfbadminton.com/player/61435/tse-ying-suet","77689, 61435"
5,INA / INA,"Praveen JORDAN, Debby SUSANTO",0,126 - 68,"$386,786.85","62,175 / 14","https://bwfbadminton.com/player/89916/praveen-jordan,https://bwfbadminton.com/player/4425/debby-susanto","89916, 4425"
6,CHN / CHN,"LU Kai, HUANG Ya Qiong",0,135 - 51,"$469,181.21","61,955 / 9","https://bwfbadminton.com/player/28549/lu-kai,https://bwfbadminton.com/player/63168/huang-ya-qiong","28549, 63168"
7,KOR / KOR,"SEO Seungjae, KIM Ha Na",0,36 - 12,"$314,686.25","58,970 / 15","https://bwfbadminton.com/player/66513/seo-seungjae,https://bwfbadminton.com/player/73982/kim-ha-na","66513, 73982"
8,MAS / MAS,"GOH Soon Huat, LAI Shevon Jemie",0,49 - 19,"$66,787.55","55,340 / 16","https://bwfbadminton.com/player/92593/goh-soon-huat,https://bwfbadminton.com/player/56352/lai-shevon-jemie","92593, 56352"
9,CHN / CHN,"ZHENG Si Wei, HUANG Ya Qiong",0,27 - 2,"$660,530.60","54,400 / 6","https://bwfbadminton.com/player/83046/zheng-si-wei,https://bwfbadminton.com/player/63168/huang-ya-qiong","83046, 63168"
10,ENG / ENG,"Chris ADCOCK, Gabrielle ADCOCK",0,203 - 125,"$409,906.01","54,040 / 12","https://bwfbadminton.com/player/70333/chris-adcock,https://bwfbadminton.com/player/62844/gabrielle-adcock","70333, 62844"
11,MAS / MAS,"TAN Kian Meng, LAI Pei Jing",0,74 - 40,"$102,722.09","51,730 / 20","https://bwfbadminton.com/player/67654/tan-kian-meng,https://bwfbadminton.com/player/47007/lai-pei-jing","67654, 47007"
12,DEN / DEN,"Mathias CHRISTIANSEN, Christinna PEDERSEN",0,21 - 7,"$528,858.99","51,030 / 8","https://bwfbadminton.com/player/99521/mathias-christiansen,https://bwfbadminton.com/player/53759/christinna-pedersen","99521, 53759"
13,THA / THA,"Dechapol PUAVARANUKROH, Sapsiree TAERATTANACHAI",0,66 - 30,"$74,531.87","49,369 / 9","https://bwfbadminton.com/player/61731/dechapol-puavaranukroh,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","61731, 67158"
14,HKG / HKG,"LEE Chun Hei Reginald, CHAU Hoi Wah",0,125 - 90,"$202,229.58","48,742 / 16","https://bwfbadminton.com/player/92609/lee-chun-hei-reginald,https://bwfbadminton.com/player/55285/chau-hoi-wah","92609, 55285"
15,KOR / KOR,"CHOI SolGyu, CHAE YuJung",0,74 - 40,"$111,845.00","47,756 / 15","https://bwfbadminton.com/player/67810/choi-solgyu,https://bwfbadminton.com/player/93074/chae-yujung","67810, 93074"
16,CHN / CHN,"ZHANG Nan, LI Yin Hui",0,44 - 11,"$672,625.00","45,530 / 8","https://bwfbadminton.com/player/35357/zhang-nan,https://bwfbadminton.com/player/82249/li-yin-hui","35357, 82249"
17,CHN / CHN,"HE Ji Ting, DU Yue",0,36 - 14,"$39,413.14","43,410 / 9","https://bwfbadminton.com/player/59673/he-ji-ting,https://bwfbadminton.com/player/65984/du-yue","59673, 65984"
18,JPN / JPN,"Kenta KAZUNO, Ayane KURIHARA",0,56 - 52,"$74,561.36","40,919 / 12","https://bwfbadminton.com/player/53161/kenta-kazuno,https://bwfbadminton.com/player/89285/ayane-kurihara","53161, 89285"
19,TPE / TPE,"WANG Chi-Lin, LEE Chia Hsin",0,35 - 32,"$29,978.09","40,896 / 17","https://bwfbadminton.com/player/96514/wang-chi-lin,https://bwfbadminton.com/player/76717/lee-chia-hsin","96514, 76717"
20,MAS / MAS,"CHAN Peng Soon, CHEAH Yee See",+1,18 - 11,"$183,053.25","38,690 / 12","https://bwfbadminton.com/player/53142/chan-peng-soon,https://bwfbadminton.com/player/58879/cheah-yee-see","53142, 58879"
21,ENG / ENG,"Marcus ELLIS, Lauren SMITH",+1,30 - 12,"$34,689.39","38,520 / 10","https://bwfbadminton.com/player/71349/marcus-ellis,https://bwfbadminton.com/player/80918/lauren-smith","71349, 80918"
22,NED / NED,"Jacco ARENDS, Selena PIEK",+1,128 - 89,"$65,179.99","38,490 / 16","https://bwfbadminton.com/player/67175/jacco-arends,https://bwfbadminton.com/player/67176/selena-piek","67175, 67176"
23,IND / IND,"Pranaav Jerry CHOPRA, REDDY N. Sikki",+1,51 - 34,"$46,591.20","37,980 / 13","https://bwfbadminton.com/player/57839/pranaav-jerry-chopra,https://bwfbadminton.com/player/17515/reddy-n-sikki","57839, 17515"
24,SGP / SGP,"HEE Yong Kai Terry, TAN Wei Han",+1,82 - 41,"$37,593.87","37,942 / 11","https://bwfbadminton.com/player/99181/hee-yong-kai-terry,https://bwfbadminton.com/player/59237/tan-wei-han","99181, 59237"
25,GER / GER,"Mark LAMSFUSS, Isabel HERTTRICH",-5,52 - 39,"$40,765.23","37,941 / 16","https://bwfbadminton.com/player/68045/mark-lamsfuss,https://bwfbadminton.com/player/98052/isabel-herttrich","68045, 98052"
26,RUS / RUS,"Evgenij DREMIN, Evgenia DIMOVA",+2,105 - 69,"$43,532.97","37,940 / 16","https://bwfbadminton.com/player/11606/evgenij-dremin,https://bwfbadminton.com/player/53676/evgenia-dimova","11606, 53676"
