rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"ZHENG Si Wei, HUANG Ya Qiong",0,94 - 7,"$1,243,600.60","111,400 / 15","https://bwfbadminton.com/player/83046/zheng-si-wei,https://bwfbadminton.com/player/63168/huang-ya-qiong","83046, 63168"
2,CHN / CHN,"WANG Yi Lyu, HUANG Dong Ping",0,96 - 29,"$503,241.89","92,250 / 14","https://bwfbadminton.com/player/99452/wang-yi-lyu,https://bwfbadminton.com/player/89426/huang-dong-ping","99452, 89426"
3,JPN / JPN,"Yuta WATANABE, Arisa HIGASHINO",0,80 - 47,"$293,704.38","81,493 / 20","https://bwfbadminton.com/player/58240/yuta-watanabe,https://bwfbadminton.com/player/79558/arisa-higashino","58240, 79558"
4,THA / THA,"Dechapol PUAVARANUKROH, Sapsiree TAERATTANACHAI",0,121 - 53,"$253,559.37","76,190 / 21","https://bwfbadminton.com/player/61731/dechapol-puavaranukroh,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","61731, 67158"
5,MAS / MAS,"CHAN Peng Soon, GOH Liu Ying",0,259 - 143,"$451,220.38","70,640 / 20","https://bwfbadminton.com/player/53142/chan-peng-soon,https://bwfbadminton.com/player/53159/goh-liu-ying","53142, 53159"
6,KOR / KOR,"SEO Seungjae, CHAE YuJung",0,33 - 9,"$184,052.50","62,660 / 12","https://bwfbadminton.com/player/66513/seo-seungjae,https://bwfbadminton.com/player/93074/chae-yujung","66513, 93074"
7,INA / INA,"Hafiz FAIZAL, Gloria Emanuelle WIDJAJA",+2,46 - 30,"$152,682.37","60,790 / 20","https://bwfbadminton.com/player/12557/hafiz-faizal,https://bwfbadminton.com/player/81702/gloria-emanuelle-widjaja","12557, 81702"
8,ENG / ENG,"Chris ADCOCK, Gabrielle ADCOCK",-1,239 - 140,"$465,756.01","59,853 / 15","https://bwfbadminton.com/player/70333/chris-adcock,https://bwfbadminton.com/player/62844/gabrielle-adcock","70333, 62844"
9,INA / INA,"Praveen JORDAN, Melati Daeva OKTAVIANTI",+1,36 - 24,"$281,573.34","57,840 / 19","https://bwfbadminton.com/player/89916/praveen-jordan,https://bwfbadminton.com/player/82061/melati-daeva-oktavianti","89916, 82061"
10,HKG / HKG,"TANG Chun Man, TSE Ying Suet",+1,72 - 37,"$255,004.25","57,600 / 13","https://bwfbadminton.com/player/77689/tang-chun-man,https://bwfbadminton.com/player/61435/tse-ying-suet","77689, 61435"
11,ENG / ENG,"Marcus ELLIS, Lauren SMITH",+1,82 - 32,"$107,414.37","56,979 / 21","https://bwfbadminton.com/player/71349/marcus-ellis,https://bwfbadminton.com/player/80918/lauren-smith","71349, 80918"
12,CHN / CHN,"HE Ji Ting, DU Yue",+1,61 - 31,"$119,300.64","55,161 / 18","https://bwfbadminton.com/player/59673/he-ji-ting,https://bwfbadminton.com/player/65984/du-yue","59673, 65984"
13,MAS / MAS,"GOH Soon Huat, LAI Shevon Jemie",-5,79 - 40,"$149,320.05","54,120 / 18","https://bwfbadminton.com/player/92593/goh-soon-huat,https://bwfbadminton.com/player/56352/lai-shevon-jemie","92593, 56352"
