rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"ZHENG Si Wei, HUANG Ya Qiong",0,67 - 5,"$973,380.60","106,800 / 15","https://bwfbadminton.com/player/83046/zheng-si-wei,https://bwfbadminton.com/player/63168/huang-ya-qiong","83046, 63168"
2,CHN / CHN,"WANG Yi Lyu, HUANG Dong Ping",0,72 - 25,"$279,141.89","81,040 / 14","https://bwfbadminton.com/player/99452/wang-yi-lyu,https://bwfbadminton.com/player/89426/huang-dong-ping","99452, 89426"
3,INA / INA,"Tontowi AHMAD, Liliyana NATSIR",0,305 - 85,"$1,243,524.99","74,120 / 11","https://bwfbadminton.com/player/54267/tontowi-ahmad,https://bwfbadminton.com/player/14727/liliyana-natsir","54267, 14727"
4,HKG / HKG,"TANG Chun Man, TSE Ying Suet",+1,65 - 33,"$234,254.26","69,440 / 16","https://bwfbadminton.com/player/77689/tang-chun-man,https://bwfbadminton.com/player/61435/tse-ying-suet","77689, 61435"
5,JPN / JPN,"Yuta WATANABE, Arisa HIGASHINO",+2,56 - 37,"$152,966.88","67,900 / 15","https://bwfbadminton.com/player/58240/yuta-watanabe,https://bwfbadminton.com/player/79558/arisa-higashino","58240, 79558"
6,DEN / DEN,"Mathias CHRISTIANSEN, Christinna PEDERSEN",-2,36 - 15,"$568,265.25","67,400 / 13","https://bwfbadminton.com/player/99521/mathias-christiansen,https://bwfbadminton.com/player/53759/christinna-pedersen","99521, 53759"
7,MAS / MAS,"CHAN Peng Soon, GOH Liu Ying",-1,241 - 133,"$397,596.62","64,790 / 16","https://bwfbadminton.com/player/53142/chan-peng-soon,https://bwfbadminton.com/player/53159/goh-liu-ying","53142, 53159"
8,THA / THA,"Dechapol PUAVARANUKROH, Sapsiree TAERATTANACHAI",+2,94 - 43,"$148,089.37","62,860 / 15","https://bwfbadminton.com/player/61731/dechapol-puavaranukroh,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","61731, 67158"
9,ENG / ENG,"Chris ADCOCK, Gabrielle ADCOCK",-1,232 - 135,"$453,456.01","62,320 / 14","https://bwfbadminton.com/player/70333/chris-adcock,https://bwfbadminton.com/player/62844/gabrielle-adcock","70333, 62844"
10,MAS / MAS,"GOH Soon Huat, LAI Shevon Jemie",+2,67 - 30,"$111,838.81","59,550 / 17","https://bwfbadminton.com/player/92593/goh-soon-huat,https://bwfbadminton.com/player/56352/lai-shevon-jemie","92593, 56352"
11,INA / INA,"Hafiz FAIZAL, Gloria Emanuelle WIDJAJA",0,30 - 19,"$117,112.37","59,300 / 19","https://bwfbadminton.com/player/12557/hafiz-faizal,https://bwfbadminton.com/player/81702/gloria-emanuelle-widjaja","12557, 81702"
12,CHN / CHN,"HE Ji Ting, DU Yue",+1,52 - 24,"$105,213.14","57,830 / 15","https://bwfbadminton.com/player/59673/he-ji-ting,https://bwfbadminton.com/player/65984/du-yue","59673, 65984"
13,CHN / CHN,"ZHANG Nan, LI Yin Hui",-4,59 - 19,"$729,562.50","56,510 / 9","https://bwfbadminton.com/player/35357/zhang-nan,https://bwfbadminton.com/player/82249/li-yin-hui","35357, 82249"
14,ENG / ENG,"Marcus ELLIS, Lauren SMITH",0,58 - 22,"$62,433.13","52,600 / 16","https://bwfbadminton.com/player/71349/marcus-ellis,https://bwfbadminton.com/player/80918/lauren-smith","71349, 80918"
15,INA / INA,"Praveen JORDAN, Melati Daeva OKTAVIANTI",0,18 - 14,"$237,617.10","48,880 / 14","https://bwfbadminton.com/player/89916/praveen-jordan,https://bwfbadminton.com/player/82061/melati-daeva-oktavianti","89916, 82061"
