rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"ZHENG Si Wei, HUANG Ya Qiong",0,43 - 4,"$734,730.60","93,220 / 10","https://bwfbadminton.com/player/83046/zheng-si-wei,https://bwfbadminton.com/player/63168/huang-ya-qiong","83046, 63168"
2,CHN / CHN,"WANG Yi Lyu, HUANG Dong Ping",0,60 - 20,"$233,435.63","81,570 / 13","https://bwfbadminton.com/player/99452/wang-yi-lyu,https://bwfbadminton.com/player/89426/huang-dong-ping","99452, 89426"
3,INA / INA,"Tontowi AHMAD, Liliyana NATSIR",0,297 - 81,"$1,224,737.49","76,900 / 10","https://bwfbadminton.com/player/54267/tontowi-ahmad,https://bwfbadminton.com/player/14727/liliyana-natsir","54267, 14727"
4,HKG / HKG,"TANG Chun Man, TSE Ying Suet",0,56 - 28,"$213,023.00","71,470 / 16","https://bwfbadminton.com/player/77689/tang-chun-man,https://bwfbadminton.com/player/61435/tse-ying-suet","77689, 61435"
5,DEN / DEN,"Mathias CHRISTIANSEN, Christinna PEDERSEN",0,28 - 11,"$533,621.49","66,320 / 12","https://bwfbadminton.com/player/99521/mathias-christiansen,https://bwfbadminton.com/player/53759/christinna-pedersen","99521, 53759"
6,MAS / MAS,"GOH Soon Huat, LAI Shevon Jemie",0,62 - 25,"$99,182.55","59,470 / 17","https://bwfbadminton.com/player/92593/goh-soon-huat,https://bwfbadminton.com/player/56352/lai-shevon-jemie","92593, 56352"
7,ENG / ENG,"Chris ADCOCK, Gabrielle ADCOCK",0,226 - 130,"$438,399.75","58,670 / 13","https://bwfbadminton.com/player/70333/chris-adcock,https://bwfbadminton.com/player/62844/gabrielle-adcock","70333, 62844"
8,INA / INA,"Hafiz FAIZAL, Gloria Emanuelle WIDJAJA",0,26 - 14,"$106,218.61","56,290 / 15","https://bwfbadminton.com/player/12557/hafiz-faizal,https://bwfbadminton.com/player/81702/gloria-emanuelle-widjaja","12557, 81702"
9,MAS / MAS,"CHAN Peng Soon, GOH Liu Ying",0,235 - 128,"$381,202.86","55,920 / 11","https://bwfbadminton.com/player/53142/chan-peng-soon,https://bwfbadminton.com/player/53159/goh-liu-ying","53142, 53159"
10,CHN / CHN,"HE Ji Ting, DU Yue",0,46 - 20,"$50,763.14","51,280 / 12","https://bwfbadminton.com/player/59673/he-ji-ting,https://bwfbadminton.com/player/65984/du-yue","59673, 65984"
11,ENG / ENG,"Marcus ELLIS, Lauren SMITH",0,48 - 18,"$44,345.63","48,770 / 14","https://bwfbadminton.com/player/71349/marcus-ellis,https://bwfbadminton.com/player/80918/lauren-smith","71349, 80918"
12,CHN / CHN,"ZHANG Nan, LI Yin Hui",0,53 - 15,"$688,662.50","47,410 / 7","https://bwfbadminton.com/player/35357/zhang-nan,https://bwfbadminton.com/player/82249/li-yin-hui","35357, 82249"
13,TPE / TPE,"WANG Chi-Lin, LEE Chia Hsin",0,47 - 37,"$54,378.09","47,180 / 16","https://bwfbadminton.com/player/96514/wang-chi-lin,https://bwfbadminton.com/player/76717/lee-chia-hsin","96514, 76717"
14,JPN / JPN,"Yuta WATANABE, Arisa HIGASHINO",0,44 - 31,"$119,548.12","47,170 / 10","https://bwfbadminton.com/player/58240/yuta-watanabe,https://bwfbadminton.com/player/79558/arisa-higashino","58240, 79558"
15,THA / THA,"Dechapol PUAVARANUKROH, Sapsiree TAERATTANACHAI",0,80 - 37,"$95,114.37","46,100 / 9","https://bwfbadminton.com/player/61731/dechapol-puavaranukroh,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","61731, 67158"
16,GER / GER,"Mark LAMSFUSS, Isabel HERTTRICH",0,63 - 44,"$47,046.47","42,320 / 16","https://bwfbadminton.com/player/68045/mark-lamsfuss,https://bwfbadminton.com/player/98052/isabel-herttrich","68045, 98052"
17,GER / GER,"Marvin SEIDEL, Linda EFLER",0,64 - 47,"$28,276.50","41,200 / 16","https://bwfbadminton.com/player/64909/marvin-seidel,https://bwfbadminton.com/player/83942/linda-efler","64909, 83942"
18,NED / NED,"Jacco ARENDS, Selena PIEK",0,134 - 94,"$67,479.99","40,610 / 16","https://bwfbadminton.com/player/67175/jacco-arends,https://bwfbadminton.com/player/67176/selena-piek","67175, 67176"
19,INA / INA,"Praveen JORDAN, Melati Daeva OKTAVIANTI",0,14 - 9,"$226,779.60","39,790 / 9","https://bwfbadminton.com/player/89916/praveen-jordan,https://bwfbadminton.com/player/82061/melati-daeva-oktavianti","89916, 82061"
20,RUS / RUS,"Evgenij DREMIN, Evgenia DIMOVA",0,114 - 74,"$48,782.97","39,510 / 16","https://bwfbadminton.com/player/11606/evgenij-dremin,https://bwfbadminton.com/player/53676/evgenia-dimova","11606, 53676"
21,DEN / DEN,"Niclas NOHR, Sara THYGESEN",0,84 - 46,"$58,315.62","39,280 / 15","https://bwfbadminton.com/player/64188/niclas-nohr,https://bwfbadminton.com/player/68189/sara-thygesen","64188, 68189"
22,MAS / MAS,"TAN Kian Meng, LAI Pei Jing",0,75 - 45,"$104,766.09","38,500 / 17","https://bwfbadminton.com/player/67654/tan-kian-meng,https://bwfbadminton.com/player/47007/lai-pei-jing","67654, 47007"
23,HKG / HKG,"LEE Chun Hei Reginald, CHAU Hoi Wah",0,130 - 95,"$210,878.34","38,500 / 14","https://bwfbadminton.com/player/92609/lee-chun-hei-reginald,https://bwfbadminton.com/player/55285/chau-hoi-wah","92609, 55285"
24,IND / IND,"Pranaav Jerry CHOPRA, REDDY N. Sikki",0,56 - 39,"$49,872.44","37,730 / 12","https://bwfbadminton.com/player/57839/pranaav-jerry-chopra,https://bwfbadminton.com/player/17515/reddy-n-sikki","57839, 17515"
25,JPN / JPN,"Yugo KOBAYASHI, Misaki MATSUTOMO",0,14 - 13,"$45,235.62","36,550 / 10","https://bwfbadminton.com/player/67903/yugo-kobayashi,https://bwfbadminton.com/player/43851/misaki-matsutomo","67903, 43851"
26,ENG / ENG,"Ben LANE, Jessica PUGH",0,63 - 50,"$15,960.76","36,370 / 16","https://bwfbadminton.com/player/76278/ben-lane,https://bwfbadminton.com/player/77018/jessica-pugh","76278, 77018"
27,INA / INA,"Praveen JORDAN, Debby SUSANTO",0,126 - 68,"$395,424.35","35,020 / 7","https://bwfbadminton.com/player/89916/praveen-jordan,https://bwfbadminton.com/player/4425/debby-susanto","89916, 4425"
28,IND / IND,"Ashwini PONNAPPA, Satwiksairaj RANKIREDDY",0,27 - 15,"$19,277.68","34,860 / 10","https://bwfbadminton.com/player/49765/ashwini-ponnappa,https://bwfbadminton.com/player/72435/satwiksairaj-rankireddy","49765, 72435"
29,FRA / FRA,"Ronan LABAR, Audrey MITTELHEISSER",0,46 - 34,"$31,871.43","34,700 / 17","https://bwfbadminton.com/player/22038/ronan-labar,https://bwfbadminton.com/player/68480/audrey-mittelheisser","22038, 68480"
30,TPE / TPE,"LEE Yang, HSU Ya Ching",0,20 - 30,"$15,863.76","31,450 / 15","https://bwfbadminton.com/player/69448/lee-yang,https://bwfbadminton.com/player/74561/hsu-ya-ching","69448, 74561"
31,DEN / DEN,"Mikkel MIKKELSEN, Mai SURROW",0,59 - 20,"$17,830.74","30,690 / 12","https://bwfbadminton.com/player/76031/mikkel-mikkelsen,https://bwfbadminton.com/player/64816/mai-surrow","76031, 64816"
32,INA / INA,"Ricky KARANDASUWARDI, Debby SUSANTO",0,10 - 8,"$215,218.11","30,160 / 8","https://bwfbadminton.com/player/66493/ricky-karandasuwardi,https://bwfbadminton.com/player/4425/debby-susanto","66493, 4425"
33,NED / NED,"Robin TABELING, Cheryl SEINEN",0,29 - 31,"$14,851.12","30,070 / 16","https://bwfbadminton.com/player/66357/robin-tabeling,https://bwfbadminton.com/player/70503/cheryl-seinen","66357, 70503"
34,IRL / IRL,"Sam MAGEE, Chloe MAGEE",0,149 - 116,"$35,879.22","30,050 / 13","https://bwfbadminton.com/player/35374/sam-magee,https://bwfbadminton.com/player/89666/chloe-magee","35374, 89666"
35,IND / IND,"Rohan KAPOOR, Kuhoo GARG",0,29 - 17,"$9,414.44","29,710 / 16","https://bwfbadminton.com/player/60980/rohan-kapoor,https://bwfbadminton.com/player/87012/kuhoo-garg","60980, 87012"
36,DEN / DEN,"Anders Skaarup RASMUSSEN, Line Højmark KJAERSFELDT",0,9 - 10,"$30,220.75","28,470 / 10","https://bwfbadminton.com/player/44414/anders-skaarup-rasmussen,https://bwfbadminton.com/player/63437/line-hojmark-kjaersfeldt","44414, 63437"
37,CHN / CHN,"ZHENG Si Wei, CHEN Qing Chen",0,117 - 21,"$720,948.74","28,150 / 3","https://bwfbadminton.com/player/83046/zheng-si-wei,https://bwfbadminton.com/player/94125/chen-qing-chen","83046, 94125"
38,INA / INA,"Yantoni Edy SAPUTRA, Marsheilla Gischa ISLAMI",0,42 - 25,"$13,179.36","27,920 / 11","https://bwfbadminton.com/player/96005/yantoni-edy-saputra,https://bwfbadminton.com/player/96862/marsheilla-gischa-islami","96005, 96862"
39,JPN / JPN,"Takuro HOKI, Sayaka HIROTA",0,18 - 6,"$28,794.99","27,900 / 5","https://bwfbadminton.com/player/81657/takuro-hoki,https://bwfbadminton.com/player/94519/sayaka-hirota","81657, 94519"
40,THA / THA,"Nipitphon PHUANGPHUAPET, Jongkolphan KITITHARAKUL",0,24 - 27,"$26,403.71","27,550 / 9","https://bwfbadminton.com/player/30342/nipitphon-phuangphuapet,https://bwfbadminton.com/player/24686/jongkolphan-kititharakul","30342, 24686"
41,GER / GER,"Peter KAESBAUER, Olga ROJ",0,28 - 12,"$21,359.74","27,180 / 16","https://bwfbadminton.com/player/54440/peter-kaesbauer,https://bwfbadminton.com/player/15323/olga-roj","54440, 15323"
42,FRA / FRA,"Bastian KERSAUDY, Lea PALERMO",0,64 - 58,"$6,527.10","26,360 / 15","https://bwfbadminton.com/player/96121/bastian-kersaudy,https://bwfbadminton.com/player/98329/lea-palermo","96121, 98329"
43,ENG / ENG,"Gregory MAIRS, Jenny MOORE",0,65 - 49,"$9,371.74","25,950 / 14","https://bwfbadminton.com/player/58180/gregory-mairs,https://bwfbadminton.com/player/89068/jenny-moore","58180, 89068"
44,VIE / VIE,"Tuan Duc DO, Nhu Thao PHAM",0,60 - 37,"$12,298.37","25,240 / 13","https://bwfbadminton.com/player/50748/tuan-duc-do,https://bwfbadminton.com/player/40278/nhu-thao-pham","50748, 40278"
45,IND / IND,"Saurabh SHARMA, Anoushka PARIKH",0,22 - 21,"$4,870.00","24,860 / 16","https://bwfbadminton.com/player/63027/saurabh-sharma,https://bwfbadminton.com/player/72838/anoushka-parikh","63027, 72838"
46,HKG / HKG,"CHANG Tak Ching, NG Wing Yung",0,16 - 9,"$6,769.14","24,810 / 9","https://bwfbadminton.com/player/87674/chang-tak-ching,https://bwfbadminton.com/player/87616/ng-wing-yung","87674, 87616"
47,KOR / KOR,"CHOI SolGyu, CHAE YuJung",0,75 - 41,"$122,982.50","24,650 / 6","https://bwfbadminton.com/player/67810/choi-solgyu,https://bwfbadminton.com/player/93074/chae-yujung","67810, 93074"
48,RUS / RUS,"Rodion ALIMOV, Alina DAVLETOVA",0,38 - 21,"$9,545.76","24,560 / 11","https://bwfbadminton.com/player/99484/rodion-alimov,https://bwfbadminton.com/player/72565/alina-davletova","99484, 72565"
49,MAS / MAS,"CHEN Tang Jie, PECK Yen Wei",0,15 - 8,"$15,452.25","24,310 / 9","https://bwfbadminton.com/player/91090/chen-tang-jie,https://bwfbadminton.com/player/64966/peck-yen-wei","91090, 64966"
50,INA / INA,"Akbar Bintang CAHYONO, Winny Oktavina KANDOW",0,21 - 12,"$9,137.00","24,300 / 8","https://bwfbadminton.com/player/87128/akbar-bintang-cahyono,https://bwfbadminton.com/player/77284/winny-oktavina-kandow","87128, 77284"
51,THA / THA,"Tinn ISRIYANET, Pacharapun CHOCHUWONG",0,27 - 24,"$8,814.66","23,830 / 10","https://bwfbadminton.com/player/96699/tinn-isriyanet,https://bwfbadminton.com/player/94446/pacharapun-chochuwong","96699, 94446"
52,INA / INA,"Ronald RONALD, Annisa SAUFIKA",0,18 - 10,"$61,623.96","23,820 / 8","https://bwfbadminton.com/player/54280/ronald-ronald,https://bwfbadminton.com/player/75853/annisa-saufika","54280, 75853"
53,THA / THA,"Dechapol PUAVARANUKROH, Puttita SUPAJIRAKUL",0,12 - 10,"$56,903.11","23,790 / 6","https://bwfbadminton.com/player/61731/dechapol-puavaranukroh,https://bwfbadminton.com/player/68441/puttita-supajirakul","61731, 68441"
54,TPE / TPE,"CHANG Ko-Chi, CHENG Chi Ya",0,12 - 10,"$11,168.37","23,110 / 9","https://bwfbadminton.com/player/68681/chang-ko-chi,https://bwfbadminton.com/player/92339/cheng-chi-ya","68681, 92339"
55,TPE / TPE,"LIAO Min Chun, CHEN Hsiao Huan",0,73 - 87,"$36,873.72","22,870 / 8","https://bwfbadminton.com/player/53230/liao-min-chun,https://bwfbadminton.com/player/51518/chen-hsiao-huan","53230, 51518"
56,MAS / MAS,"CHAN Peng Soon, CHEAH Yee See",0,18 - 11,"$214,915.88","22,870 / 7","https://bwfbadminton.com/player/53142/chan-peng-soon,https://bwfbadminton.com/player/58879/cheah-yee-see","53142, 58879"
57,TPE / TPE,"LU Ching Yao, CHIANG Kai Hsin",0,16 - 27,"$21,822.46","21,090 / 9","https://bwfbadminton.com/player/56746/lu-ching-yao,https://bwfbadminton.com/player/84929/chiang-kai-hsin","56746, 84929"
