rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,0,1,MAS,LEE Chong Wei,50152,81867,13,https://bwf.tournamentsoftware.com/player-profile/2E62073C-AD95-40BE-8364-0A2EC054A4AC
2,0,2,DEN,Peter Hoeg GADE,6926,68375,14,https://bwf.tournamentsoftware.com/player-profile/D5745F12-D4EC-4638-B380-0E7EB18419F8
3,1,4,CHN,LIN Dan,50906,65434,8,https://bwf.tournamentsoftware.com/player-profile/296B69A5-3C25-4E3D-964E-DDFA46A1333A
4,-1,3,CHN,CHEN Jin,51592,64702,10,https://bwf.tournamentsoftware.com/player-profile/36060B60-5413-4DE7-A2D5-FDBAE446908E
5,0,5,INA,Taufik HIDAYAT,10337,62292,14,https://bwf.tournamentsoftware.com/player-profile/08A4099B-DF05-4295-A672-0711C6B69C34
6,1,7,INA,Sony Dwi KUNCORO,50427,57122,12,https://bwf.tournamentsoftware.com/player-profile/5D5CBB33-58AF-4572-90B0-A081781698D4
7,-1,6,VIE,Tien Minh NGUYEN,14107,56725,14,https://bwf.tournamentsoftware.com/player-profile/26791000-C115-4F98-A3F7-EC3A12D28386
8,0,8,INA,Simon SANTOSO,51599,56391,12,https://bwf.tournamentsoftware.com/player-profile/9C5D7BA0-3A42-4DCC-A7F6-1154489631B7
9,0,9,THA,Boonsak PONSANA,11959,52520,12,https://bwf.tournamentsoftware.com/player-profile/0CA686F7-D694-4C53-A2E1-08950598A827
10,0,10,CHN,BAO Chunlai,51274,52114,11,https://bwf.tournamentsoftware.com/player-profile/F882194D-79B9-487B-9F97-CB9D5777324C
11,0,11,DEN,Jan O JORGENSEN,54431,50662,14,https://bwf.tournamentsoftware.com/player-profile/7D1E14D8-1B2E-48E1-B6A4-3973D713C3EF
12,0,12,CHN,CHEN Long,75787,49823,12,https://bwf.tournamentsoftware.com/player-profile/8F42FC23-89C1-40CF-8F20-8519DE2BE4EF
13,0,13,JPN,Kenichi TAGO,63707,48387,11,https://bwf.tournamentsoftware.com/player-profile/A351C07C-62BC-4300-875D-7DE62E771AAD
14,2,16,KOR,PARK Sung Hwan,51324,43224,12,https://bwf.tournamentsoftware.com/player-profile/086C6D60-AB80-4273-89DB-D0B0DFF661E5
15,0,15,IND,Chetan ANAND,11691,42190,15,https://bwf.tournamentsoftware.com/player-profile/B093D2D8-8706-4022-8AEE-4749549BE54E
16,1,17,GER,Marc ZWIEBLER,50858,41312,18,https://bwf.tournamentsoftware.com/player-profile/39E76D72-B750-49D1-864B-18FE1B2B3367
17,-3,14,MAS,Choong Hann WONG,4240,40972,17,https://bwf.tournamentsoftware.com/player-profile/BF774378-F73E-4BDE-8038-2BCEF6CAD0D5
18,0,18,ENG,Rajiv OUSEPH,51613,40705,16,https://bwf.tournamentsoftware.com/player-profile/331723FE-F589-433C-86C8-687467F176B0
19,1,20,MAS,Muhammad Hafiz HASHIM,12370,39910,12,https://bwf.tournamentsoftware.com/player-profile/D5A36BB6-EDE4-4A73-95EB-EC93BC35A0F7
20,-1,19,HKG,HU Yun,14869,38035,15,https://bwf.tournamentsoftware.com/player-profile/37B8D414-634F-4C3F-93AC-91C7399EF113
21,1,22,HKG,CHAN Yan Kit,51306,36601,18,https://bwf.tournamentsoftware.com/player-profile/E0BC1E13-F583-4188-A186-3B542310627A
22,-1,21,NED,Dicky PALYAMA,6967,36560,14,https://bwf.tournamentsoftware.com/player-profile/247634BE-A647-4D40-AEF5-11A2C8F3E8F8
23,0,23,DEN,Joachim PERSSON,51053,35650,15,https://bwf.tournamentsoftware.com/player-profile/4BDA7CCB-E9AA-441D-9B3C-94BB0D889BB4
24,0,24,TPE,HSIEH Yu Hsing,15751,35091,16,https://bwf.tournamentsoftware.com/player-profile/44622196-E662-4813-86B9-F239578B20F3
25,2,27,KOR,SON Wanho,54346,34432,17,https://bwf.tournamentsoftware.com/player-profile/CB6FBD50-283A-4AA2-A5CE-5FE0778BC1E3
26,-1,25,IND,PARUPALLI Kashyap,53944,34157,15,https://bwf.tournamentsoftware.com/player-profile/0DE63AAB-7715-46DC-8F3A-845734C2FA54
27,2,29,FRA,Brice LEVERDEZ,52968,32719,17,https://bwf.tournamentsoftware.com/player-profile/00BA89AE-88B8-4575-98CA-815506AC4E8E
28,-2,26,INA,Dionysius Hayom RUMBAKA,66990,32692,12,https://bwf.tournamentsoftware.com/player-profile/A231A11E-1ED5-46F2-AA97-7AD6E5E0C347
29,4,33,INA,Andre Kurniawan TEDJONO,52738,32640,12,https://bwf.tournamentsoftware.com/player-profile/5DE786C5-A694-4C59-92D3-94CDCF444A4B
30,2,32,ENG,Carl BAXTER,53119,31839,17,https://bwf.tournamentsoftware.com/player-profile/27A9A874-535F-4348-B87F-60E3AE62DF19
31,3,34,JPN,Kazushi YAMADA,54025,31319,14,https://bwf.tournamentsoftware.com/player-profile/28F9B982-A224-448B-8FCF-81D4B0DAB7D1
32,-4,28,IND,Arvind BHAT,15319,30809,17,https://bwf.tournamentsoftware.com/player-profile/F97BD4D2-F120-44D0-9847-4FF52D17FCA6
33,-2,31,THA,Tanongsak SAENSOMBOONSUK,54513,30711,15,https://bwf.tournamentsoftware.com/player-profile/07BB032D-0C06-461D-844B-F7018DCCF14F
34,1,35,ENG,Andrew SMITH,14078,30130,13,https://bwf.tournamentsoftware.com/player-profile/482146EE-2592-417D-B656-AF29F44516F3
35,1,36,JPN,Sho SASAKI,50905,30023,16,https://bwf.tournamentsoftware.com/player-profile/21E15CFC-B686-44B7-BD61-324605C679AA
36,-6,30,CHN,DU Pengyu,55380,29520,7,https://bwf.tournamentsoftware.com/player-profile/C07A72AE-0687-40A1-86D2-5613BBB1462F
37,0,37,NED,Eric PANG,10319,29420,17,https://bwf.tournamentsoftware.com/player-profile/806F7F5F-AC8E-4FFE-BBB0-18F351B9075D
38,0,38,POL,Przemyslaw WACHA,8396,28597,17,https://bwf.tournamentsoftware.com/player-profile/10397B31-1500-49A3-8A5E-C32F5BB8926C
39,0,39,DEN,Hans-Kristian Solberg VITTINGHUS,53753,27786,13,https://bwf.tournamentsoftware.com/player-profile/4C55FDF0-BC29-4F2E-BD6D-36D7BE4BA4E2
40,0,40,IND,GURUSAIDUTT R. M. V.,32722,27374,13,https://bwf.tournamentsoftware.com/player-profile/B0190B7C-900C-45E4-AEFA-632EA75910EF
41,7,48,HKG,WONG Wing Ki Vincent,55280,27152,14,https://bwf.tournamentsoftware.com/player-profile/D27868EC-90CD-4D18-81E0-7C80BAD3CFAF
42,-1,41,DEN,Rune ULSING,51303,26680,11,https://bwf.tournamentsoftware.com/player-profile/3E49241C-61AF-41ED-B049-506A72B4BB18
43,-1,42,EST,Raul MUST,51531,26224,15,https://bwf.tournamentsoftware.com/player-profile/EC44637A-BF62-4998-8EEF-9B707FFE573E
44,-1,43,FRA,Matthieu LO YING PING,53011,26067,16,https://bwf.tournamentsoftware.com/player-profile/C4239B0F-97D0-442B-A6DD-20DFA53394EA
45,-1,44,IRL,Scott EVANS,15241,25861,17,https://bwf.tournamentsoftware.com/player-profile/6C98077F-F080-4544-9E86-ECD83960A6AA
46,-1,45,IND,Anand PAWAR,51598,25580,13,https://bwf.tournamentsoftware.com/player-profile/330FEE24-5AD8-4A42-B167-0BBE4627E4D8
47,-1,46,CZE,Petr KOUKAL,15585,25510,21,https://bwf.tournamentsoftware.com/player-profile/E4E5A1C6-5DF0-44FD-8033-47F046886869
48,-1,47,DEN,Christian LIND THOMSEN,53825,25350,14,https://bwf.tournamentsoftware.com/player-profile/49E09BA4-EDB1-44F8-BA64-8FC8E4BF9F01
49,1,50,GUA,Kevin CORDON,54897,23223,11,https://bwf.tournamentsoftware.com/player-profile/B8ECFF4D-C7A9-4778-AE13-900E7F626638
50,-1,49,SWE,Henri HURSKAINEN,52325,23074,14,https://bwf.tournamentsoftware.com/player-profile/4936E803-3FC7-4B24-9CD8-54BE4B6C2B9E
