rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN,CHEN Long,0,299 - 65,"$900,225.00","96,931 / 15",https://bwfbadminton.com/player/75787/chen-long,75787
2,MAS,LEE Chong Wei,0,620 - 116,"$1,470,907.50","77,153 / 12",https://bwfbadminton.com/player/50152/lee-chong-wei,50152
3,JPN,Kento MOMOTA,0,142 - 62,"$227,006.00","76,601 / 16",https://bwfbadminton.com/player/89785/kento-momota,89785
4,DEN,Jan O JORGENSEN,0,340 - 171,"$320,219.50","76,422 / 16",https://bwfbadminton.com/player/54431/jan-o-jorgensen,54431
5,CHN,LIN Dan,0,555 - 75,"$757,185.00","74,277 / 16",https://bwfbadminton.com/player/50906/lin-dan,50906
6,DEN,Viktor AXELSEN,0,197 - 83,"$166,852.00","72,472 / 17",https://bwfbadminton.com/player/25831/viktor-axelsen,25831
7,TPE,CHOU Tien Chen,0,193 - 119,"$133,178.50","63,285 / 21",https://bwfbadminton.com/player/34810/chou-tien-chen,34810
8,CHN,TIAN Houwei,0,93 - 52,"$110,267.50","61,502 / 18",https://bwfbadminton.com/player/12903/tian-houwei,12903
9,INA,Tommy SUGIARTO,0,274 - 140,"$211,248.50","59,114 / 19",https://bwfbadminton.com/player/14587/tommy-sugiarto,14587
10,IND,KIDAMBI Srikanth,0,126 - 64,"$148,610.00","58,534 / 22",https://bwfbadminton.com/player/93627/kidambi-srikanth,93627
11,CHN,WANG Zhengming,0,155 - 79,"$180,985.00","55,734 / 16",https://bwfbadminton.com/player/23736/wang-zhengming,23736
12,HKG,HU Yun,0,184 - 141,"$144,410.00","52,819 / 23",https://bwfbadminton.com/player/14869/hu-yun,14869
13,KOR,SON Wanho,0,211 - 120,"$188,877.50","52,475 / 23",https://bwfbadminton.com/player/54346/son-wanho,54346
14,KOR,LEE Hyun Il,0,425 - 137,"$233,417.50","49,930 / 10",https://bwfbadminton.com/player/11704/lee-hyun-il,11704
15,HKG,WEI Nan,0,124 - 81,"$41,205.00","48,432 / 22",https://bwfbadminton.com/player/53054/wei-nan,53054
16,HKG,NG Ka Long Angus,0,145 - 70,"$31,076.00","47,424 / 24",https://bwfbadminton.com/player/45171/ng-ka-long-angus,45171
17,IND,PARUPALLI Kashyap,0,225 - 162,"$103,995.00","46,241 / 14",https://bwfbadminton.com/player/53944/parupalli-kashyap,53944
18,ENG,Rajiv OUSEPH,0,309 - 177,"$70,242.80","46,081 / 16",https://bwfbadminton.com/player/51613/rajiv-ouseph,51613
19,GER,Marc ZWIEBLER,0,343 - 177,"$131,209.50","43,523 / 18",https://bwfbadminton.com/player/50858/marc-zwiebler,50858
20,JPN,Sho SASAKI,0,318 - 207,"$125,805.00","43,406 / 21",https://bwfbadminton.com/player/50905/sho-sasaki,50905
21,IND,Ajay JAYARAM,0,198 - 134,"$71,288.50","42,913 / 21",https://bwfbadminton.com/player/55351/ajay-jayaram,55351
22,KOR,LEE Dong Keun,0,118 - 82,"$47,990.00","42,798 / 25",https://bwfbadminton.com/player/64933/lee-dong-keun,64933
23,DEN,Hans-Kristian Solberg VITTINGHUS,0,257 - 141,"$102,969.10","42,350 / 16",https://bwfbadminton.com/player/53753/hans-kristian-solberg-vittinghus,53753
24,INA,Dionysius Hayom RUMBAKA,0,183 - 112,"$98,745.00","41,930 / 15",https://bwfbadminton.com/player/66990/dionysius-hayom-rumbaka,66990
25,TPE,HSU Jen Hao,0,188 - 132,"$59,341.00","41,805 / 28",https://bwfbadminton.com/player/67100/hsu-jen-hao,67100
26,IND,PRANNOY H. S.,0,114 - 65,"$34,856.00","41,461 / 15",https://bwfbadminton.com/player/83950/prannoy-h-s,83950
27,THA,Boonsak PONSANA,0,368 - 233,"$221,027.50","41,364 / 25",https://bwfbadminton.com/player/11959/boonsak-ponsana,11959
28,KOR,JEON Hyeok Jin,0,115 - 31,"$21,355.00","40,185 / 15",https://bwfbadminton.com/player/65580/jeon-hyeok-jin,65580
29,HKG,WONG Wing Ki Vincent,0,164 - 138,"$82,925.00","39,696 / 23",https://bwfbadminton.com/player/55280/wong-wing-ki-vincent,55280
30,CHN,XUE Song,0,83 - 32,"$35,562.50","37,420 / 14",https://bwfbadminton.com/player/78769/xue-song,78769
31,INA,Ihsan Maulana MUSTOFA,0,84 - 44,"$14,391.00","37,286 / 15",https://bwfbadminton.com/player/74154/ihsan-maulana-mustofa,74154
32,INA,Anthony Sinisuka GINTING,0,70 - 31,"$14,420.00","37,050 / 16",https://bwfbadminton.com/player/95661/anthony-sinisuka-ginting,95661
33,JPN,Takuma UEDA,0,135 - 101,"$53,932.50","36,476 / 20",https://bwfbadminton.com/player/47181/takuma-ueda,47181
34,THA,Tanongsak SAENSOMBOONSUK,0,182 - 151,"$58,505.00","36,364 / 22",https://bwfbadminton.com/player/54513/tanongsak-saensomboonsuk,54513
35,INA,Jonatan CHRISTIE,0,87 - 36,"$15,535.50","35,286 / 17",https://bwfbadminton.com/player/73442/jonatan-christie,73442
36,FRA,Brice LEVERDEZ,0,256 - 174,"$53,268.25","34,609 / 19",https://bwfbadminton.com/player/52968/brice-leverdez,52968
37,IND,SAI PRANEETH B.,+1,134 - 65,"$21,767.50","33,660 / 16",https://bwfbadminton.com/player/42776/sai-praneeth-b,42776
38,ESP,Pablo ABIAN,+1,305 - 145,"$31,909.00","33,337 / 21",https://bwfbadminton.com/player/14251/pablo-abian,14251
39,MAS,Zulfadli ZULKIFFLI,+1,152 - 99,"$12,682.50","33,066 / 23",https://bwfbadminton.com/player/89511/zulfadli-zulkiffli,89511
40,MAS,Iskandar ZULKARNAIN,-3,122 - 67,"$16,448.50","32,671 / 14",https://bwfbadminton.com/player/31871/iskandar-zulkarnain,31871
41,IND,Sameer VERMA,0,98 - 33,"$10,171.00","32,250 / 13",https://bwfbadminton.com/player/77003/sameer-verma,77003
42,VIE,Tien Minh NGUYEN,0,335 - 140,"$176,225.50","31,850 / 16",https://bwfbadminton.com/player/14107/tien-minh-nguyen,14107
43,EST,Raul MUST,+2,275 - 168,"$15,702.50","31,673 / 19",https://bwfbadminton.com/player/51531/raul-must,51531
44,JPN,Kenta NISHIMOTO,-1,52 - 28,"$7,210.00","31,593 / 12",https://bwfbadminton.com/player/85394/kenta-nishimoto,85394
45,GUA,Kevin CORDON,-1,279 - 84,"$18,608.00","31,001 / 16",https://bwfbadminton.com/player/54897/kevin-cordon,54897
46,MAS,CHONG Wei Feng,0,190 - 127,"$60,083.50","30,340 / 16",https://bwfbadminton.com/player/52030/chong-wei-feng,52030
47,RUS,Vladimir MALKOV,+2,222 - 151,"$20,792.50","30,048 / 22",https://bwfbadminton.com/player/51682/vladimir-malkov,51682
48,SGP,Zi Liang Derek WONG,0,181 - 149,"$26,975.50","28,931 / 21",https://bwfbadminton.com/player/52701/zi-liang-derek-wong,52701
49,CHN,QIAO Bin,+1,49 - 24,"$13,235.00","28,518 / 10",https://bwfbadminton.com/player/78828/qiao-bin,78828
50,IRL,Scott EVANS,+1,218 - 198,"$21,464.30","28,245 / 15",https://bwfbadminton.com/player/15241/scott-evans,15241
51,CHN,HUANG Yu Xiang,+1,38 - 24,"$18,960.00","28,130 / 11",https://bwfbadminton.com/player/71261/huang-yu-xiang,71261
52,DEN,Emil HOLST,+1,149 - 72,"$13,240.50","27,630 / 17",https://bwfbadminton.com/player/83122/emil-holst,83122
53,TPE,WANG Tzu Wei,+1,115 - 64,"$15,531.00","27,361 / 21",https://bwfbadminton.com/player/87375/wang-tzu-wei,87375
54,MAS,GOH Soon Huat,-7,92 - 71,"$14,213.50","27,150 / 14",https://bwfbadminton.com/player/92593/goh-soon-huat,92593
55,IND,GURUSAIDUTT R. M. V.,0,154 - 98,"$33,948.00","27,040 / 13",https://bwfbadminton.com/player/32722/gurusaidutt-r-m-v,32722
56,JPN,Kazumasa SAKAI,0,108 - 50,"$22,961.50","26,500 / 11",https://bwfbadminton.com/player/91280/kazumasa-sakai,91280
57,BEL,Yuhan TAN,0,223 - 171,"$15,369.50","26,008 / 23",https://bwfbadminton.com/player/51690/yuhan-tan,51690
58,DEN,Anders ANTONSEN,+20,82 - 8,"$6,668.25","25,974 / 8",https://bwfbadminton.com/player/91554/anders-antonsen,91554
59,UKR,Dmytro ZAVADSKY,-1,252 - 149,"$20,353.50","25,712 / 24",https://bwfbadminton.com/player/54439/dmytro-zavadsky,54439
60,CUB,Osleni GUERRERO,-1,174 - 45,"$11,365.00","25,610 / 15",https://bwfbadminton.com/player/52364/osleni-guerrero,52364
61,FRA,Thomas ROUXEL,-1,133 - 107,"$4,357.50","25,187 / 22",https://bwfbadminton.com/player/38500/thomas-rouxel,38500
62,MAS,SOO Teck Zhi,-1,94 - 55,"$4,837.50","25,144 / 13",https://bwfbadminton.com/player/76106/soo-teck-zhi,76106
63,INA,Sony Dwi KUNCORO,-1,294 - 136,"$223,612.50","25,000 / 12",https://bwfbadminton.com/player/50427/sony-dwi-kuncoro,50427
64,ISR,Misha ZILBERMAN,-1,178 - 158,"$9,868.50","24,768 / 25",https://bwfbadminton.com/player/52953/misha-zilberman,52953
65,JPN,Kenichi TAGO,-1,197 - 122,"$186,225.50","24,730 / 13",https://bwfbadminton.com/player/63707/kenichi-tago,63707
66,USA,Howard SHU,-1,144 - 100,"$5,660.00","24,640 / 32",https://bwfbadminton.com/player/46776/howard-shu,46776
67,CHN,SHI Yu Qi,-1,56 - 21,"$7,200.00","24,435 / 9",https://bwfbadminton.com/player/57945/shi-yu-qi,57945
68,UKR,Artem POCHTAROV,+3,97 - 72,"$3,098.00","24,370 / 25",https://bwfbadminton.com/player/20301/artem-pochtarov,20301
69,SWE,Henri HURSKAINEN,-1,230 - 152,"$21,972.00","24,110 / 15",https://bwfbadminton.com/player/52325/henri-hurskainen,52325
70,IND,Anand PAWAR,-1,214 - 143,"$25,298.50","23,870 / 16",https://bwfbadminton.com/player/51598/anand-pawar,51598
71,BRA,Ygor COELHO,-1,88 - 32,"$2,212.50","23,845 / 19",https://bwfbadminton.com/player/96429/ygor-coelho,96429
72,POL,Adrian DZIOLKO,-5,114 - 70,"$3,320.00","23,734 / 25",https://bwfbadminton.com/player/48962/adrian-dziolko,48962
73,AUT,David OBERNOSTERER,-1,171 - 135,"$6,955.50","22,984 / 22",https://bwfbadminton.com/player/54459/david-obernosterer,54459
74,INA,Firman Abdul KHOLIK,-1,55 - 20,"$8,470.00","22,781 / 13",https://bwfbadminton.com/player/61797/firman-abdul-kholik,61797
75,AUT,Luka WRABER,-1,158 - 122,"$6,800.00","22,548 / 23",https://bwfbadminton.com/player/56274/luka-wraber,56274
76,CAN,Martin GIUFFRE,-1,59 - 39,"$2,140.00","22,540 / 21",https://bwfbadminton.com/player/42227/martin-giuffre,42227
