rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,JPN,Kento MOMOTA,0,283 - 75,"$806,714.00","108,800 / 18",https://bwfbadminton.com/player/89785/kento-momota,89785
2,CHN,SHI Yu Qi,0,185 - 63,"$466,642.50","87,432 / 17",https://bwfbadminton.com/player/57945/shi-yu-qi,57945
3,DEN,Viktor AXELSEN,0,324 - 121,"$628,774.50","79,844 / 16",https://bwfbadminton.com/player/25831/viktor-axelsen,25831
4,CHN,CHEN Long,0,413 - 100,"$1,213,907.50","77,888 / 17",https://bwfbadminton.com/player/75787/chen-long,75787
5,TPE,CHOU Tien Chen,0,319 - 182,"$465,041.00","76,084 / 19",https://bwfbadminton.com/player/34810/chou-tien-chen,34810
6,KOR,SON Wanho,0,334 - 178,"$534,332.50","71,562 / 16",https://bwfbadminton.com/player/54346/son-wanho,54346
7,INA,Anthony Sinisuka GINTING,0,151 - 88,"$232,695.00","63,780 / 19",https://bwfbadminton.com/player/95661/anthony-sinisuka-ginting,95661
8,IND,KIDAMBI Srikanth,0,224 - 108,"$469,682.50","63,140 / 16",https://bwfbadminton.com/player/93627/kidambi-srikanth,93627
9,INA,Jonatan CHRISTIE,0,176 - 87,"$137,685.50","62,132 / 19",https://bwfbadminton.com/player/73442/jonatan-christie,73442
10,JPN,Kenta NISHIMOTO,0,148 - 82,"$104,701.25","57,887 / 19",https://bwfbadminton.com/player/85394/kenta-nishimoto,85394
11,JPN,Kanta TSUNEYAMA,0,116 - 60,"$73,225.75","56,708 / 19",https://bwfbadminton.com/player/57823/kanta-tsuneyama,57823
12,DEN,Anders ANTONSEN,0,162 - 50,"$109,420.25","56,149 / 17",https://bwfbadminton.com/player/91554/anders-antonsen,91554
13,CHN,LIN Dan,0,650 - 114,"$1,023,367.50","55,773 / 21",https://bwfbadminton.com/player/50906/lin-dan,50906
14,INA,Tommy SUGIARTO,0,333 - 188,"$335,251.00","54,940 / 19",https://bwfbadminton.com/player/14587/tommy-sugiarto,14587
15,IND,Sameer VERMA,0,168 - 75,"$130,093.50","53,751 / 20",https://bwfbadminton.com/player/77003/sameer-verma,77003
16,HKG,NG Ka Long Angus,0,222 - 128,"$182,946.00","51,928 / 16",https://bwfbadminton.com/player/45171/ng-ka-long-angus,45171
17,THA,Khosit PHETPRADAB,0,157 - 108,"$71,540.00","49,639 / 21",https://bwfbadminton.com/player/29449/khosit-phetpradab,29449
18,THA,Kantaphon WANGCHAROEN,0,127 - 86,"$56,103.75","49,007 / 23",https://bwfbadminton.com/player/92508/kantaphon-wangcharoen,92508
19,CHN,LU Guang Zu,0,49 - 24,"$40,912.50","48,929 / 18",https://bwfbadminton.com/player/77427/lu-guang-zu,77427
20,IND,SAI PRANEETH B.,0,200 - 111,"$79,212.50","48,427 / 16",https://bwfbadminton.com/player/42776/sai-praneeth-b,42776
21,IND,PRANNOY H. S.,0,186 - 113,"$125,523.50","44,990 / 16",https://bwfbadminton.com/player/83950/prannoy-h-s,83950
22,MAS,LEE Zii Jia,0,131 - 52,"$65,687.25","44,907 / 12",https://bwfbadminton.com/player/81561/lee-zii-jia,81561
23,DEN,Jan O JORGENSEN,0,410 - 214,"$502,039.50","44,605 / 18",https://bwfbadminton.com/player/54431/jan-o-jorgensen,54431
24,DEN,Hans-Kristian Solberg VITTINGHUS,0,319 - 190,"$220,591.60","42,189 / 17",https://bwfbadminton.com/player/53753/hans-kristian-solberg-vittinghus,53753
25,MAS,LIEW Daren,0,202 - 158,"$79,647.75","41,820 / 16",https://bwfbadminton.com/player/52864/liew-daren,52864
26,KOR,LEE Dong Keun,0,169 - 129,"$93,715.00","41,549 / 16",https://bwfbadminton.com/player/64933/lee-dong-keun,64933
27,DEN,Rasmus GEMKE,0,97 - 46,"$50,909.00","41,351 / 15",https://bwfbadminton.com/player/62855/rasmus-gemke,62855
28,THA,Suppanyu AVIHINGSANON,0,203 - 158,"$55,171.25","40,966 / 21",https://bwfbadminton.com/player/46874/suppanyu-avihingsanon,46874
29,CHN,HUANG Yu Xiang,0,93 - 71,"$91,050.00","40,900 / 16",https://bwfbadminton.com/player/71261/huang-yu-xiang,71261
30,THA,Sitthikom THAMMASIN,0,134 - 64,"$29,627.50","40,820 / 16",https://bwfbadminton.com/player/58963/sitthikom-thammasin,58963
31,NED,Mark CALJOUW,0,172 - 98,"$34,276.50","39,813 / 18",https://bwfbadminton.com/player/76973/mark-caljouw,76973
32,TPE,WANG Tzu Wei,0,203 - 124,"$91,141.00","39,682 / 18",https://bwfbadminton.com/player/87375/wang-tzu-wei,87375
33,ENG,Rajiv OUSEPH,0,372 - 216,"$116,795.30","39,512 / 14",https://bwfbadminton.com/player/51613/rajiv-ouseph,51613
34,FRA,Brice LEVERDEZ,0,326 - 239,"$97,946.50","39,020 / 20",https://bwfbadminton.com/player/52968/brice-leverdez,52968
35,HKG,LEE Cheuk Yiu,0,107 - 65,"$39,023.00","37,851 / 19",https://bwfbadminton.com/player/94780/lee-cheuk-yiu,94780
36,CHN,ZHAO Jun Peng,0,89 - 45,"$36,105.00","37,235 / 18",https://bwfbadminton.com/player/95930/zhao-jun-peng,95930
37,HKG,WONG Wing Ki Vincent,0,213 - 198,"$150,552.50","37,008 / 18",https://bwfbadminton.com/player/55280/wong-wing-ki-vincent,55280
38,JPN,Kazumasa SAKAI,0,151 - 97,"$103,581.50","35,145 / 16",https://bwfbadminton.com/player/91280/kazumasa-sakai,91280
39,IND,PARUPALLI Kashyap,0,286 - 201,"$131,152.50","34,850 / 15",https://bwfbadminton.com/player/53944/parupalli-kashyap,53944
40,CHN,ZHOU Ze Qi,0,49 - 31,"$16,840.00","33,330 / 14",https://bwfbadminton.com/player/91093/zhou-ze-qi,91093
41,IND,Subhankar DEY,0,137 - 84,"$19,947.50","32,100 / 16",https://bwfbadminton.com/player/60967/subhankar-dey,60967
42,INA,Firman Abdul KHOLIK,0,114 - 62,"$20,815.00","31,228 / 16",https://bwfbadminton.com/player/61797/firman-abdul-kholik,61797
43,INA,Ihsan Maulana MUSTOFA,+1,131 - 83,"$51,346.00","31,098 / 14",https://bwfbadminton.com/player/74154/ihsan-maulana-mustofa,74154
44,KOR,HEO Kwanghee,+1,108 - 64,"$21,262.50","31,019 / 13",https://bwfbadminton.com/player/68718/heo-kwanghee,68718
45,FRA,Thomas ROUXEL,+1,195 - 157,"$15,583.00","30,570 / 18",https://bwfbadminton.com/player/38500/thomas-rouxel,38500
46,FRA,Lucas CORVEE,+1,194 - 136,"$19,106.50","30,134 / 20",https://bwfbadminton.com/player/89416/lucas-corvee,89416
47,IND,Ajay JAYARAM,+1,248 - 179,"$104,353.50","30,000 / 15",https://bwfbadminton.com/player/55351/ajay-jayaram,55351
48,BRA,Ygor COELHO,+1,160 - 76,"$17,047.00","29,840 / 15",https://bwfbadminton.com/player/96429/ygor-coelho,96429
49,ISR,Misha ZILBERMAN,+1,247 - 210,"$24,999.75","29,830 / 20",https://bwfbadminton.com/player/52953/misha-zilberman,52953
50,IND,Sourabh VERMA,+1,170 - 100,"$53,976.00","29,309 / 11",https://bwfbadminton.com/player/25925/sourabh-verma,25925
51,INA,Shesar Hiren RHUSTAVITO,-8,117 - 61,"$18,717.50","29,184 / 11",https://bwfbadminton.com/player/81887/shesar-hiren-rhustavito,81887
52,FRA,Toma Junior POPOV,0,174 - 57,"$8,582.50","28,801 / 16",https://bwfbadminton.com/player/61628/toma-junior-popov,61628
53,TPE,HSU Jen Hao,0,246 - 200,"$102,386.00","28,348 / 15",https://bwfbadminton.com/player/67100/hsu-jen-hao,67100
54,ESP,Pablo ABIAN,0,403 - 191,"$50,592.00","27,804 / 18",https://bwfbadminton.com/player/14251/pablo-abian,14251
55,INA,Chico Aura DWI WARDOYO,0,82 - 48,"$8,850.50","27,800 / 16",https://bwfbadminton.com/player/71408/chico-aura-dwi-wardoyo,71408
56,DEN,Victor SVENDSEN,0,140 - 53,"$15,458.75","27,800 / 11",https://bwfbadminton.com/player/59420/victor-svendsen,59420
57,THA,Tanongsak SAENSOMBOONSUK,0,242 - 205,"$151,660.00","27,770 / 14",https://bwfbadminton.com/player/54513/tanongsak-saensomboonsuk,54513
58,JPN,Yu IGARASHI,0,80 - 40,"$19,670.50","27,730 / 14",https://bwfbadminton.com/player/64179/yu-igarashi,64179
