rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,0,1,JPN,Kento MOMOTA,89785,104650,17,https://bwf.tournamentsoftware.com/player-profile/39EC811A-3BDF-4E29-93E9-CD1F0BD65990
2,0,2,CHN,SHI Yu Qi,57945,91582,17,https://bwf.tournamentsoftware.com/player-profile/38CBD70E-A643-4170-9E6A-28863412DC7B
3,0,3,TPE,CHOU Tien Chen,34810,82024,21,https://bwf.tournamentsoftware.com/player-profile/41A01287-FA86-45C1-B980-860FC1C2DEB4
4,1,5,CHN,CHEN Long,75787,72378,15,https://bwf.tournamentsoftware.com/player-profile/8F42FC23-89C1-40CF-8F20-8519DE2BE4EF
5,1,6,KOR,SON Wanho,54346,72142,19,https://bwf.tournamentsoftware.com/player-profile/CB6FBD50-283A-4AA2-A5CE-5FE0778BC1E3
6,-2,4,DEN,Viktor AXELSEN,25831,68574,11,https://bwf.tournamentsoftware.com/player-profile/3BF0C3EA-7BFB-4CC9-A955-3712D850CFA4
7,0,7,INA,Anthony Sinisuka GINTING,95661,65285,19,https://bwf.tournamentsoftware.com/player-profile/116CDE79-DCC5-42CD-9EC7-1157B92902EF
8,0,8,IND,KIDAMBI Srikanth,93627,63365,14,https://bwf.tournamentsoftware.com/player-profile/A9509AF9-8009-48A4-A4E2-486F125004C5
9,1,10,INA,Tommy SUGIARTO,14587,60790,19,https://bwf.tournamentsoftware.com/player-profile/755488DF-BE39-49C8-ABA0-38BF8ADDA058
10,-1,9,JPN,Kenta NISHIMOTO,85394,60387,18,https://bwf.tournamentsoftware.com/player-profile/F652F6F8-48D5-4B3A-9A00-5E456A29B7C6
11,0,11,INA,Jonatan CHRISTIE,73442,57403,19,https://bwf.tournamentsoftware.com/player-profile/6A537DB2-42E4-4604-81DF-6D1ECF387DCE
12,2,14,IND,Sameer VERMA,77003,56901,21,https://bwf.tournamentsoftware.com/player-profile/AA9D1A0B-2529-4B20-8421-7F31183EFA29
13,0,13,CHN,LIN Dan,50906,53343,19,https://bwf.tournamentsoftware.com/player-profile/296B69A5-3C25-4E3D-964E-DDFA46A1333A
14,-2,12,HKG,NG Ka Long Angus,45171,52468,18,https://bwf.tournamentsoftware.com/player-profile/B701FB3D-0671-4249-8AAA-758FE92E72C5
15,2,17,THA,Kantaphon WANGCHAROEN,92508,49110,22,https://bwf.tournamentsoftware.com/player-profile/21A8C5FA-2F36-467A-8399-6C2CCFC11E18
16,0,16,THA,Khosit PHETPRADAB,29449,48792,20,https://bwf.tournamentsoftware.com/player-profile/AC44DF59-4D39-47F7-8BBE-DE8837956AD7
17,1,18,JPN,Kanta TSUNEYAMA,57823,47067,17,https://bwf.tournamentsoftware.com/player-profile/49510451-E273-46C9-B098-A26F9DF2CBB0
18,1,19,DEN,Anders ANTONSEN,91554,45987,16,https://bwf.tournamentsoftware.com/player-profile/473960FD-334B-476F-9821-8ED9398BC1A8
19,1,20,THA,Suppanyu AVIHINGSANON,46874,45985,21,https://bwf.tournamentsoftware.com/player-profile/7E30B761-859A-4C6A-BC30-651FFD4A7664
20,1,21,IND,PRANNOY H. S.,83950,45610,13,https://bwf.tournamentsoftware.com/player-profile/9906AA55-580B-465A-8782-2251A4912DB9
21,1,22,DEN,Rasmus GEMKE,62855,45254,14,https://bwf.tournamentsoftware.com/player-profile/06E59783-2CDF-4BB5-92F0-7442B76E0481
22,1,23,IND,SAI PRANEETH B.,42776,44477,17,https://bwf.tournamentsoftware.com/player-profile/1ECFF64F-4692-47BA-A619-BDF6E0ED9C4A
23,1,24,MAS,LIEW Daren,52864,44080,17,https://bwf.tournamentsoftware.com/player-profile/76C0DB76-3230-4FA0-9036-99E71183E73C
24,1,25,CHN,HUANG Yu Xiang,71261,44060,16,https://bwf.tournamentsoftware.com/player-profile/08924E50-C41F-4E27-95DB-6B7F9086A0CF
25,1,26,DEN,Hans-Kristian Solberg VITTINGHUS,53753,43949,15,https://bwf.tournamentsoftware.com/player-profile/4C55FDF0-BC29-4F2E-BD6D-36D7BE4BA4E2
26,1,27,DEN,Jan O JORGENSEN,54431,43635,17,https://bwf.tournamentsoftware.com/player-profile/7D1E14D8-1B2E-48E1-B6A4-3973D713C3EF
27,1,28,KOR,LEE Dong Keun,64933,43499,15,https://bwf.tournamentsoftware.com/player-profile/5A9A3A00-0127-4D24-9E0C-9555ABE22492
28,-13,15,MAS,LEE Chong Wei,50152,42883,7,https://bwf.tournamentsoftware.com/player-profile/2E62073C-AD95-40BE-8364-0A2EC054A4AC
29,0,29,TPE,WANG Tzu Wei,87375,42182,16,https://bwf.tournamentsoftware.com/player-profile/96F8277F-D90F-4841-BEC9-C6A025C8DA96
30,0,30,FRA,Brice LEVERDEZ,52968,41134,19,https://bwf.tournamentsoftware.com/player-profile/00BA89AE-88B8-4575-98CA-815506AC4E8E
31,0,31,CHN,LU Guang Zu,77427,40799,12,https://bwf.tournamentsoftware.com/player-profile/8DB65BF4-2593-4835-8ADF-36F6656B4217
32,0,32,JPN,Kazumasa SAKAI,91280,40596,15,https://bwf.tournamentsoftware.com/player-profile/1669252B-1DF9-4906-A072-68CAE7B58D9C
33,0,33,KOR,LEE Hyun Il,11704,38810,10,https://bwf.tournamentsoftware.com/player-profile/0800FC8B-CBAB-4AC1-B6C7-F3D419906440
34,0,34,ENG,Rajiv OUSEPH,51613,38789,15,https://bwf.tournamentsoftware.com/player-profile/331723FE-F589-433C-86C8-687467F176B0
35,0,35,NED,Mark CALJOUW,76973,38250,17,https://bwf.tournamentsoftware.com/player-profile/EFBE7D9C-9DFA-462B-8E08-311DB08F7A88
36,0,36,HKG,LEE Cheuk Yiu,94780,37191,16,https://bwf.tournamentsoftware.com/player-profile/185EAD78-1D70-4CF1-99DE-EB9645BFA78D
37,0,37,HKG,WONG Wing Ki Vincent,55280,36778,19,https://bwf.tournamentsoftware.com/player-profile/D27868EC-90CD-4D18-81E0-7C80BAD3CFAF
38,0,38,INA,Ihsan Maulana MUSTOFA,74154,36355,15,https://bwf.tournamentsoftware.com/player-profile/4EA760EE-7729-43FF-A727-B1F33F427D77
39,0,39,TPE,HSU Jen Hao,67100,35990,21,https://bwf.tournamentsoftware.com/player-profile/73739E0E-20CC-47AA-A835-3687D4BB6E98
40,0,40,THA,Sitthikom THAMMASIN,58963,34550,13,https://bwf.tournamentsoftware.com/player-profile/E117B39B-809E-4008-98E5-60E612C0A410
41,0,41,JPN,Yu IGARASHI,64179,34200,12,https://bwf.tournamentsoftware.com/player-profile/F34A89B4-1542-436D-8AA0-DD461EFDE668
42,0,42,MAS,LEE Zii Jia,81561,33747,11,https://bwf.tournamentsoftware.com/player-profile/21E9EAF0-5C86-416F-A942-C3ECA088ACDC
43,0,43,MAS,CHONG Wei Feng,52030,32540,13,https://bwf.tournamentsoftware.com/player-profile/B4C578E6-C57D-4414-B7E5-F5C25E21D9E5
44,0,44,IND,PARUPALLI Kashyap,53944,32240,14,https://bwf.tournamentsoftware.com/player-profile/0DE63AAB-7715-46DC-8F3A-845734C2FA54
45,1,46,BRA,Ygor COELHO,96429,31840,16,https://bwf.tournamentsoftware.com/player-profile/D5A6B9B2-89B9-4ABF-93B2-BEF5DCA6FBD7
46,-1,45,FRA,Lucas CORVEE,89416,31464,21,https://bwf.tournamentsoftware.com/player-profile/7B7EE09F-8741-4D40-8DBA-B07DB4171894
47,0,47,CHN,ZHAO Jun Peng,95930,31280,12,https://bwf.tournamentsoftware.com/player-profile/AC873DD7-89E0-4A52-8E12-1F5A0506E27A
48,0,48,ISR,Misha ZILBERMAN,52953,30930,21,https://bwf.tournamentsoftware.com/player-profile/E538ADF6-1701-42A7-8BB2-A3AEBD094781
49,0,49,IND,Subhankar DEY,60967,30450,19,https://bwf.tournamentsoftware.com/player-profile/94D292CA-AE2B-4386-8DD2-331432E2CC9F
