rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,0,1,CHN,CHEN Long,75787,85761,10,https://bwf.tournamentsoftware.com/player-profile/8F42FC23-89C1-40CF-8F20-8519DE2BE4EF
2,0,2,DEN,Jan O JORGENSEN,54431,74613,14,https://bwf.tournamentsoftware.com/player-profile/7D1E14D8-1B2E-48E1-B6A4-3973D713C3EF
3,0,3,CHN,LIN Dan,50906,65460,9,https://bwf.tournamentsoftware.com/player-profile/296B69A5-3C25-4E3D-964E-DDFA46A1333A
4,0,4,IND,KIDAMBI Srikanth,93627,63737,15,https://bwf.tournamentsoftware.com/player-profile/A9509AF9-8009-48A4-A4E2-486F125004C5
5,0,5,KOR,SON Wanho,54346,59002,15,https://bwf.tournamentsoftware.com/player-profile/CB6FBD50-283A-4AA2-A5CE-5FE0778BC1E3
6,0,6,DEN,Viktor AXELSEN,25831,55242,16,https://bwf.tournamentsoftware.com/player-profile/3BF0C3EA-7BFB-4CC9-A955-3712D850CFA4
7,0,7,TPE,CHOU Tien Chen,34810,54973,18,https://bwf.tournamentsoftware.com/player-profile/41A01287-FA86-45C1-B980-860FC1C2DEB4
8,0,8,MAS,LEE Chong Wei,50152,54831,6,https://bwf.tournamentsoftware.com/player-profile/2E62073C-AD95-40BE-8364-0A2EC054A4AC
9,0,9,DEN,Hans-Kristian Solberg VITTINGHUS,53753,51766,16,https://bwf.tournamentsoftware.com/player-profile/4C55FDF0-BC29-4F2E-BD6D-36D7BE4BA4E2
10,0,10,INA,Tommy SUGIARTO,14587,49453,11,https://bwf.tournamentsoftware.com/player-profile/755488DF-BE39-49C8-ABA0-38BF8ADDA058
11,0,11,CHN,WANG Zhengming,23736,47630,11,https://bwf.tournamentsoftware.com/player-profile/5347291B-7325-4866-AC14-CEE94178DE93
12,0,12,JPN,Sho SASAKI,50905,46881,13,https://bwf.tournamentsoftware.com/player-profile/21E15CFC-B686-44B7-BD61-324605C679AA
13,0,13,IND,PARUPALLI Kashyap,53944,46253,14,https://bwf.tournamentsoftware.com/player-profile/0DE63AAB-7715-46DC-8F3A-845734C2FA54
14,0,14,HKG,HU Yun,14869,46077,14,https://bwf.tournamentsoftware.com/player-profile/37B8D414-634F-4C3F-93AC-91C7399EF113
15,0,15,JPN,Kento MOMOTA,89785,46054,14,https://bwf.tournamentsoftware.com/player-profile/39EC811A-3BDF-4E29-93E9-CD1F0BD65990
16,0,16,CHN,TIAN Houwei,12903,45667,13,https://bwf.tournamentsoftware.com/player-profile/E54FDF41-B758-4F2E-BF62-1A287B1093F6
17,0,17,IND,PRANNOY H. S.,83950,43760,14,https://bwf.tournamentsoftware.com/player-profile/9906AA55-580B-465A-8782-2251A4912DB9
18,0,18,GER,Marc ZWIEBLER,50858,43208,16,https://bwf.tournamentsoftware.com/player-profile/39E76D72-B750-49D1-864B-18FE1B2B3367
19,0,19,THA,Tanongsak SAENSOMBOONSUK,54513,41580,14,https://bwf.tournamentsoftware.com/player-profile/07BB032D-0C06-461D-844B-F7018DCCF14F
20,0,20,ENG,Rajiv OUSEPH,51613,40976,14,https://bwf.tournamentsoftware.com/player-profile/331723FE-F589-433C-86C8-687467F176B0
21,0,21,INA,Dionysius Hayom RUMBAKA,66990,40386,11,https://bwf.tournamentsoftware.com/player-profile/A231A11E-1ED5-46F2-AA97-7AD6E5E0C347
22,1,23,TPE,HSU Jen Hao,67100,40242,20,https://bwf.tournamentsoftware.com/player-profile/73739E0E-20CC-47AA-A835-3687D4BB6E98
23,1,24,JPN,Takuma UEDA,47181,39857,16,https://bwf.tournamentsoftware.com/player-profile/0944FFB3-2A06-4E10-8F37-6208BD397A58
24,1,25,HKG,WONG Wing Ki Vincent,55280,39708,18,https://bwf.tournamentsoftware.com/player-profile/D27868EC-90CD-4D18-81E0-7C80BAD3CFAF
25,1,26,IRL,Scott EVANS,15241,39333,15,https://bwf.tournamentsoftware.com/player-profile/6C98077F-F080-4544-9E86-ECD83960A6AA
26,1,27,HKG,WEI Nan,53054,39234,14,https://bwf.tournamentsoftware.com/player-profile/D806DD9A-E8B0-4048-9EEA-23C989AE03A6
27,1,28,KOR,LEE Hyun Il,11704,38950,9,https://bwf.tournamentsoftware.com/player-profile/0800FC8B-CBAB-4AC1-B6C7-F3D419906440
28,1,29,JPN,Kenichi TAGO,63707,38754,8,https://bwf.tournamentsoftware.com/player-profile/A351C07C-62BC-4300-875D-7DE62E771AAD
29,-7,22,VIE,Tien Minh NGUYEN,14107,38560,11,https://bwf.tournamentsoftware.com/player-profile/26791000-C115-4F98-A3F7-EC3A12D28386
30,1,31,KOR,LEE Dong Keun,64933,37274,15,https://bwf.tournamentsoftware.com/player-profile/5A9A3A00-0127-4D24-9E0C-9555ABE22492
31,-1,30,FRA,Brice LEVERDEZ,52968,36853,18,https://bwf.tournamentsoftware.com/player-profile/00BA89AE-88B8-4575-98CA-815506AC4E8E
32,0,32,HKG,NG Ka Long Angus,45171,36310,18,https://bwf.tournamentsoftware.com/player-profile/B701FB3D-0671-4249-8AAA-758FE92E72C5
33,0,33,JPN,Kazumasa SAKAI,91280,32890,13,https://bwf.tournamentsoftware.com/player-profile/1669252B-1DF9-4906-A072-68CAE7B58D9C
34,0,34,JPN,Riichi TAKESHITA,61799,32650,12,https://bwf.tournamentsoftware.com/player-profile/F27520A0-0FD8-43C2-AC7C-D3EF49DCAF6C
