rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,0,1,TPE,TAI Tzu Ying,61427,96817,13,https://bwf.tournamentsoftware.com/player-profile/E7478462-B482-44AA-8170-A719B6AE45C9
2,0,2,JPN,Akane YAMAGUCHI,96312,84963,16,https://bwf.tournamentsoftware.com/player-profile/1A40C2CC-EC5F-46A6-9860-8E67AC09CD3E
3,0,3,IND,PUSARLA V. Sindhu,73173,83414,16,https://bwf.tournamentsoftware.com/player-profile/0BF2D10A-66EB-4B90-BB4B-3F70D4ADAD99
4,0,4,THA,Ratchanok INTANON,35642,77487,16,https://bwf.tournamentsoftware.com/player-profile/99EA34EF-1515-4CE4-94A2-9A3304DD28A5
5,0,5,CHN,CHEN Yu Fei,78778,74889,16,https://bwf.tournamentsoftware.com/player-profile/5C227C4B-0D18-4C14-90CB-6CD5D3ABA9A8
6,0,6,JPN,Nozomi OKUHARA,96713,68287,13,https://bwf.tournamentsoftware.com/player-profile/2D28B50A-695D-4CC0-9DAD-633D35E87B4D
7,0,7,CHN,HE Bing Jiao,87434,67509,16,https://bwf.tournamentsoftware.com/player-profile/4C24F628-477B-4A65-B2E0-67342034035E
8,0,8,ESP,Carolina MARIN,18228,67266,14,https://bwf.tournamentsoftware.com/player-profile/213226C1-39FD-4443-A603-69E07939C39E
9,0,9,KOR,SUNG Jihyun,76594,58753,18,https://bwf.tournamentsoftware.com/player-profile/18BDE483-5C63-4C57-8D4F-47EEECBEA966
10,0,10,IND,Saina NEHWAL,52748,56394,13,https://bwf.tournamentsoftware.com/player-profile/3E7EEDF9-07F0-474E-A02B-CB598BBE365A
11,1,12,THA,Nitchaon JINDAPOL,57971,53002,19,https://bwf.tournamentsoftware.com/player-profile/4E3EB7BA-92FE-49F1-BA2F-309FF38357C7
12,6,18,JPN,Sayaka TAKAHASHI,34890,52286,10,https://bwf.tournamentsoftware.com/player-profile/7AB4EC1B-2FFD-4610-8090-5C63F5AF24D2
13,-2,11,USA,Beiwen ZHANG,53806,52230,16,https://bwf.tournamentsoftware.com/player-profile/CDD166DD-3FA5-41E9-BEC8-AE7134F1DFC6
14,2,16,CHN,GAO Fang Jie,78116,48946,12,https://bwf.tournamentsoftware.com/player-profile/5133CE1F-5956-4741-B201-EF731E7137FD
15,-2,13,CAN,Michelle LI,84523,48641,24,https://bwf.tournamentsoftware.com/player-profile/133E8A7F-4D1A-4333-AB97-9BACE04294FA
16,-2,14,JPN,Aya OHORI,95189,46746,15,https://bwf.tournamentsoftware.com/player-profile/5829046A-E2C5-4DAB-9DEF-4DF806988861
17,-2,15,JPN,Sayaka SATO,77317,44146,19,https://bwf.tournamentsoftware.com/player-profile/6C8F6FDE-65A8-4755-B8E3-4501791937C4
18,-1,17,HKG,CHEUNG Ngan Yi,87709,43281,17,https://bwf.tournamentsoftware.com/player-profile/375472CD-2242-4D7D-9937-94ED146F7ED7
19,0,19,DEN,Mia BLICHFELDT,91224,43002,19,https://bwf.tournamentsoftware.com/player-profile/A55CAA52-4052-41E9-8F7C-E5385103DC73
20,0,20,THA,Pornpawee CHOCHUWONG,84062,43002,19,https://bwf.tournamentsoftware.com/player-profile/FE40A5A6-154A-4AD9-88A9-E3C183F236B2
21,0,21,KOR,LEE Jang Mi,84992,41614,14,https://bwf.tournamentsoftware.com/player-profile/1D2D0455-E851-42F9-8ADC-E6237D7581D9
22,0,22,INA,Gregoria Mariska TUNJUNG,83802,39910,14,https://bwf.tournamentsoftware.com/player-profile/B1AADF28-20FE-43E0-8A50-0AD024E89F7A
23,1,24,THA,Busanan ONGBAMRUNGPHAN,58271,39839,17,https://bwf.tournamentsoftware.com/player-profile/2E8E31B9-0832-43E8-A7CC-A620D9DF8DE0
24,-1,23,SCO,Kirsty GILMOUR,48528,38910,13,https://bwf.tournamentsoftware.com/player-profile/5DDC41B8-6CC4-4FA2-81DD-D9C7393C4107
25,0,25,KOR,KIM Hyo Min,91598,37790,13,https://bwf.tournamentsoftware.com/player-profile/DC644BC0-1B98-4E46-AA15-C2160AD7F2C6
26,0,26,DEN,Line Højmark KJAERSFELDT,63437,37749,19,https://bwf.tournamentsoftware.com/player-profile/9E63BADD-7736-4CFF-89E8-8B21A88B2E7B
27,2,29,ESP,Beatriz CORRALES,95780,37613,19,https://bwf.tournamentsoftware.com/player-profile/F428D761-FD1E-4FDC-A90F-54B4A70E68E8
28,5,33,JPN,Minatsu MITANI,66644,37340,12,https://bwf.tournamentsoftware.com/player-profile/6FEDE8B0-F788-416C-914D-38E23B4CED8A
29,-1,28,TPE,PAI Yu Po,99925,36922,17,https://bwf.tournamentsoftware.com/player-profile/D86742D7-05F9-4302-889E-1126E17DE398
30,0,30,MAS,GOH Jin Wei,69012,35905,11,https://bwf.tournamentsoftware.com/player-profile/8667CAD7-473A-487F-A5FA-99D9DBD7A6B9
31,8,39,CHN,CAI Yan Yan,89700,34960,9,https://bwf.tournamentsoftware.com/player-profile/4AC28697-1438-4664-A190-DCBFCECEEA17
32,0,32,CHN,CHEN Xiao Xin,58637,34735,11,https://bwf.tournamentsoftware.com/player-profile/B263CAA3-E967-4327-A356-99445C2DCC4E
33,-6,27,RUS,Evgeniya KOSETSKAYA,92400,34651,17,https://bwf.tournamentsoftware.com/player-profile/6EDDEE76-2C2D-4223-8514-DD504DB44B54
34,0,34,HKG,YIP Pui Yin,51649,34044,15,https://bwf.tournamentsoftware.com/player-profile/B368A130-10A6-4C37-886A-4EF8AE4D6E78
35,0,35,TPE,LEE Chia Hsin,76717,34013,16,https://bwf.tournamentsoftware.com/player-profile/D1E00364-9840-4281-B4D5-0222C590E746
36,11,47,CHN,HAN Yue,92967,32630,9,https://bwf.tournamentsoftware.com/player-profile/FAABB859-1D13-4B23-8EEE-750DCEBA67B3
37,-6,31,MAS,Soniia CHEAH,18143,32409,13,https://bwf.tournamentsoftware.com/player-profile/52D1D9D3-8C2F-4DE5-90D4-9CE24142C0D0
38,-2,36,MAS,LEE Ying Ying,64889,31721,11,https://bwf.tournamentsoftware.com/player-profile/E564A4ED-4F5F-48F6-8699-236773E18059
39,6,45,CHN,ZHANG Yi Man,58720,30950,10,https://bwf.tournamentsoftware.com/player-profile/66B0CB6D-FBE1-4927-9F2E-D775D5A0264C
40,-3,37,INA,Dinar Dyah AYUSTINE,61665,30473,12,https://bwf.tournamentsoftware.com/player-profile/A406399D-77F5-49D5-AB23-E923E97357B9
41,-3,38,INA,Fitriani FITRIANI,96892,30329,14,https://bwf.tournamentsoftware.com/player-profile/1170A6C4-07E0-428D-AB4D-38C18ABB3BA8
42,0,42,BUL,Linda ZETCHIRI,15105,30093,12,https://bwf.tournamentsoftware.com/player-profile/A942373B-2091-47D5-A275-7301C22E3057
43,-3,40,CAN,Rachel HONDERICH,95664,29764,10,https://bwf.tournamentsoftware.com/player-profile/424DD148-A51A-434B-ADDE-D2C489B27E62
44,-3,41,TUR,Neslihan YIGIT,87885,29734,13,https://bwf.tournamentsoftware.com/player-profile/B458F084-183F-4AD9-87EC-B768664D0F18
45,-2,43,JPN,Saena KAWAKAMI,61568,29000,9,https://bwf.tournamentsoftware.com/player-profile/8FC13F3E-7CCA-4226-AE33-0599D335F077
46,-2,44,DEN,Natalia Koch ROHDE,78534,28754,13,https://bwf.tournamentsoftware.com/player-profile/629073CB-4801-48C8-9071-D7CD373C32FB
47,-1,46,TPE,CHIANG Ying Li,27588,27999,17,https://bwf.tournamentsoftware.com/player-profile/E1DBAF1D-E8A2-4972-8D2B-75A287327BF2
48,15,63,TPE,CHEN Su Yu,71673,27870,10,https://bwf.tournamentsoftware.com/player-profile/EC15B5A8-E9C6-4622-926A-E116262D9504
49,-1,48,SUI,Sabrina JAQUET,54068,26720,11,https://bwf.tournamentsoftware.com/player-profile/F2108DAF-E325-457C-99D6-77806B05CBF3
50,7,57,ENG,Chloe BIRCH,50715,26291,18,https://bwf.tournamentsoftware.com/player-profile/C652376D-B287-4C7C-9084-0762A23C3F46
51,-2,49,INA,Lyanny Alessandra MAINAKY,64558,26150,19,https://bwf.tournamentsoftware.com/player-profile/9EC5A34D-4B83-45A2-90BF-50A242D13FAD
52,-2,50,IND,Vaishnavi Reddy JAKKA,87723,25075,21,https://bwf.tournamentsoftware.com/player-profile/6C943849-1343-4AC5-BF56-E2C478374771
53,5,58,VIE,Thi Trang (B) VU,71455,24779,12,https://bwf.tournamentsoftware.com/player-profile/8DC67D7E-A311-4F87-BC5A-009644CCFD6D
54,-3,51,CAN,Brittney TAM,97087,24447,13,https://bwf.tournamentsoftware.com/player-profile/F41CDF13-0591-46D5-B9C4-F7A6F3A50F6B
55,-3,52,INA,Hanna RAMADINI,97207,24433,9,https://bwf.tournamentsoftware.com/player-profile/B928B2B8-94FD-419C-9C5A-A26758D5DAB3
56,-3,53,TPE,SUNG Shuo Yun,88807,24317,13,https://bwf.tournamentsoftware.com/player-profile/73A87077-E474-4474-ADCB-01BC534C91D9
57,-3,54,DEN,Julie Dawall JAKOBSEN,77002,24296,16,https://bwf.tournamentsoftware.com/player-profile/C5B1E8DC-1B44-49D1-A518-9FEB570B3059
58,18,76,INA,Yulia Yosephine SUSANTO,67996,24120,10,https://bwf.tournamentsoftware.com/player-profile/96DBC307-6185-4DAB-B520-9A51662D3805
59,-3,56,DEN,Mette POULSEN,43761,24110,15,https://bwf.tournamentsoftware.com/player-profile/9CAA0586-C6C6-431F-BC80-7DB55B302FE1
60,-1,59,CHN,LI Xue Rui,64643,23812,4,https://bwf.tournamentsoftware.com/player-profile/A8B4DEC1-972C-4517-9D80-4FBB300F91ED
61,-1,60,FRA,QI Xuefei,77256,23560,11,https://bwf.tournamentsoftware.com/player-profile/00820343-E647-4C1F-BBA7-9ABEC025DB25
62,10,72,ISR,Ksenia POLIKARPOVA,67069,23300,14,https://bwf.tournamentsoftware.com/player-profile/C30F9FBA-1E9B-4683-A14E-76A35ECD6F2E
63,-2,61,GER,Luise HEIM,67857,22886,17,https://bwf.tournamentsoftware.com/player-profile/354B0B1C-F113-4687-8E5D-D3ECF32F923F
64,0,64,KOR,JEON Jui,57813,22170,11,https://bwf.tournamentsoftware.com/player-profile/6DF1EE10-F394-421D-B801-F606E4C0678C
65,0,65,NED,Soraya DE VISCH EIJBERGEN,93419,22140,15,https://bwf.tournamentsoftware.com/player-profile/6B573A83-631F-4D22-92EC-610B8668BB0D
66,0,66,USA,Jamie HSU,79853,21472,11,https://bwf.tournamentsoftware.com/player-profile/4E4DD814-F179-48AC-97B6-339928FBF494
67,0,67,MRI,Kate FOO KUNE,42679,21394,18,https://bwf.tournamentsoftware.com/player-profile/56086DAB-A3E9-47CC-9952-E50C2AB50092
68,0,68,BUL,Mariya MITSOVA,57906,21251,17,https://bwf.tournamentsoftware.com/player-profile/0D056E4C-B197-4EDF-B025-CF2B73D0CDE6
