rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,JPN / JPN,"Yuki FUKUSHIMA, Sayaka HIROTA",+1,124 - 45,"$360,860.23","85,798 / 17","https://bwfbadminton.com/player/71023/yuki-fukushima,https://bwfbadminton.com/player/94519/sayaka-hirota","71023, 94519"
2,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",+1,330 - 118,"$921,255.98","81,362 / 16","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
3,CHN / CHN,"CHEN Qing Chen, JIA Yi Fan",-2,137 - 38,"$498,086.25","80,926 / 15","https://bwfbadminton.com/player/94125/chen-qing-chen,https://bwfbadminton.com/player/65144/jia-yi-fan","94125, 65144"
4,INA / INA,"Greysia POLII, Apriyani RAHAYU",+2,46 - 15,"$371,350.64","76,145 / 15","https://bwfbadminton.com/player/14729/greysia-polii,https://bwfbadminton.com/player/81462/apriyani-rahayu","14729, 81462"
5,JPN / JPN,"Shiho TANAKA, Koharu YONEMOTO",0,91 - 42,"$248,686.32","74,581 / 16","https://bwfbadminton.com/player/96927/shiho-tanaka,https://bwfbadminton.com/player/26238/koharu-yonemoto","96927, 26238"
6,DEN / DEN,"Kamilla Rytter JUHL, Christinna PEDERSEN",-2,265 - 105,"$749,744.67","69,194 / 12","https://bwfbadminton.com/player/51436/kamilla-rytter-juhl,https://bwfbadminton.com/player/53759/christinna-pedersen","51436, 53759"
7,THA / THA,"Jongkolphan KITITHARAKUL, Rawinda PRAJONGJAI",0,118 - 79,"$136,969.12","67,022 / 19","https://bwfbadminton.com/player/24686/jongkolphan-kititharakul,https://bwfbadminton.com/player/84669/rawinda-prajongjai","24686, 84669"
8,KOR / KOR,"LEE Sohee, SHIN Seungchan",0,114 - 59,"$494,888.09","66,899 / 12","https://bwfbadminton.com/player/91292/lee-sohee,https://bwfbadminton.com/player/87473/shin-seungchan","91292, 87473"
9,JPN / JPN,"Mayu MATSUMOTO, Wakana NAGAHARA",0,71 - 32,"$101,434.98","65,790 / 11","https://bwfbadminton.com/player/81609/mayu-matsumoto,https://bwfbadminton.com/player/77832/wakana-nagahara","81609, 77832"
10,INA / INA,"Della Destiara HARIS, Rizki Amelia PRADIPTA",0,33 - 20,"$139,491.12","57,470 / 17","https://bwfbadminton.com/player/66961/della-destiara-haris,https://bwfbadminton.com/player/91654/rizki-amelia-pradipta","66961, 91654"
11,CHN / CHN,"DU Yue, LI Yin Hui",+2,24 - 18,"$85,951.26","53,408 / 12","https://bwfbadminton.com/player/65984/du-yue,https://bwfbadminton.com/player/82249/li-yin-hui","65984, 82249"
12,JPN / JPN,"Ayako SAKURAMOTO, Yukiko TAKAHATA",-1,56 - 11,"$90,166.13","52,050 / 9","https://bwfbadminton.com/player/83211/ayako-sakuramoto,https://bwfbadminton.com/player/63277/yukiko-takahata","83211, 63277"
13,BUL / BUL,"Gabriela STOEVA, Stefani STOEVA",-1,216 - 96,"$115,792.28","51,055 / 17","https://bwfbadminton.com/player/43840/gabriela-stoeva,https://bwfbadminton.com/player/46169/stefani-stoeva","43840, 46169"
14,CHN / CHN,"YU Xiao Han, HUANG Ya Qiong",+1,49 - 17,"$240,860.01","48,990 / 9","https://bwfbadminton.com/player/62554/yu-xiao-han,https://bwfbadminton.com/player/63168/huang-ya-qiong","62554, 63168"
15,JPN / JPN,"Naoko FUKUMAN, Kurumi YONAO",-1,125 - 80,"$162,158.72","46,580 / 13","https://bwfbadminton.com/player/56251/naoko-fukuman,https://bwfbadminton.com/player/56417/kurumi-yonao","56251, 56417"
16,INA / INA,"Anggia Shitta AWANDA, Ni Ketut Mahadewi ISTARANI",+1,65 - 38,"$83,734.48","45,944 / 12","https://bwfbadminton.com/player/95620/anggia-shitta-awanda,https://bwfbadminton.com/player/84362/ni-ketut-mahadewi-istarani","95620, 84362"
17,MAS / MAS,"CHOW Mei Kuan, LEE Meng Yean",-1,73 - 62,"$44,192.22","45,052 / 16","https://bwfbadminton.com/player/12411/chow-mei-kuan,https://bwfbadminton.com/player/93215/lee-meng-yean","12411, 93215"
