rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",0,234 - 96,"$757,899.74","90,723 / 15","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
2,DEN / DEN,"Kamilla Rytter JUHL, Christinna PEDERSEN",0,184 - 82,"$627,082.17","86,138 / 17","https://bwfbadminton.com/player/51436/kamilla-rytter-juhl,https://bwfbadminton.com/player/53759/christinna-pedersen","51436, 53759"
3,KOR / KOR,"CHANG Ye Na, LEE Sohee",0,65 - 24,"$419,126.21","82,549 / 17","https://bwfbadminton.com/player/54361/chang-ye-na,https://bwfbadminton.com/player/91292/lee-sohee","54361, 91292"
4,CHN / CHN,"CHEN Qing Chen, JIA Yi Fan",0,47 - 16,"$328,098.75","80,232 / 17","https://bwfbadminton.com/player/94125/chen-qing-chen,https://bwfbadminton.com/player/65144/jia-yi-fan","94125, 65144"
5,KOR /  / KOR,"JUNG Kyung Eun, SHIN Seungchan",0,62 - 23,"$417,761.39","72,430 / 15","https://bwfbadminton.com/player/16745/jung-kyung-eun,https://bwfbadminton.com/player/87473/shin-seungchan","16745, 87473"
6,CHN / CHN,"HUANG Dong Ping, LI Yin Hui",0,5 - 0,"$88,097.50","59,350 / 12","https://bwfbadminton.com/player/89426/huang-dong-ping,https://bwfbadminton.com/player/82249/li-yin-hui","89426, 82249"
7,JPN / JPN,"Shiho TANAKA, Koharu YONEMOTO",0,26 - 14,"$91,586.34","58,610 / 14","https://bwfbadminton.com/player/96927/shiho-tanaka,https://bwfbadminton.com/player/26238/koharu-yonemoto","96927, 26238"
8,CHN / CHN,"LUO Ying, LUO Yu",0,122 - 42,"$409,418.74","58,550 / 12","https://bwfbadminton.com/player/61851/luo-ying,https://bwfbadminton.com/player/20296/luo-yu","61851, 20296"
9,JPN /  / JPN,"Yuki FUKUSHIMA, Sayaka HIROTA",0,49 - 23,"$115,861.47","56,480 / 11","https://bwfbadminton.com/player/71023/yuki-fukushima,https://bwfbadminton.com/player/94519/sayaka-hirota","71023, 94519"
10,THA / THA,"Puttita SUPAJIRAKUL, Sapsiree TAERATTANACHAI",0,53 - 55,"$95,361.93","52,357 / 16","https://bwfbadminton.com/player/68441/puttita-supajirakul,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","68441, 67158"
11,JPN / JPN,"Naoko FUKUMAN, Kurumi YONAO",0,87 - 51,"$134,583.72","51,580 / 14","https://bwfbadminton.com/player/56251/naoko-fukuman,https://bwfbadminton.com/player/56417/kurumi-yonao","56251, 56417"
12,BUL / BUL,"Gabriela STOEVA, Stefani STOEVA",0,160 - 64,"$88,943.52","51,563 / 18","https://bwfbadminton.com/player/43840/gabriela-stoeva,https://bwfbadminton.com/player/46169/stefani-stoeva","43840, 46169"
13,THA / THA,"Jongkolphan KITITHARAKUL, Rawinda PRAJONGJAI",0,51 - 43,"$62,850.36","50,648 / 18","https://bwfbadminton.com/player/24686/jongkolphan-kititharakul,https://bwfbadminton.com/player/84669/rawinda-prajongjai","24686, 84669"
14,MAS / MAS,"Vivian HOO, WOON Khe Wei",0,106 - 91,"$114,962.64","47,787 / 16","https://bwfbadminton.com/player/54149/vivian-hoo,https://bwfbadminton.com/player/53154/woon-khe-wei","54149, 53154"
15,KOR / KOR,"CHAE YuJung, KIM Soyeong",0,19 - 16,"$116,703.72","45,100 / 10","https://bwfbadminton.com/player/93074/chae-yujung,https://bwfbadminton.com/player/55874/kim-soyeong","93074, 55874"
16,INA / INA,"Anggia Shitta AWANDA, Ni Ketut Mahadewi ISTARANI",0,30 - 18,"$62,572.48","44,312 / 10","https://bwfbadminton.com/player/95620/anggia-shitta-awanda,https://bwfbadminton.com/player/84362/ni-ketut-mahadewi-istarani","95620, 84362"
17,KOR / KOR,"KIM Hyerin, YOO Chae Ran",0,2 - 1,"$63,178.72","44,030 / 11","https://bwfbadminton.com/player/57824/kim-hyerin,https://bwfbadminton.com/player/79061/yoo-chae-ran","57824, 79061"
18,INA / INA,"Della Destiara HARIS, Rosyita Eka PUTRI SARI",0,28 - 14,"$69,371.73","43,845 / 14","https://bwfbadminton.com/player/66961/della-destiara-haris,https://bwfbadminton.com/player/80851/rosyita-eka-putri-sari","66961, 80851"
19,CHN / CHN,"BAO Yixin, YU Xiao Han",0,0 - 0,"$392,930.61","42,240 / 8","https://bwfbadminton.com/player/80939/bao-yixin,https://bwfbadminton.com/player/62554/yu-xiao-han","80939, 62554"
20,TPE / TPE,"HSU Ya Ching, WU Ti Jung",0,0 - 0,"$30,680.59","40,196 / 17","https://bwfbadminton.com/player/74561/hsu-ya-ching,https://bwfbadminton.com/player/95143/wu-ti-jung","74561, 95143"
21,MAS / MAS,"LIM Yin Loo, YAP Cheng Wen",0,0 - 0,"$32,234.93","39,191 / 15","https://bwfbadminton.com/player/67046/lim-yin-loo,https://bwfbadminton.com/player/95841/yap-cheng-wen","67046, 95841"
22,DEN / DEN,"Maiken FRUERGAARD, Sara THYGESEN",0,41 - 35,"$25,733.51","36,940 / 14","https://bwfbadminton.com/player/70042/maiken-fruergaard,https://bwfbadminton.com/player/68189/sara-thygesen","70042, 68189"
23,RUS / RUS,"Anastasiia AKCHURINA, Olga MOROZOVA",0,25 - 11,"$31,309.73","34,539 / 14","https://bwfbadminton.com/player/33989/anastasiia-akchurina,https://bwfbadminton.com/player/85822/olga-morozova","33989, 85822"
24,HKG / HKG,"POON Lok Yan, TSE Ying Suet",0,86 - 83,"$96,513.73","34,396 / 11","https://bwfbadminton.com/player/55288/poon-lok-yan,https://bwfbadminton.com/player/61435/tse-ying-suet","55288, 61435"
25,IND / IND,"Ashwini PONNAPPA, REDDY N. Sikki",0,0 - 0,"$54,242.09","34,069 / 13","https://bwfbadminton.com/player/49765/ashwini-ponnappa,https://bwfbadminton.com/player/17515/reddy-n-sikki","49765, 17515"
26,MAS / MAS,"CHOW Mei Kuan, LEE Meng Yean",0,39 - 35,"$23,440.72","33,771 / 11","https://bwfbadminton.com/player/12411/chow-mei-kuan,https://bwfbadminton.com/player/93215/lee-meng-yean","12411, 93215"
27,ENG / ENG,"Lauren SMITH, Sarah WALKER",0,0 - 0,"$26,391.26","33,024 / 12","https://bwfbadminton.com/player/80918/lauren-smith,https://bwfbadminton.com/player/34240/sarah-walker","80918, 34240"
28,DEN / DEN,"Julie FINNE-IPSEN, Rikke SØBY",0,32 - 21,"$11,153.73","32,530 / 15","https://bwfbadminton.com/player/70371/julie-finne-ipsen,https://bwfbadminton.com/player/58111/rikke-s%C3%98by","70371, 58111"
29,AUS / AUS,"Setyana MAPASA, Gronya SOMERVILLE",0,38 - 13,"$18,586.24","32,088 / 11","https://bwfbadminton.com/player/77441/setyana-mapasa,https://bwfbadminton.com/player/58488/gronya-somerville","77441, 58488"
30,TPE / TPE,"CHIANG Kai Hsin, HUNG Shih Han",0,6 - 4,"$21,605.55","31,980 / 22","https://bwfbadminton.com/player/84929/chiang-kai-hsin,https://bwfbadminton.com/player/53628/hung-shih-han","84929, 53628"
31,CHN / CHN,"HUANG Ya Qiong, TANG Jin Hua",0,19 - 8,"$400,444.98","30,980 / 6","https://bwfbadminton.com/player/63168/huang-ya-qiong,https://bwfbadminton.com/player/39056/tang-jin-hua","63168, 39056"
32,TPE / TPE,"LIN Xiao Min, WU Fang Chien",0,1 - 1,"$10,694.33","30,570 / 18","https://bwfbadminton.com/player/65203/lin-xiao-min,https://bwfbadminton.com/player/65996/wu-fang-chien","65203, 65996"
33,BUL / BUL,"Mariya MITSOVA, Petya NEDELCHEVA",0,7 - 2,"$36,541.90","29,442 / 17","https://bwfbadminton.com/player/57906/mariya-mitsova,https://bwfbadminton.com/player/12765/petya-nedelcheva","57906, 12765"
