rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,JPN / JPN,"Yuki FUKUSHIMA, Sayaka HIROTA",0,161 - 53,"$579,122.73","96,958 / 18","https://bwfbadminton.com/player/71023/yuki-fukushima,https://bwfbadminton.com/player/94519/sayaka-hirota","71023, 94519"
2,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",0,370 - 128,"$1,230,087.24","92,933 / 20","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
3,JPN / JPN,"Mayu MATSUMOTO, Wakana NAGAHARA",0,107 - 43,"$314,684.98","91,240 / 16","https://bwfbadminton.com/player/81609/mayu-matsumoto,https://bwfbadminton.com/player/77832/wakana-nagahara","81609, 77832"
4,CHN / CHN,"CHEN Qing Chen, JIA Yi Fan",0,160 - 50,"$632,592.51","82,646 / 17","https://bwfbadminton.com/player/94125/chen-qing-chen,https://bwfbadminton.com/player/65144/jia-yi-fan","94125, 65144"
5,INA / INA,"Greysia POLII, Apriyani RAHAYU",0,75 - 30,"$462,513.14","77,965 / 17","https://bwfbadminton.com/player/14729/greysia-polii,https://bwfbadminton.com/player/81462/apriyani-rahayu","14729, 81462"
6,JPN / JPN,"Shiho TANAKA, Koharu YONEMOTO",0,109 - 53,"$316,786.32","69,289 / 17","https://bwfbadminton.com/player/96927/shiho-tanaka,https://bwfbadminton.com/player/26238/koharu-yonemoto","96927, 26238"
7,KOR / KOR,"LEE Sohee, SHIN Seungchan",0,137 - 71,"$651,606.85","69,090 / 15","https://bwfbadminton.com/player/91292/lee-sohee,https://bwfbadminton.com/player/87473/shin-seungchan","91292, 87473"
8,BUL / BUL,"Gabriela STOEVA, Stefani STOEVA",0,254 - 109,"$203,517.28","64,600 / 20","https://bwfbadminton.com/player/43840/gabriela-stoeva,https://bwfbadminton.com/player/46169/stefani-stoeva","43840, 46169"
9,THA / THA,"Jongkolphan KITITHARAKUL, Rawinda PRAJONGJAI",+1,131 - 93,"$178,087.88","60,982 / 19","https://bwfbadminton.com/player/24686/jongkolphan-kititharakul,https://bwfbadminton.com/player/84669/rawinda-prajongjai","24686, 84669"
10,CHN / CHN,"DU Yue, LI Yin Hui",-1,43 - 28,"$157,182.52","60,560 / 15","https://bwfbadminton.com/player/65984/du-yue,https://bwfbadminton.com/player/82249/li-yin-hui","65984, 82249"
11,JPN / JPN,"Ayako SAKURAMOTO, Yukiko TAKAHATA",0,71 - 19,"$115,691.13","57,810 / 14","https://bwfbadminton.com/player/83211/ayako-sakuramoto,https://bwfbadminton.com/player/63277/yukiko-takahata","83211, 63277"
12,KOR / KOR,"JUNG Kyung Eun, CHANG Ye Na",+2,50 - 29,"$596,840.74","54,420 / 14","https://bwfbadminton.com/player/16745/jung-kyung-eun,https://bwfbadminton.com/player/54361/chang-ye-na","16745, 54361"
13,JPN / JPN,"Nami MATSUYAMA, Chiharu SHIDA",0,58 - 23,"$88,730.49","53,810 / 13","https://bwfbadminton.com/player/65212/nami-matsuyama,https://bwfbadminton.com/player/68282/chiharu-shida","65212, 68282"
14,INA / INA,"Della Destiara HARIS, Rizki Amelia PRADIPTA",-2,42 - 27,"$161,869.25","52,150 / 13","https://bwfbadminton.com/player/66961/della-destiara-haris,https://bwfbadminton.com/player/91654/rizki-amelia-pradipta","66961, 91654"
