rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",0,234 - 96,"$558,274.74","87,293 / 18","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
2,CHN / CHN,"TANG Yuanting, YU Yang (F)",0,54 - 7,"$955,651.87","83,028 / 13","https://bwfbadminton.com/player/86088/tang-yuanting,https://bwfbadminton.com/player/51667/yu-yang-f","86088, 51667"
3,CHN / CHN,"TIAN Qing, ZHAO Yunlei",0,191 - 37,"$820,453.62","77,188 / 14","https://bwfbadminton.com/player/52066/tian-qing,https://bwfbadminton.com/player/54522/zhao-yunlei","52066, 54522"
4,INA /  / INA,"Nitya Krishinda MAHESWARI, Greysia POLII",0,133 - 62,"$390,070.87","76,519 / 18","https://bwfbadminton.com/player/54272/nitya-krishinda-maheswari,https://bwfbadminton.com/player/14729/greysia-polii","54272, 14729"
5,KOR / KOR,"JUNG Kyung Eun, SHIN Seungchan",0,62 - 23,"$283,469.51","73,644 / 25","https://bwfbadminton.com/player/16745/jung-kyung-eun,https://bwfbadminton.com/player/87473/shin-seungchan","16745, 87473"
6,DEN / DEN,"Kamilla Rytter JUHL, Christinna PEDERSEN",0,184 - 82,"$426,302.17","73,224 / 16","https://bwfbadminton.com/player/51436/kamilla-rytter-juhl,https://bwfbadminton.com/player/53759/christinna-pedersen","51436, 53759"
7,CHN / CHN,"LUO Ying, LUO Yu",0,122 - 42,"$341,568.74","70,513 / 14","https://bwfbadminton.com/player/61851/luo-ying,https://bwfbadminton.com/player/20296/luo-yu","61851, 20296"
8,JPN / JPN,"Naoko FUKUMAN, Kurumi YONAO",0,87 - 51,"$70,358.72","66,284 / 23","https://bwfbadminton.com/player/56251/naoko-fukuman,https://bwfbadminton.com/player/56417/kurumi-yonao","56251, 56417"
9,KOR / KOR,"CHANG Ye Na, LEE Sohee",0,65 - 24,"$208,631.83","66,193 / 25","https://bwfbadminton.com/player/54361/chang-ye-na,https://bwfbadminton.com/player/91292/lee-sohee","54361, 91292"
10,JPN /  / JPN,"Shizuka MATSUO, Mami NAITO",0,173 - 98,"$190,403.32","55,116 / 22","https://bwfbadminton.com/player/55111/shizuka-matsuo,https://bwfbadminton.com/player/54524/mami-naito","55111, 54524"
11,NED / NED,"Eefje MUSKENS, Selena PIEK",0,114 - 48,"$110,501.72","54,930 / 19","https://bwfbadminton.com/player/54453/eefje-muskens,https://bwfbadminton.com/player/67176/selena-piek","54453, 67176"
12,CHN / CHN,"CHEN Qing Chen, JIA Yi Fan",0,47 - 16,"$80,491.25","49,550 / 13","https://bwfbadminton.com/player/94125/chen-qing-chen,https://bwfbadminton.com/player/65144/jia-yi-fan","94125, 65144"
13,CHN / CHN,"HUANG Ya Qiong, TANG Jin Hua",0,19 - 8,"$360,888.74","49,030 / 10","https://bwfbadminton.com/player/63168/huang-ya-qiong,https://bwfbadminton.com/player/39056/tang-jin-hua","63168, 39056"
14,KOR / KOR,"GO Ah Ra, YOO Chae Ran",0,80 - 60,"$76,339.96","46,292 / 22","https://bwfbadminton.com/player/35131/go-ah-ra,https://bwfbadminton.com/player/79061/yoo-chae-ran","35131, 79061"
15,MAS / MAS,"Vivian HOO, WOON Khe Wei",0,106 - 91,"$93,577.64","46,167 / 20","https://bwfbadminton.com/player/54149/vivian-hoo,https://bwfbadminton.com/player/53154/woon-khe-wei","54149, 53154"
16,THA / THA,"Puttita SUPAJIRAKUL, Sapsiree TAERATTANACHAI",0,53 - 55,"$53,708.19","44,275 / 23","https://bwfbadminton.com/player/68441/puttita-supajirakul,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","68441, 67158"
17,JPN / JPN,"Yuki FUKUSHIMA, Sayaka HIROTA",0,49 - 23,"$25,963.98","43,770 / 12","https://bwfbadminton.com/player/71023/yuki-fukushima,https://bwfbadminton.com/player/94519/sayaka-hirota","71023, 94519"
18,BUL / BUL,"Gabriela STOEVA, Stefani STOEVA",0,160 - 64,"$62,362.24","43,507 / 24","https://bwfbadminton.com/player/43840/gabriela-stoeva,https://bwfbadminton.com/player/46169/stefani-stoeva","43840, 46169"
19,INA / INA,"Anggia Shitta AWANDA, Ni Ketut Mahadewi ISTARANI",0,30 - 18,"$31,479.98","42,050 / 14","https://bwfbadminton.com/player/95620/anggia-shitta-awanda,https://bwfbadminton.com/player/84362/ni-ketut-mahadewi-istarani","95620, 84362"
20,INA / INA,"Della Destiara HARIS, Rosyita Eka PUTRI SARI",0,28 - 14,"$44,081.73","41,950 / 16","https://bwfbadminton.com/player/66961/della-destiara-haris,https://bwfbadminton.com/player/80851/rosyita-eka-putri-sari","66961, 80851"
21,THA / THA,"Jongkolphan KITITHARAKUL, Rawinda PRAJONGJAI",0,51 - 43,"$27,974.10","40,851 / 23","https://bwfbadminton.com/player/24686/jongkolphan-kititharakul,https://bwfbadminton.com/player/84669/rawinda-prajongjai","24686, 84669"
22,IND / IND,"Jwala GUTTA, Ashwini PONNAPPA",0,97 - 101,"$83,399.48","40,184 / 19","https://bwfbadminton.com/player/50884/jwala-gutta,https://bwfbadminton.com/player/49765/ashwini-ponnappa","50884, 49765"
23,KOR /  / KOR,"CHAE YuJung, KIM Soyeong",0,19 - 16,"$68,743.10","39,630 / 9","https://bwfbadminton.com/player/93074/chae-yujung,https://bwfbadminton.com/player/55874/kim-soyeong","93074, 55874"
24,ENG / ENG,"Heather OLVER, Lauren SMITH",0,62 - 43,"$48,454.75","37,900 / 25","https://bwfbadminton.com/player/53851/heather-olver,https://bwfbadminton.com/player/80918/lauren-smith","53851, 80918"
25,GER / GER,"Carla NYENHUIS, Johanna GOLISZEWSKI",0,81 - 70,"$36,852.49","37,301 / 23","https://bwfbadminton.com/player/61184/carla-nyenhuis,https://bwfbadminton.com/player/52280/johanna-goliszewski","61184, 52280"
26,AUS / AUS,"Setyana MAPASA, Gronya SOMERVILLE",0,38 - 13,"$12,716.74","36,570 / 14","https://bwfbadminton.com/player/77441/setyana-mapasa,https://bwfbadminton.com/player/58488/gronya-somerville","77441, 58488"
27,DEN / DEN,"Maiken FRUERGAARD, Sara THYGESEN",0,41 - 35,"$16,279.75","36,390 / 16","https://bwfbadminton.com/player/70042/maiken-fruergaard,https://bwfbadminton.com/player/68189/sara-thygesen","70042, 68189"
28,THA / THA,"Chayanit CHALADCHALAM, Phataimas MUENWONG",0,50 - 30,"$16,774.92","36,222 / 20","https://bwfbadminton.com/player/67168/chayanit-chaladchalam,https://bwfbadminton.com/player/56460/phataimas-muenwong","67168, 56460"
29,NED / NED,"Samantha BARNING, Iris TABELING",0,55 - 49,"$32,775.93","35,710 / 15","https://bwfbadminton.com/player/53833/samantha-barning,https://bwfbadminton.com/player/47517/iris-tabeling","53833, 47517"
30,HKG / HKG,"POON Lok Yan, TSE Ying Suet",0,86 - 83,"$84,767.47","35,250 / 9","https://bwfbadminton.com/player/55288/poon-lok-yan,https://bwfbadminton.com/player/61435/tse-ying-suet","55288, 61435"
31,USA / USA,"Eva LEE, Paula Lynn CAO HOK",0,122 - 87,"$33,265.81","34,010 / 22","https://bwfbadminton.com/player/14814/eva-lee,https://bwfbadminton.com/player/13381/paula-lynn-cao-hok","14814, 13381"
32,TPE / TPE,"HSIEH Pei Chen, WU Ti Jung",0,22 - 39,"$25,248.10","32,919 / 22","https://bwfbadminton.com/player/52998/hsieh-pei-chen,https://bwfbadminton.com/player/95143/wu-ti-jung","52998, 95143"
33,GER / GER,"Birgit OVERZIER, Isabel HERTTRICH",0,28 - 33,"$41,213.40","31,720 / 17","https://bwfbadminton.com/player/50851/birgit-overzier,https://bwfbadminton.com/player/98052/isabel-herttrich","50851, 98052"
34,JPN / JPN,"Shiho TANAKA, Koharu YONEMOTO",0,26 - 14,"$23,582.58","31,290 / 9","https://bwfbadminton.com/player/96927/shiho-tanaka,https://bwfbadminton.com/player/26238/koharu-yonemoto","96927, 26238"
35,MAS / MAS,"Amelia Alicia ANSCELLY, SOONG Fie Cho",0,59 - 50,"$34,514.04","29,730 / 11","https://bwfbadminton.com/player/52081/amelia-alicia-anscelly,https://bwfbadminton.com/player/55470/soong-fie-cho","52081, 55470"
36,TPE / TPE,"HSU Ya Ching, PAI Yu Po",0,16 - 47,"$8,578.07","27,718 / 21","https://bwfbadminton.com/player/74561/hsu-ya-ching,https://bwfbadminton.com/player/99925/pai-yu-po","74561, 99925"
37,INA / INA,"Tiara Rosalia NURAIDAH, Rizki Amelia PRADIPTA",0,8 - 6,"$71,017.47","27,470 / 7","https://bwfbadminton.com/player/58910/tiara-rosalia-nuraidah,https://bwfbadminton.com/player/91654/rizki-amelia-pradipta","58910, 91654"
38,KOR / KOR,"EOM Hye Won, KIM Ha Na",0,16 - 12,"$134,793.09","25,470 / 8","https://bwfbadminton.com/player/28492/eom-hye-won,https://bwfbadminton.com/player/73982/kim-ha-na","28492, 73982"
39,BRA / BRA,"Lohaynny VICENTE, Luana VICENTE",0,66 - 37,"$10,783.65","24,859 / 12","https://bwfbadminton.com/player/74742/lohaynny-vicente,https://bwfbadminton.com/player/94010/luana-vicente","74742, 94010"
40,RUS / RUS,"Anastasiia AKCHURINA, Olga MOROZOVA",0,25 - 11,"$16,669.25","24,614 / 12","https://bwfbadminton.com/player/33989/anastasiia-akchurina,https://bwfbadminton.com/player/85822/olga-morozova","33989, 85822"
41,TUR / TUR,"Neslihan YIGIT, Ozge BAYRAK",0,103 - 50,"$16,741.93","24,232 / 13","https://bwfbadminton.com/player/87885/neslihan-yigit,https://bwfbadminton.com/player/94762/ozge-bayrak","87885, 94762"
42,FRA / FRA,"Marie BATOMENE, Emilie LEFEL",0,13 - 13,"$4,563.37","23,748 / 13","https://bwfbadminton.com/player/94743/marie-batomene,https://bwfbadminton.com/player/54079/emilie-lefel","94743, 54079"
43,INA / INA,"Apriyani RAHAYU, Jauza Fadhila SUGIARTO",0,23 - 19,"$6,652.50","23,490 / 10","https://bwfbadminton.com/player/81462/apriyani-rahayu,https://bwfbadminton.com/player/58698/jauza-fadhila-sugiarto","81462, 58698"
44,JPN / JPN,"Reika KAKIIWA, Miyuki MAEDA",0,72 - 48,"$251,632.69","23,200 / 6","https://bwfbadminton.com/player/70308/reika-kakiiwa,https://bwfbadminton.com/player/53150/miyuki-maeda","70308, 53150"
45,SWE / SWE,"Clara NISTAD, Emma WENGBERG",0,15 - 10,"$16,859.31","23,090 / 12","https://bwfbadminton.com/player/80474/clara-nistad,https://bwfbadminton.com/player/53848/emma-wengberg","80474, 53848"
46,FRA / FRA,"Audrey MITTELHEISSER, Anne TRAN",0,11 - 16,"$5,205.61","22,826 / 16","https://bwfbadminton.com/player/68480/audrey-mittelheisser,https://bwfbadminton.com/player/98854/anne-tran","68480, 98854"
47,TUR / TUR,"Cemre FERE, Ebru YAZGAN",0,21 - 15,"$5,398.98","22,532 / 14","https://bwfbadminton.com/player/89027/cemre-fere,https://bwfbadminton.com/player/84902/ebru-yazgan","89027, 84902"
48,TPE / TPE,"CHIANG Kai Hsin, WU Fang Chien",0,20 - 29,"$11,136.17","22,440 / 11","https://bwfbadminton.com/player/84929/chiang-kai-hsin,https://bwfbadminton.com/player/65996/wu-fang-chien","84929, 65996"
49,INA / INA,"Gebby Ristiyani IMAWAN, Tiara Rosalia NURAIDAH",0,70 - 50,"$38,490.45","22,110 / 7","https://bwfbadminton.com/player/64124/gebby-ristiyani-imawan,https://bwfbadminton.com/player/58910/tiara-rosalia-nuraidah","64124, 58910"
50,EGY / EGY,"Menna ELTANANY, Nadine ASHRAF",0,21 - 27,"$1,372.48","21,573 / 16","https://bwfbadminton.com/player/94632/menna-eltanany,https://bwfbadminton.com/player/71367/nadine-ashraf","94632, 71367"
51,MAS / AUS,"YAP Cheng Wen, Joyce CHOONG",0,28 - 28,"$2,821.72","20,810 / 9","https://bwfbadminton.com/player/95841/yap-cheng-wen,https://bwfbadminton.com/player/86543/joyce-choong","95841, 86543"
52,CHN / CHN,"MA Jin, TANG Yuanting",0,43 - 11,"$454,157.50","19,760 / 4","https://bwfbadminton.com/player/95281/ma-jin,https://bwfbadminton.com/player/86088/tang-yuanting","95281, 86088"
53,GER / GER,"Linda EFLER, Lara KAEPPLEIN",0,18 - 20,"$1,456.25","19,548 / 11","https://bwfbadminton.com/player/83942/linda-efler,https://bwfbadminton.com/player/88659/lara-kaepplein","83942, 88659"
54,INA / INA,"Devi Tika PERMATASARI, Keshya Nurvita HANADIA",0,53 - 36,"$24,590.91","19,410 / 8","https://bwfbadminton.com/player/88466/devi-tika-permatasari,https://bwfbadminton.com/player/17156/keshya-nurvita-hanadia","88466, 17156"
55,CAN / CAN,"Alex BRUCE, Phyllis CHAN",0,40 - 40,"$12,290.33","18,800 / 10","https://bwfbadminton.com/player/30962/alex-bruce,https://bwfbadminton.com/player/74856/phyllis-chan","30962, 74856"
56,THA / THA,"Savitree AMITRAPAI, Pacharapun CHOCHUWONG",0,15 - 9,"$29,494.97","18,690 / 8","https://bwfbadminton.com/player/53582/savitree-amitrapai,https://bwfbadminton.com/player/94446/pacharapun-chochuwong","53582, 94446"
57,MAS / MAS,"CHEAH Yee See, CHIN Kah Mun",0,15 - 14,"$2,339.33","18,540 / 13","https://bwfbadminton.com/player/58879/cheah-yee-see,https://bwfbadminton.com/player/64671/chin-kah-mun","58879, 64671"
58,JPN / JPN,"Ayane KURIHARA, Naru SHINOYA",0,40 - 19,"$25,039.36","17,960 / 6","https://bwfbadminton.com/player/89285/ayane-kurihara,https://bwfbadminton.com/player/99067/naru-shinoya","89285, 99067"
59,UKR / UKR,"Natalya VOYTSEKH, Yelyzaveta ZHARKA",0,29 - 25,"$4,364.00","17,783 / 9","https://bwfbadminton.com/player/76910/natalya-voytsekh,https://bwfbadminton.com/player/31614/yelyzaveta-zharka","76910, 31614"
60,JPN / JPN,"Mayu MATSUMOTO, Wakana NAGAHARA",0,25 - 14,"$4,308.10","17,480 / 6","https://bwfbadminton.com/player/81609/mayu-matsumoto,https://bwfbadminton.com/player/77832/wakana-nagahara","81609, 77832"
61,INA / INA,"Pia Zebadiah BERNADET, Aprilsasi Putri LEJARSAR VARIELLA",0,11 - 8,"$64,349.50","17,250 / 7","https://bwfbadminton.com/player/52730/pia-zebadiah-bernadet,https://bwfbadminton.com/player/28745/aprilsasi-putri-lejarsar-variella","52730, 28745"
62,INA / INA,"Suci Rizky ANDINI, Maretha Dea GIOVANI",0,24 - 13,"$36,021.60","17,250 / 6","https://bwfbadminton.com/player/10389/suci-rizky-andini,https://bwfbadminton.com/player/77005/maretha-dea-giovani","10389, 77005"
63,TPE / TPE,"CHEN Hsiao Huan, HUANG Mei Ching",0,7 - 9,"$6,428.72","17,035 / 9","https://bwfbadminton.com/player/51518/chen-hsiao-huan,https://bwfbadminton.com/player/24351/huang-mei-ching","51518, 24351"
64,ENG / ENG,"Sophie BROWN, Kate ROBERTSHAW",0,20 - 14,"$10,842.63","17,030 / 8","https://bwfbadminton.com/player/84744/sophie-brown,https://bwfbadminton.com/player/60805/kate-robertshaw","84744, 60805"
65,MEX / MEX,"Haramara GAITAN, Sabrina SOLIS",0,20 - 19,"$1,438.08","16,755 / 9","https://bwfbadminton.com/player/85514/haramara-gaitan,https://bwfbadminton.com/player/98186/sabrina-solis","85514, 98186"
66,RUS / RUS,"Evgeniya KOSETSKAYA, Ekaterina MALKOVA",0,47 - 27,"$18,589.25","16,524 / 5","https://bwfbadminton.com/player/92400/evgeniya-kosetskaya,https://bwfbadminton.com/player/81907/ekaterina-malkova","92400, 81907"
67,MAS / MAS,"CHOW Mei Kuan, LEE Meng Yean",0,39 - 35,"$15,183.22","15,800 / 8","https://bwfbadminton.com/player/12411/chow-mei-kuan,https://bwfbadminton.com/player/93215/lee-meng-yean","12411, 93215"
68,INA / INA,"Nisak Puji LESTARI, Meirisa Cindy SAHPUTRI",0,11 - 8,"$1,276.86","15,770 / 8","https://bwfbadminton.com/player/85779/nisak-puji-lestari,https://bwfbadminton.com/player/61489/meirisa-cindy-sahputri","85779, 61489"
69,CHN / CHN,"WANG Xiaoli, YU Yang (F)",0,196 - 22,"$1,223,577.49","15,240 / 3","https://bwfbadminton.com/player/14393/wang-xiaoli,https://bwfbadminton.com/player/51667/yu-yang-f","14393, 51667"
70,VIE / VIE,"Thu Huyen LE, Nhu Thao PHAM",0,14 - 32,"$2,018.09","14,930 / 13","https://bwfbadminton.com/player/18115/thu-huyen-le,https://bwfbadminton.com/player/40278/nhu-thao-pham","18115, 40278"
71,SUI / SUI,"Celine BURKART, Tiffany GIRONA",0,9 - 23,$0.00,"14,910 / 12","https://bwfbadminton.com/player/79680/celine-burkart,https://bwfbadminton.com/player/68451/tiffany-girona","79680, 68451"
72,MAS / MAS,"LEE Meng Yean, LIM Yin Loo",0,21 - 28,"$28,392.68","14,810 / 6","https://bwfbadminton.com/player/93215/lee-meng-yean,https://bwfbadminton.com/player/67046/lim-yin-loo","93215, 67046"
73,CHN / CHN,"HUANG Dong Ping, ZHONG Qianxin",0,9 - 2,"$155,389.37","14,620 / 3","https://bwfbadminton.com/player/89426/huang-dong-ping,https://bwfbadminton.com/player/86765/zhong-qianxin","89426, 86765"
74,ENG /  / ENG,"Jenny MOORE, Victoria WILLIAMS",0,24 - 25,$825.00,"14,430 / 8","https://bwfbadminton.com/player/89068/jenny-moore,https://bwfbadminton.com/player/56958/victoria-williams","89068, 56958"
75,GER / GER,"Barbara BELLENBERG, Eva JANSSENS",0,6 - 10,$818.75,"13,560 / 10","https://bwfbadminton.com/player/96716/barbara-bellenberg,https://bwfbadminton.com/player/60072/eva-janssens","96716, 60072"
76,AUS /  / CAN,"Leanne CHOO, Rachel HONDERICH",0,5 - 5,"$6,732.97","13,550 / 5","https://bwfbadminton.com/player/33833/leanne-choo,https://bwfbadminton.com/player/95664/rachel-honderich","33833, 95664"
77,DEN / DEN,"Julie FINNE-IPSEN, Rikke SØBY",0,32 - 21,"$3,300.49","13,440 / 8","https://bwfbadminton.com/player/70371/julie-finne-ipsen,https://bwfbadminton.com/player/58111/rikke-s%C3%98by","70371, 58111"
78,JPN / JPN,"Yuki FUKUSHIMA, Chiharu SHIDA",0,10 - 2,"$14,272.23","13,360 / 4","https://bwfbadminton.com/player/71023/yuki-fukushima,https://bwfbadminton.com/player/68282/chiharu-shida","71023, 68282"
79,KOR / KOR,"KIM Hyerin, KONG Heeyong",0,7 - 7,"$3,197.50","13,280 / 6","https://bwfbadminton.com/player/57824/kim-hyerin,https://bwfbadminton.com/player/71391/kong-heeyong","57824, 71391"
80,MAS /  / MAS,"GOH Yea Ching, PECK Yen Wei",0,14 - 10,"$2,572.48","12,680 / 6","https://bwfbadminton.com/player/80672/goh-yea-ching,https://bwfbadminton.com/player/64966/peck-yen-wei","80672, 64966"
81,EST / EST,"Kristin KUUBA, Helina RÜÜTEL",0,27 - 28,$0.00,"12,507 / 8","https://bwfbadminton.com/player/73015/kristin-kuuba,https://bwfbadminton.com/player/75821/helina-rUeUetel","73015, 75821"
82,FIN / FIN,"Jenny NYSTROM, Sonja PEKKOLA",0,15 - 7,"$1,200.00","12,343 / 8","https://bwfbadminton.com/player/64110/jenny-nystrom,https://bwfbadminton.com/player/99619/sonja-pekkola","64110, 99619"
83,ENG / ENG,"Jessica PUGH, Sarah WALKER",0,8 - 5,"$2,400.00","12,060 / 6","https://bwfbadminton.com/player/77018/jessica-pugh,https://bwfbadminton.com/player/34240/sarah-walker","77018, 34240"
84,HKG / HKG,"NG Tsz Yau, YEUNG Nga Ting",0,3 - 13,"$1,200.00","11,764 / 7","https://bwfbadminton.com/player/61986/ng-tsz-yau,https://bwfbadminton.com/player/68015/yeung-nga-ting","61986, 68015"
85,MAS / MAS,"LIM Peiy Yee, Payee, LIM Peiy Zhean",0,4 - 24,$720.62,"11,150 / 9","https://bwfbadminton.com/player/56375/lim-peiy-yee%2C-payee,https://bwfbadminton.com/player/80705/lim-peiy-zhean","56375, 80705"
86,IND / IND,"MANEESHA K, REDDY N. Sikki",0,9 - 4,"$7,376.71","11,120 / 4","https://bwfbadminton.com/player/56836/maneesha-k,https://bwfbadminton.com/player/17515/reddy-n-sikki","56836, 17515"
87,EGY / EGY,"Doha HANY, Hadia HOSNY",0,10 - 11,"$1,634.21","10,788 / 6","https://bwfbadminton.com/player/61746/doha-hany,https://bwfbadminton.com/player/52901/hadia-hosny","61746, 52901"
