rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,JPN / JPN,"Mayu MATSUMOTO, Wakana NAGAHARA",0,136 - 50,"$401,079.98","98,883 / 21","https://bwfbadminton.com/player/81609/mayu-matsumoto,https://bwfbadminton.com/player/77832/wakana-nagahara","81609, 77832"
2,JPN / JPN,"Yuki FUKUSHIMA, Sayaka HIROTA",+1,189 - 60,"$706,517.73","92,052 / 20","https://bwfbadminton.com/player/71023/yuki-fukushima,https://bwfbadminton.com/player/94519/sayaka-hirota","71023, 94519"
3,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",-1,391 - 137,"$1,298,280.98","91,072 / 22","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
4,CHN / CHN,"CHEN Qing Chen, JIA Yi Fan",0,180 - 54,"$741,630.01","81,250 / 17","https://bwfbadminton.com/player/94125/chen-qing-chen,https://bwfbadminton.com/player/65144/jia-yi-fan","94125, 65144"
5,INA / INA,"Greysia POLII, Apriyani RAHAYU",0,95 - 38,"$505,825.64","77,935 / 19","https://bwfbadminton.com/player/14729/greysia-polii,https://bwfbadminton.com/player/81462/apriyani-rahayu","14729, 81462"
6,KOR / KOR,"LEE Sohee, SHIN Seungchan",0,150 - 77,"$680,431.85","74,510 / 15","https://bwfbadminton.com/player/91292/lee-sohee,https://bwfbadminton.com/player/87473/shin-seungchan","91292, 87473"
7,CHN / CHN,"DU Yue, LI Yin Hui",0,66 - 36,"$210,632.52","72,469 / 19","https://bwfbadminton.com/player/65984/du-yue,https://bwfbadminton.com/player/82249/li-yin-hui","65984, 82249"
8,JPN / JPN,"Shiho TANAKA, Koharu YONEMOTO",0,119 - 59,"$354,261.32","65,230 / 16","https://bwfbadminton.com/player/96927/shiho-tanaka,https://bwfbadminton.com/player/26238/koharu-yonemoto","96927, 26238"
9,KOR / KOR,"KIM Soyeong, KONG Heeyong",0,45 - 20,"$249,806.86","63,135 / 14","https://bwfbadminton.com/player/55874/kim-soyeong,https://bwfbadminton.com/player/71391/kong-heeyong","55874, 71391"
10,BUL / BUL,"Gabriela STOEVA, Stefani STOEVA",0,260 - 111,"$206,329.78","60,650 / 16","https://bwfbadminton.com/player/43840/gabriela-stoeva,https://bwfbadminton.com/player/46169/stefani-stoeva","43840, 46169"
11,THA / THA,"Jongkolphan KITITHARAKUL, Rawinda PRAJONGJAI",0,147 - 104,"$203,824.14","58,577 / 21","https://bwfbadminton.com/player/24686/jongkolphan-kititharakul,https://bwfbadminton.com/player/84669/rawinda-prajongjai","24686, 84669"
