rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",0,234 - 96,"$698,649.74","92,523 / 15","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
2,DEN / DEN,"Kamilla Rytter JUHL, Christinna PEDERSEN",0,184 - 82,"$591,332.17","84,782 / 17","https://bwfbadminton.com/player/51436/kamilla-rytter-juhl,https://bwfbadminton.com/player/53759/christinna-pedersen","51436, 53759"
3,KOR / KOR,"CHANG Ye Na, LEE Sohee",0,65 - 24,"$370,826.83","78,324 / 16","https://bwfbadminton.com/player/54361/chang-ye-na,https://bwfbadminton.com/player/91292/lee-sohee","54361, 91292"
4,KOR / KOR,"JUNG Kyung Eun, SHIN Seungchan",0,62 - 23,"$409,149.51","75,424 / 15","https://bwfbadminton.com/player/16745/jung-kyung-eun,https://bwfbadminton.com/player/87473/shin-seungchan","16745, 87473"
5,CHN / CHN,"CHEN Qing Chen, JIA Yi Fan",0,47 - 16,"$238,598.75","72,663 / 15","https://bwfbadminton.com/player/94125/chen-qing-chen,https://bwfbadminton.com/player/65144/jia-yi-fan","94125, 65144"
6,CHN / CHN,"LUO Ying, LUO Yu",0,122 - 42,"$405,668.74","60,180 / 12","https://bwfbadminton.com/player/61851/luo-ying,https://bwfbadminton.com/player/20296/luo-yu","61851, 20296"
7,JPN / JPN,"Naoko FUKUMAN, Kurumi YONAO",0,87 - 51,"$128,021.22","59,914 / 16","https://bwfbadminton.com/player/56251/naoko-fukuman,https://bwfbadminton.com/player/56417/kurumi-yonao","56251, 56417"
8,JPN / JPN,"Shiho TANAKA, Koharu YONEMOTO",0,26 - 14,"$72,148.84","56,720 / 13","https://bwfbadminton.com/player/96927/shiho-tanaka,https://bwfbadminton.com/player/26238/koharu-yonemoto","96927, 26238"
9,CHN / CHN,"HUANG Dong Ping, LI Yin Hui",+1,5 - 0,"$88,097.50","55,590 / 11","https://bwfbadminton.com/player/89426/huang-dong-ping,https://bwfbadminton.com/player/82249/li-yin-hui","89426, 82249"
10,THA / THA,"Puttita SUPAJIRAKUL, Sapsiree TAERATTANACHAI",-1,53 - 55,"$88,111.93","54,747 / 17","https://bwfbadminton.com/player/68441/puttita-supajirakul,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","68441, 67158"
11,THA / THA,"Jongkolphan KITITHARAKUL, Rawinda PRAJONGJAI",0,51 - 43,"$61,980.36","51,698 / 19","https://bwfbadminton.com/player/24686/jongkolphan-kititharakul,https://bwfbadminton.com/player/84669/rawinda-prajongjai","24686, 84669"
12,MAS / MAS,"Vivian HOO, WOON Khe Wei",+1,106 - 91,"$114,962.64","49,577 / 18","https://bwfbadminton.com/player/54149/vivian-hoo,https://bwfbadminton.com/player/53154/woon-khe-wei","54149, 53154"
