rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"LUO Ying, LUO Yu",0,111 - 38,"$314,418.74","76,093 / 15","https://bwfbadminton.com/player/61851/luo-ying,https://bwfbadminton.com/player/20296/luo-yu","61851, 20296"
2,INA / INA,"Nitya Krishinda MAHESWARI, Greysia POLII",0,115 - 55,"$316,965.87","73,849 / 18","https://bwfbadminton.com/player/54272/nitya-krishinda-maheswari,https://bwfbadminton.com/player/14729/greysia-polii","54272, 14729"
3,DEN / DEN,"Kamilla Rytter JUHL, Christinna PEDERSEN",0,172 - 76,"$411,589.67","72,954 / 16","https://bwfbadminton.com/player/51436/kamilla-rytter-juhl,https://bwfbadminton.com/player/53759/christinna-pedersen","51436, 53759"
4,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",0,202 - 93,"$395,619.74","72,579 / 19","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
5,CHN / CHN,"TIAN Qing, ZHAO Yunlei",0,178 - 30,"$803,333.62","65,648 / 8","https://bwfbadminton.com/player/52066/tian-qing,https://bwfbadminton.com/player/54522/zhao-yunlei","52066, 54522"
6,KOR / KOR,"JUNG Kyung Eun, SHIN Seungchan",0,44 - 14,"$248,732.01","64,997 / 15","https://bwfbadminton.com/player/16745/jung-kyung-eun,https://bwfbadminton.com/player/87473/shin-seungchan","16745, 87473"
7,KOR / KOR,"CHANG Ye Na, LEE Sohee",0,46 - 14,"$191,281.83","60,286 / 15","https://bwfbadminton.com/player/54361/chang-ye-na,https://bwfbadminton.com/player/91292/lee-sohee","54361, 91292"
8,NED / NED,"Eefje MUSKENS, Selena PIEK",0,103 - 41,"$91,151.72","54,025 / 22","https://bwfbadminton.com/player/54453/eefje-muskens,https://bwfbadminton.com/player/67176/selena-piek","54453, 67176"
9,CHN / CHN,"MA Jin, TANG Yuanting",0,43 - 11,"$398,545.00","54,019 / 8","https://bwfbadminton.com/player/95281/ma-jin,https://bwfbadminton.com/player/86088/tang-yuanting","95281, 86088"
10,JPN / JPN,"Naoko FUKUMAN, Kurumi YONAO",0,69 - 40,"$37,373.72","52,035 / 21","https://bwfbadminton.com/player/56251/naoko-fukuman,https://bwfbadminton.com/player/56417/kurumi-yonao","56251, 56417"
11,CHN / CHN,"TANG Yuanting, YU Yang (F)",0,35 - 3,"$844,426.87","51,979 / 8","https://bwfbadminton.com/player/86088/tang-yuanting,https://bwfbadminton.com/player/51667/yu-yang-f","86088, 51667"
12,JPN / JPN,"Shizuka MATSUO, Mami NAITO",0,157 - 90,"$164,940.82","47,960 / 18","https://bwfbadminton.com/player/55111/shizuka-matsuo,https://bwfbadminton.com/player/54524/mami-naito","55111, 54524"
13,JPN / JPN,"Reika KAKIIWA, Miyuki MAEDA",0,72 - 48,"$251,632.69","47,430 / 15","https://bwfbadminton.com/player/70308/reika-kakiiwa,https://bwfbadminton.com/player/53150/miyuki-maeda","70308, 53150"
14,MAS / MAS,"Vivian HOO, WOON Khe Wei",0,98 - 83,"$73,920.14","47,337 / 21","https://bwfbadminton.com/player/54149/vivian-hoo,https://bwfbadminton.com/player/53154/woon-khe-wei","54149, 53154"
15,IND / IND,"Jwala GUTTA, Ashwini PONNAPPA",0,90 - 94,"$78,936.98","46,751 / 22","https://bwfbadminton.com/player/50884/jwala-gutta,https://bwfbadminton.com/player/49765/ashwini-ponnappa","50884, 49765"
16,KOR / KOR,"GO Ah Ra, YOO Chae Ran",0,72 - 53,"$69,939.96","46,695 / 21","https://bwfbadminton.com/player/35131/go-ah-ra,https://bwfbadminton.com/player/79061/yoo-chae-ran","35131, 79061"
17,KOR / KOR,"CHAE YuJung, KIM Soyeong",0,19 - 16,"$66,024.35","45,550 / 14","https://bwfbadminton.com/player/93074/chae-yujung,https://bwfbadminton.com/player/55874/kim-soyeong","93074, 55874"
18,BUL / BUL,"Gabriela STOEVA, Stefani STOEVA",0,153 - 55,"$58,604.74","45,477 / 21","https://bwfbadminton.com/player/43840/gabriela-stoeva,https://bwfbadminton.com/player/46169/stefani-stoeva","43840, 46169"
19,CHN / CHN,"WANG Xiaoli, YU Yang (F)",0,194 - 21,"$1,167,964.99","43,130 / 7","https://bwfbadminton.com/player/14393/wang-xiaoli,https://bwfbadminton.com/player/51667/yu-yang-f","14393, 51667"
20,THA / THA,"Jongkolphan KITITHARAKUL, Rawinda PRAJONGJAI",0,42 - 36,"$23,549.10","42,159 / 24","https://bwfbadminton.com/player/24686/jongkolphan-kititharakul,https://bwfbadminton.com/player/84669/rawinda-prajongjai","24686, 84669"
21,HKG /  / HKG,"POON Lok Yan, TSE Ying Suet",0,86 - 83,"$84,767.47","41,480 / 15","https://bwfbadminton.com/player/55288/poon-lok-yan,https://bwfbadminton.com/player/61435/tse-ying-suet","55288, 61435"
22,THA / THA,"Puttita SUPAJIRAKUL, Sapsiree TAERATTANACHAI",0,37 - 45,"$40,506.19","41,116 / 22","https://bwfbadminton.com/player/68441/puttita-supajirakul,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","68441, 67158"
23,JPN / JPN,"Yuki FUKUSHIMA, Sayaka HIROTA",0,40 - 18,"$21,363.11","40,090 / 10","https://bwfbadminton.com/player/71023/yuki-fukushima,https://bwfbadminton.com/player/94519/sayaka-hirota","71023, 94519"
24,KOR / KOR,"JUNG Kyung Eun, CHANG Ye Na",0,15 - 10,"$292,185.13","37,845 / 8","https://bwfbadminton.com/player/16745/jung-kyung-eun,https://bwfbadminton.com/player/54361/chang-ye-na","16745, 54361"
25,KOR /  / KOR,"LEE Sohee, SHIN Seungchan",0,80 - 48,"$147,828.71","37,590 / 10","https://bwfbadminton.com/player/91292/lee-sohee,https://bwfbadminton.com/player/87473/shin-seungchan","91292, 87473"
26,GER / GER,"Carla NYENHUIS, Johanna GOLISZEWSKI",0,74 - 64,"$33,407.49","37,560 / 27","https://bwfbadminton.com/player/61184/carla-nyenhuis,https://bwfbadminton.com/player/52280/johanna-goliszewski","61184, 52280"
27,USA / USA,"Eva LEE, Paula Lynn CAO HOK",+1,118 - 81,"$31,726.69","37,521 / 26","https://bwfbadminton.com/player/14814/eva-lee,https://bwfbadminton.com/player/13381/paula-lynn-cao-hok","14814, 13381"
28,GER / GER,"Birgit OVERZIER, Isabel HERTTRICH",-1,26 - 28,"$41,213.40","37,036 / 21","https://bwfbadminton.com/player/50851/birgit-overzier,https://bwfbadminton.com/player/98052/isabel-herttrich","50851, 98052"
29,MAS / MAS,"Amelia Alicia ANSCELLY, SOONG Fie Cho",0,59 - 50,"$34,514.04","36,650 / 18","https://bwfbadminton.com/player/52081/amelia-alicia-anscelly,https://bwfbadminton.com/player/55470/soong-fie-cho","52081, 55470"
30,ENG / ENG,"Heather OLVER, Lauren SMITH",0,50 - 35,"$40,402.75","36,250 / 27","https://bwfbadminton.com/player/53851/heather-olver,https://bwfbadminton.com/player/80918/lauren-smith","53851, 80918"
31,THA / THA,"Chayanit CHALADCHALAM, Phataimas MUENWONG",0,43 - 24,"$13,974.92","35,692 / 23","https://bwfbadminton.com/player/67168/chayanit-chaladchalam,https://bwfbadminton.com/player/56460/phataimas-muenwong","67168, 56460"
32,INA / INA,"Anggia Shitta AWANDA, Ni Ketut Mahadewi ISTARANI",0,23 - 13,"$19,704.98","35,246 / 14","https://bwfbadminton.com/player/95620/anggia-shitta-awanda,https://bwfbadminton.com/player/84362/ni-ketut-mahadewi-istarani","95620, 84362"
33,JPN / JPN,"Ayane KURIHARA, Naru SHINOYA",0,40 - 19,"$24,276.11","35,160 / 12","https://bwfbadminton.com/player/89285/ayane-kurihara,https://bwfbadminton.com/player/99067/naru-shinoya","89285, 99067"
34,INA / INA,"Gebby Ristiyani IMAWAN, Tiara Rosalia NURAIDAH",+1,70 - 50,"$33,266.70","31,960 / 13","https://bwfbadminton.com/player/64124/gebby-ristiyani-imawan,https://bwfbadminton.com/player/58910/tiara-rosalia-nuraidah","64124, 58910"
35,NED / NED,"Samantha BARNING, Iris TABELING",+1,47 - 43,"$29,096.19","31,950 / 18","https://bwfbadminton.com/player/53833/samantha-barning,https://bwfbadminton.com/player/47517/iris-tabeling","53833, 47517"
36,INA / INA,"Suci Rizky ANDINI, Maretha Dea GIOVANI",-2,24 - 13,"$35,260.35","31,780 / 13","https://bwfbadminton.com/player/10389/suci-rizky-andini,https://bwfbadminton.com/player/77005/maretha-dea-giovani","10389, 77005"
37,RUS / RUS,"Evgeniya KOSETSKAYA, Ekaterina MALKOVA",+8,45 - 26,"$16,254.75","31,692 / 11","https://bwfbadminton.com/player/92400/evgeniya-kosetskaya,https://bwfbadminton.com/player/81907/ekaterina-malkova","92400, 81907"
38,JPN / JPN,"Shiho TANAKA, Koharu YONEMOTO",-1,17 - 11,"$23,582.58","31,530 / 11","https://bwfbadminton.com/player/96927/shiho-tanaka,https://bwfbadminton.com/player/26238/koharu-yonemoto","96927, 26238"
39,TUR / TUR,"Neslihan YIGIT, Ozge BAYRAK",-1,102 - 46,"$16,615.05","31,452 / 16","https://bwfbadminton.com/player/87885/neslihan-yigit,https://bwfbadminton.com/player/94762/ozge-bayrak","87885, 94762"
40,TPE / TPE,"HSU Ya Ching, PAI Yu Po",-1,16 - 38,"$8,128.07","30,978 / 23","https://bwfbadminton.com/player/74561/hsu-ya-ching,https://bwfbadminton.com/player/99925/pai-yu-po","74561, 99925"
41,CHN / CHN,"CHEN Qing Chen, JIA Yi Fan",-1,30 - 7,"$29,863.75","29,870 / 7","https://bwfbadminton.com/player/94125/chen-qing-chen,https://bwfbadminton.com/player/65144/jia-yi-fan","94125, 65144"
