rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,INA / INA,"Marcus Fernaldi GIDEON, Kevin Sanjaya SUKAMULJO",0,127 - 36,"$749,031.09","97,789 / 13","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/80057/kevin-sanjaya-sukamuljo","26394, 80057"
2,DEN / DEN,"Mathias BOE, Carsten MOGENSEN",0,429 - 132,"$1,065,498.36","83,324 / 13","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/51304/carsten-mogensen","50292, 51304"
3,CHN / CHN,"LIU Cheng, ZHANG Nan",0,56 - 21,"$399,347.49","75,440 / 13","https://bwfbadminton.com/player/95396/liu-cheng,https://bwfbadminton.com/player/35357/zhang-nan","95396, 35357"
4,CHN / CHN,"LI Jun Hui, LIU Yu Chen",0,145 - 59,"$358,555.00","72,381 / 12","https://bwfbadminton.com/player/79059/li-jun-hui,https://bwfbadminton.com/player/93367/liu-yu-chen","79059, 93367"
5,DEN / DEN,"Mads CONRAD-PETERSEN, Mads Pieler KOLDING",+1,187 - 85,"$272,652.39","64,147 / 16","https://bwfbadminton.com/player/42722/mads-conrad-petersen,https://bwfbadminton.com/player/52958/mads-pieler-kolding","42722, 52958"
6,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",-1,176 - 98,"$312,465.23","62,395 / 15","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
7,TPE / TPE,"LEE Jhe-Huei, LEE Yang",0,88 - 56,"$117,919.99","56,642 / 18","https://bwfbadminton.com/player/99102/lee-jhe-huei,https://bwfbadminton.com/player/69448/lee-yang","99102, 69448"
8,TPE / TPE,"CHEN Hung Ling, WANG Chi-Lin",0,109 - 74,"$169,841.97","53,824 / 17","https://bwfbadminton.com/player/53613/chen-hung-ling,https://bwfbadminton.com/player/96514/wang-chi-lin","53613, 96514"
9,DEN / DEN,"Kim ASTRUP, Anders Skaarup RASMUSSEN",+1,158 - 92,"$145,837.99","53,534 / 17","https://bwfbadminton.com/player/92980/kim-astrup,https://bwfbadminton.com/player/44414/anders-skaarup-rasmussen","92980, 44414"
10,RUS / RUS,"Vladimir IVANOV, Ivan SOZONOV",+1,251 - 114,"$207,385.96","52,870 / 15","https://bwfbadminton.com/player/53924/vladimir-ivanov,https://bwfbadminton.com/player/67068/ivan-sozonov","53924, 67068"
11,JPN / JPN,"Takuto INOUE, Yuki KANEKO",-2,99 - 57,"$82,399.86","52,620 / 13","https://bwfbadminton.com/player/59419/takuto-inoue,https://bwfbadminton.com/player/95761/yuki-kaneko","59419, 95761"
12,INA / INA,"Fajar ALFIAN, Muhammad Rian ARDIANTO",0,90 - 43,"$89,571.62","52,340 / 13","https://bwfbadminton.com/player/88876/fajar-alfian,https://bwfbadminton.com/player/91130/muhammad-rian-ardianto","88876, 91130"
13,TPE / TPE,"LIAO Min Chun, SU Ching Heng",+1,53 - 20,"$52,793.34","47,860 / 14","https://bwfbadminton.com/player/53230/liao-min-chun,https://bwfbadminton.com/player/88829/su-ching-heng","53230, 88829"
14,TPE / TPE,"LU Ching Yao, YANG Po Han",-1,70 - 35,"$69,372.37","46,520 / 19","https://bwfbadminton.com/player/56746/lu-ching-yao,https://bwfbadminton.com/player/59709/yang-po-han","56746, 59709"
15,INA / INA,"Berry ANGRIAWAN, Hardianto HARDIANTO",+2,40 - 16,"$94,291.69","45,760 / 13","https://bwfbadminton.com/player/23374/berry-angriawan,https://bwfbadminton.com/player/69003/hardianto-hardianto","23374, 69003"
16,MAS / MAS,"GOH V Shem, TAN Wee Kiong",-1,135 - 59,"$372,583.07","43,003 / 9","https://bwfbadminton.com/player/54805/goh-v-shem,https://bwfbadminton.com/player/52071/tan-wee-kiong","54805, 52071"
17,JPN /  / JPN,"Takuro HOKI, Yugo KOBAYASHI",-1,60 - 47,"$53,955.10","42,216 / 11","https://bwfbadminton.com/player/81657/takuro-hoki,https://bwfbadminton.com/player/67903/yugo-kobayashi","81657, 67903"
18,IND / IND,"Satwiksairaj RANKIREDDY, Chirag SHETTY",0,42 - 27,"$23,870.11","38,786 / 15","https://bwfbadminton.com/player/72435/satwiksairaj-rankireddy,https://bwfbadminton.com/player/70500/chirag-shetty","72435, 70500"
19,ENG / ENG,"Marcus ELLIS, Chris LANGRIDGE",0,87 - 54,"$64,762.95","38,778 / 13","https://bwfbadminton.com/player/71349/marcus-ellis,https://bwfbadminton.com/player/51624/chris-langridge","71349, 51624"
20,KOR / KOR,"KIM WonHo, SEO Seungjae",0,25 - 14,"$23,035.63","38,769 / 14","https://bwfbadminton.com/player/61444/kim-wonho,https://bwfbadminton.com/player/66513/seo-seungjae","61444, 66513"
21,THA / THA,"Bodin ISARA, Nipitphon PHUANGPHUAPET",0,73 - 48,"$130,963.46","38,358 / 11","https://bwfbadminton.com/player/75983/bodin-isara,https://bwfbadminton.com/player/30342/nipitphon-phuangphuapet","75983, 30342"
22,IND / IND,"ATTRI Manu, REDDY B. Sumeeth",+6,111 - 104,"$54,306.34","37,640 / 22","https://bwfbadminton.com/player/59803/attri-manu,https://bwfbadminton.com/player/24172/reddy-b-sumeeth","59803, 24172"
23,DEN / DEN,"Mathias CHRISTIANSEN, David DAUGAARD",0,96 - 59,"$46,549.50","36,840 / 13","https://bwfbadminton.com/player/99521/mathias-christiansen,https://bwfbadminton.com/player/59436/david-daugaard","99521, 59436"
24,INA / INA,"Mohammad AHSAN, Rian Agung SAPUTRO",0,23 - 12,"$410,280.01","36,558 / 7","https://bwfbadminton.com/player/52749/mohammad-ahsan,https://bwfbadminton.com/player/60692/rian-agung-saputro","52749, 60692"
25,THA / THA,"Tinn ISRIYANET, Kittisak NAMDASH",0,25 - 23,"$24,441.54","36,495 / 13","https://bwfbadminton.com/player/96699/tinn-isriyanet,https://bwfbadminton.com/player/65754/kittisak-namdash","96699, 65754"
26,KOR / KOR,"CHUNG Eui Seok, KIM DukYoung",0,27 - 25,"$21,189.35","36,420 / 13","https://bwfbadminton.com/player/99472/chung-eui-seok,https://bwfbadminton.com/player/93611/kim-dukyoung","99472, 93611"
27,GER / GER,"Mark LAMSFUSS, Marvin SEIDEL",+2,48 - 33,"$15,860.51","35,356 / 17","https://bwfbadminton.com/player/68045/mark-lamsfuss,https://bwfbadminton.com/player/64909/marvin-seidel","68045, 64909"
28,GER / GER,"Jones Ralfy JANSEN, Josche ZURWONNE",+2,50 - 28,"$31,353.09","34,868 / 17","https://bwfbadminton.com/player/88726/jones-ralfy-jansen,https://bwfbadminton.com/player/55514/josche-zurwonne","88726, 55514"
29,INA / INA,"Wahyu Nayaka ARYA PANGKARYANIRA, Ade Yusuf SANTOSO",+13,99 - 54,"$78,587.48","34,640 / 8","https://bwfbadminton.com/player/59822/wahyu-nayaka-arya-pangkaryanira,https://bwfbadminton.com/player/74945/ade-yusuf-santoso","59822, 74945"
30,CHN / CHN,"HE Ji Ting, TAN Qiang",+3,28 - 19,"$18,392.50","34,422 / 10","https://bwfbadminton.com/player/59673/he-ji-ting,https://bwfbadminton.com/player/58678/tan-qiang","59673, 58678"
31,THA / THA,"Dechapol PUAVARANUKROH, Kittinupong KEDREN",+1,63 - 73,"$33,089.96","33,702 / 16","https://bwfbadminton.com/player/61731/dechapol-puavaranukroh,https://bwfbadminton.com/player/73633/kittinupong-kedren","61731, 73633"
32,JPN / JPN,"Hiroyuki ENDO, Yuta WATANABE",-5,22 - 17,"$182,730.23","32,570 / 9","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/58240/yuta-watanabe","54026, 58240"
33,MAS / MAS,"ONG Yew Sin, TEO Ee Yi",-11,49 - 27,"$53,134.06","32,134 / 9","https://bwfbadminton.com/player/84064/ong-yew-sin,https://bwfbadminton.com/player/99066/teo-ee-yi","84064, 99066"
34,NED /  / NED,"Jelle MAAS, Robin TABELING",0,33 - 23,"$14,914.61","31,980 / 13","https://bwfbadminton.com/player/93455/jelle-maas,https://bwfbadminton.com/player/66357/robin-tabeling","93455, 66357"
35,CHN / CHN,"HAN Cheng Kai, ZHOU Hao Dong",0,33 - 17,"$21,417.50","31,706 / 9","https://bwfbadminton.com/player/66491/han-cheng-kai,https://bwfbadminton.com/player/61160/zhou-hao-dong","66491, 61160"
36,DEN / DEN,"Kasper ANTONSEN, Niclas NOHR",0,47 - 20,"$24,331.26","31,180 / 13","https://bwfbadminton.com/player/62261/kasper-antonsen,https://bwfbadminton.com/player/64188/niclas-nohr","62261, 64188"
37,CAN / ENG,"Peter BRIGGS, Tom WOLFENDEN",0,67 - 49,"$19,980.51","30,884 / 16","https://bwfbadminton.com/player/29622/peter-briggs,https://bwfbadminton.com/player/94003/tom-wolfenden","29622, 94003"
38,IND / IND,"M.R. ARJUN, Ramchandran SHLOK",+5,44 - 25,"$10,442.05","30,859 / 15","https://bwfbadminton.com/player/98935/m-r-arjun,https://bwfbadminton.com/player/75231/ramchandran-shlok","98935, 75231"
39,HKG / HKG,"OR Chin Chung, TANG Chun Man",-1,36 - 48,"$17,914.36","29,885 / 12","https://bwfbadminton.com/player/75069/or-chin-chung,https://bwfbadminton.com/player/77689/tang-chun-man","75069, 77689"
40,CAN / CAN,"Jason Anthony HO-SHUE, Nyl YAKURA",-1,28 - 8,"$6,424.97","29,181 / 12","https://bwfbadminton.com/player/93791/jason-anthony-ho-shue,https://bwfbadminton.com/player/25322/nyl-yakura","93791, 25322"
41,ENG / ENG,"Ben LANE, Sean VENDY",-1,45 - 36,"$4,496.50","29,156 / 14","https://bwfbadminton.com/player/76278/ben-lane,https://bwfbadminton.com/player/72478/sean-vendy","76278, 72478"
42,MAS / MAS,"CHOOI Kah Ming, LOW Juan Shen",-1,35 - 19,"$29,223.69","28,870 / 11","https://bwfbadminton.com/player/65113/chooi-kah-ming,https://bwfbadminton.com/player/93757/low-juan-shen","65113, 93757"
43,NED / NED,"Jacco ARENDS, Ruben JILLE",+1,29 - 25,"$16,180.11","28,620 / 17","https://bwfbadminton.com/player/67175/jacco-arends,https://bwfbadminton.com/player/93858/ruben-jille","67175, 93858"
44,INA / MAS,"Hendra SETIAWAN, TAN Boon Heong",-13,28 - 18,"$720,722.76","27,040 / 8","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52703/tan-boon-heong","51074, 52703"
45,RUS / RUS,"Konstantin ABRAMOV, Alexandr ZINCHENKO",+2,49 - 37,"$8,534.02","25,913 / 13","https://bwfbadminton.com/player/60635/konstantin-abramov,https://bwfbadminton.com/player/65143/alexandr-zinchenko","60635, 65143"
46,INA / INA,"Angga PRATAMA, Ricky KARANDASUWARDI",-1,92 - 48,"$223,506.84","25,190 / 6","https://bwfbadminton.com/player/61855/angga-pratama,https://bwfbadminton.com/player/66493/ricky-karandasuwardi","61855, 66493"
47,FRA / FRA,"Bastian KERSAUDY, Julien MAIO",+1,32 - 28,"$7,632.71","25,151 / 13","https://bwfbadminton.com/player/96121/bastian-kersaudy,https://bwfbadminton.com/player/73323/julien-maio","96121, 73323"
48,SCO / SCO,"Alexander DUNN, Adam HALL",+1,34 - 15,"$6,790.25","24,380 / 14","https://bwfbadminton.com/player/67922/alexander-dunn,https://bwfbadminton.com/player/85159/adam-hall","67922, 85159"
49,KOR / KOR,"CHOI Hyuk Gyun, PARK Kyung Hoon",+5,16 - 12,"$3,936.26","24,110 / 11","https://bwfbadminton.com/player/94757/choi-hyuk-gyun,https://bwfbadminton.com/player/90746/park-kyung-hoon","94757, 90746"
50,POL / POL,"Milosz BOCHAT, Adam CWALINA",0,29 - 19,"$49,295.79","23,839 / 11","https://bwfbadminton.com/player/72701/milosz-bochat,https://bwfbadminton.com/player/15358/adam-cwalina","72701, 15358"
51,CHN / CHN,"HUANG Kai Xiang, WANG Yi Lyu",-5,34 - 19,"$93,316.87","23,810 / 5","https://bwfbadminton.com/player/83797/huang-kai-xiang,https://bwfbadminton.com/player/99452/wang-yi-lyu","83797, 99452"
52,INA / INA,"Hendra SETIAWAN, Mohammad AHSAN",-1,169 - 49,"$775,263.76","23,720 / 5","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52749/mohammad-ahsan","51074, 52749"
53,USA / USA,"Phillip CHEW, Ryan CHEW",-1,22 - 13,"$7,633.11","23,033 / 11","https://bwfbadminton.com/player/36299/phillip-chew,https://bwfbadminton.com/player/93167/ryan-chew","36299, 93167"
54,IND / IND,"Francis ALWIN, K. Nandagopal",+5,15 - 8,"$16,365.34","21,890 / 9","https://bwfbadminton.com/player/55444/francis-alwin,https://bwfbadminton.com/player/74005/k-nandagopal","55444, 74005"
55,INA / INA,"Sabar Karyaman GUTAMA, Frengky Wijaya PUTRA",+11,37 - 21,"$5,108.26","21,730 / 9","https://bwfbadminton.com/player/87432/sabar-karyaman-gutama,https://bwfbadminton.com/player/88126/frengky-wijaya-putra","87432, 88126"
56,MAS / MAS,"GOH Sze Fei, Nur IZZUDDIN",-3,37 - 25,"$9,095.14","21,711 / 10","https://bwfbadminton.com/player/90768/goh-sze-fei,https://bwfbadminton.com/player/94814/nur-izzuddin","90768, 94814"
57,MAS / MAS,"SHIA Chun Kang, TAN Wee Gieen",-2,17 - 10,"$9,159.20","21,530 / 9","https://bwfbadminton.com/player/66114/shia-chun-kang,https://bwfbadminton.com/player/67677/tan-wee-gieen","66114, 67677"
58,THA / THA,"Inkarat APISUK, Tanupat VIRIYANGKURA",+4,15 - 12,"$3,974.68","20,820 / 11","https://bwfbadminton.com/player/92863/inkarat-apisuk,https://bwfbadminton.com/player/74233/tanupat-viriyangkura","92863, 74233"
59,IND / IND,"KONA Tarun, Saurabh SHARMA",-2,17 - 8,"$12,060.54","20,720 / 10","https://bwfbadminton.com/player/78073/kona-tarun,https://bwfbadminton.com/player/63027/saurabh-sharma","78073, 63027"
60,JPN / JPN,"Keiichiro MATSUI, Yoshinori TAKEUCHI",+20,15 - 9,"$6,975.47","20,610 / 8","https://bwfbadminton.com/player/74324/keiichiro-matsui,https://bwfbadminton.com/player/89680/yoshinori-takeuchi","74324, 89680"
61,TPE / TPE,"PO Li-Wei, YANG Ming-Tse",-1,36 - 32,"$3,341.48","20,070 / 11","https://bwfbadminton.com/player/79052/po-li-wei,https://bwfbadminton.com/player/60516/yang-ming-tse","79052, 60516"
62,DEN / DEN,"Mathias BAY-SMIDT, Frederik SØGAARD",-1,41 - 24,"$4,641.88","19,870 / 10","https://bwfbadminton.com/player/83680/mathias-bay-smidt,https://bwfbadminton.com/player/57731/frederik-s%C3%98gaard","83680, 57731"
63,SCO / SCO,"Martin CAMPBELL, Patrick MACHUGH",0,86 - 74,"$5,737.75","19,708 / 13","https://bwfbadminton.com/player/42181/martin-campbell,https://bwfbadminton.com/player/75235/patrick-machugh","42181, 75235"
64,BEL / BEL,"Matijs DIERICKX, Freek GOLINSKI",-8,110 - 136,"$9,802.46","19,582 / 14","https://bwfbadminton.com/player/93750/matijs-dierickx,https://bwfbadminton.com/player/55486/freek-golinski","93750, 55486"
65,RUS / RUS,"Evgenij DREMIN, Denis GRACHEV",-1,24 - 21,"$6,973.96","19,250 / 9","https://bwfbadminton.com/player/11606/evgenij-dremin,https://bwfbadminton.com/player/53663/denis-grachev","11606, 53663"
66,JOR / JOR,"Bahaedeen Ahmad ALSHANNIK, Mohd Naser Mansour NAYEF",-1,34 - 19,"$1,820.73","19,200 / 13","https://bwfbadminton.com/player/95425/bahaedeen-ahmad-alshannik,https://bwfbadminton.com/player/53490/mohd-naser-mansour-nayef","95425, 53490"
67,JPN / JPN,"Hiroki OKAMURA, Masayuki ONODERA",+11,24 - 16,"$3,281.22","18,870 / 9","https://bwfbadminton.com/player/86479/hiroki-okamura,https://bwfbadminton.com/player/91060/masayuki-onodera","86479, 91060"
68,CHN / CHN,"CHAI Biao, WANG Ze Kang",+5,8 - 6,"$289,929.99","18,390 / 6","https://bwfbadminton.com/player/96784/chai-biao,https://bwfbadminton.com/player/82666/wang-ze-kang","96784, 82666"
69,HKG / HKG,"LAW Cheuk Him, LEE Chun Hei Reginald",-11,10 - 20,"$12,147.48","18,148 / 8","https://bwfbadminton.com/player/62282/law-cheuk-him,https://bwfbadminton.com/player/92609/lee-chun-hei-reginald","62282, 92609"
70,IND / IND,"Arun GEORGE, Sanyam SHUKLA",-3,23 - 8,"$3,287.05","17,890 / 11","https://bwfbadminton.com/player/88003/arun-george,https://bwfbadminton.com/player/82602/sanyam-shukla","88003, 82602"
71,MAS / MAS,"Aaron CHIA, SOH Wooi Yik",-2,15 - 7,"$4,744.11","17,560 / 6","https://bwfbadminton.com/player/56203/aaron-chia,https://bwfbadminton.com/player/99389/soh-wooi-yik","56203, 99389"
72,DEN / DEN,"Frederik COLBERG, Rasmus FLADBERG",-1,34 - 14,"$14,814.36","17,410 / 6","https://bwfbadminton.com/player/92294/frederik-colberg,https://bwfbadminton.com/player/70937/rasmus-fladberg","92294, 70937"
73,VIE / VIE,"Tuan Duc DO, Hong Nam PHAM",+8,38 - 29,"$2,310.12","17,238 / 10","https://bwfbadminton.com/player/50748/tuan-duc-do,https://bwfbadminton.com/player/67497/hong-nam-pham","50748, 67497"
74,MAS / MAS,"ONG Yew Sin, TAN Wee Kiong",-2,5 - 4,"$212,888.70","16,810 / 4","https://bwfbadminton.com/player/84064/ong-yew-sin,https://bwfbadminton.com/player/52071/tan-wee-kiong","84064, 52071"
75,MRI / MRI,"Aatish LUBAH, Georges Julien PAUL",-1,45 - 33,"$2,928.00","16,465 / 11","https://bwfbadminton.com/player/66071/aatish-lubah,https://bwfbadminton.com/player/64839/georges-julien-paul","66071, 64839"
