rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,KOR / KOR,"LEE Yong Dae, YOO Yeon Seong",0,157 - 25,"$1,290,735.61","91,879 / 16","https://bwfbadminton.com/player/52774/lee-yong-dae,https://bwfbadminton.com/player/52273/yoo-yeon-seong","52774, 52273"
2,CHN / CHN,"CHAI Biao, HONG Wei",0,95 - 41,"$436,927.49","72,670 / 16","https://bwfbadminton.com/player/96784/chai-biao,https://bwfbadminton.com/player/69809/hong-wei","96784, 69809"
3,CHN / CHN,"FU Haifeng, ZHANG Nan",0,81 - 26,"$558,333.12","71,525 / 11","https://bwfbadminton.com/player/51729/fu-haifeng,https://bwfbadminton.com/player/35357/zhang-nan","51729, 35357"
4,KOR / KOR,"KIM Gi Jung, KIM Sa Rang",0,177 - 75,"$354,279.72","71,287 / 21","https://bwfbadminton.com/player/39276/kim-gi-jung,https://bwfbadminton.com/player/84007/kim-sa-rang","39276, 84007"
5,INA / INA,"Hendra SETIAWAN, Mohammad AHSAN",0,148 - 43,"$717,375.62","66,900 / 17","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52749/mohammad-ahsan","51074, 52749"
6,KOR / KOR,"KO Sung Hyun, SHIN Baekcheol",0,94 - 40,"$464,352.71","65,243 / 20","https://bwfbadminton.com/player/88094/ko-sung-hyun,https://bwfbadminton.com/player/54785/shin-baekcheol","88094, 54785"
7,MAS / MAS,"GOH V Shem, TAN Wee Kiong",0,88 - 37,"$181,375.57","64,617 / 24","https://bwfbadminton.com/player/54805/goh-v-shem,https://bwfbadminton.com/player/52071/tan-wee-kiong","54805, 52071"
8,CHN / CHN,"LI Jun Hui, LIU Yu Chen",0,84 - 35,"$126,142.50","63,389 / 19","https://bwfbadminton.com/player/79059/li-jun-hui,https://bwfbadminton.com/player/93367/liu-yu-chen","79059, 93367"
9,DEN / DEN,"Mathias BOE, Carsten MOGENSEN",0,348 - 112,"$779,917.10","63,374 / 11","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/51304/carsten-mogensen","50292, 51304"
10,DEN / DEN,"Mads CONRAD-PETERSEN, Mads Pieler KOLDING",0,132 - 57,"$149,404.89","63,143 / 17","https://bwfbadminton.com/player/42722/mads-conrad-petersen,https://bwfbadminton.com/player/52958/mads-pieler-kolding","42722, 52958"
11,JPN / JPN,"Hiroyuki ENDO, Kenichi HAYAKAWA",0,210 - 116,"$304,531.59","60,557 / 16","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/54527/kenichi-hayakawa","54026, 54527"
12,RUS /  / RUS,"Vladimir IVANOV, Ivan SOZONOV",+1,204 - 92,"$162,175.98","60,353 / 15","https://bwfbadminton.com/player/53924/vladimir-ivanov,https://bwfbadminton.com/player/67068/ivan-sozonov","53924, 67068"
13,INA / INA,"Marcus Fernaldi GIDEON, Kevin Sanjaya SUKAMULJO",-1,54 - 24,"$175,201.09","59,631 / 15","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/80057/kevin-sanjaya-sukamuljo","26394, 80057"
14,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",+1,112 - 69,"$90,133.97","55,942 / 21","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
15,INA / INA,"Angga PRATAMA, Ricky KARANDASUWARDI",-1,65 - 28,"$162,971.83","55,859 / 16","https://bwfbadminton.com/player/61855/angga-pratama,https://bwfbadminton.com/player/66493/ricky-karandasuwardi","61855, 66493"
