rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,KOR / KOR,"LEE Yong Dae, YOO Yeon Seong",0,149 - 24,"$1,195,185.61","92,480 / 19","https://bwfbadminton.com/player/52774/lee-yong-dae,https://bwfbadminton.com/player/52273/yoo-yeon-seong","52774, 52273"
2,INA / INA,"Hendra SETIAWAN, Mohammad AHSAN",0,143 - 40,"$700,463.12","75,380 / 19","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52749/mohammad-ahsan","51074, 52749"
3,CHN / CHN,"FU Haifeng, ZHANG Nan",+1,76 - 23,"$517,883.12","73,117 / 14","https://bwfbadminton.com/player/51729/fu-haifeng,https://bwfbadminton.com/player/35357/zhang-nan","51729, 35357"
4,KOR / KOR,"KIM Gi Jung, KIM Sa Rang",-1,174 - 74,"$299,429.72","71,867 / 26","https://bwfbadminton.com/player/39276/kim-gi-jung,https://bwfbadminton.com/player/84007/kim-sa-rang","39276, 84007"
5,CHN / CHN,"CHAI Biao, HONG Wei",0,91 - 39,"$379,289.99","70,915 / 19","https://bwfbadminton.com/player/96784/chai-biao,https://bwfbadminton.com/player/69809/hong-wei","96784, 69809"
6,KOR / KOR,"KO Sung Hyun, SHIN Baekcheol",0,90 - 39,"$445,740.21","68,870 / 24","https://bwfbadminton.com/player/88094/ko-sung-hyun,https://bwfbadminton.com/player/54785/shin-baekcheol","88094, 54785"
7,JPN / JPN,"Hiroyuki ENDO, Kenichi HAYAKAWA",0,206 - 112,"$289,294.09","66,327 / 18","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/54527/kenichi-hayakawa","54026, 54527"
8,DEN / DEN,"Mathias BOE, Carsten MOGENSEN",0,343 - 111,"$764,887.10","65,604 / 11","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/51304/carsten-mogensen","50292, 51304"
9,DEN / DEN,"Mads CONRAD-PETERSEN, Mads Pieler KOLDING",0,127 - 55,"$127,979.89","60,713 / 19","https://bwfbadminton.com/player/42722/mads-conrad-petersen,https://bwfbadminton.com/player/52958/mads-pieler-kolding","42722, 52958"
10,RUS / RUS,"Vladimir IVANOV, Ivan SOZONOV",0,204 - 92,"$160,113.48","58,073 / 21","https://bwfbadminton.com/player/53924/vladimir-ivanov,https://bwfbadminton.com/player/67068/ivan-sozonov","53924, 67068"
11,CHN / CHN,"LI Jun Hui, LIU Yu Chen",+3,77 - 33,"$78,930.00","57,692 / 18","https://bwfbadminton.com/player/79059/li-jun-hui,https://bwfbadminton.com/player/93367/liu-yu-chen","79059, 93367"
12,INA / INA,"Angga PRATAMA, Ricky KARANDASUWARDI",-1,55 - 26,"$128,191.83","56,504 / 19","https://bwfbadminton.com/player/61855/angga-pratama,https://bwfbadminton.com/player/66493/ricky-karandasuwardi","61855, 66493"
13,INA / INA,"Marcus Fernaldi GIDEON, Kevin Sanjaya SUKAMULJO",0,48 - 22,"$103,236.09","55,710 / 19","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/80057/kevin-sanjaya-sukamuljo","26394, 80057"
14,MAS / MAS,"GOH V Shem, TAN Wee Kiong",-2,81 - 33,"$166,088.07","55,098 / 25","https://bwfbadminton.com/player/54805/goh-v-shem,https://bwfbadminton.com/player/52071/tan-wee-kiong","54805, 52071"
15,CHN / CHN,"LIU Xiaolong, QIU Zihan",0,133 - 91,"$197,918.73","52,775 / 17","https://bwfbadminton.com/player/11777/liu-xiaolong,https://bwfbadminton.com/player/47277/qiu-zihan","11777, 47277"
16,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",+1,107 - 66,"$64,008.97","52,378 / 23","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
17,MAS / MAS,"Kien Keat KOO, TAN Boon Heong",-1,305 - 112,"$488,383.11","51,070 / 24","https://bwfbadminton.com/player/14288/kien-keat-koo,https://bwfbadminton.com/player/52703/tan-boon-heong","14288, 52703"
18,TPE / TPE,"LEE Sheng Mu, TSAI Chia Hsin",0,95 - 65,"$240,209.37","47,151 / 21","https://bwfbadminton.com/player/52931/lee-sheng-mu,https://bwfbadminton.com/player/13189/tsai-chia-hsin","52931, 13189"
19,ENG / ENG,"Marcus ELLIS, Chris LANGRIDGE",+1,49 - 25,"$48,962.95","45,754 / 22","https://bwfbadminton.com/player/71349/marcus-ellis,https://bwfbadminton.com/player/51624/chris-langridge","71349, 51624"
20,IND / IND,"ATTRI Manu, REDDY B. Sumeeth",-1,80 - 64,"$32,315.10","44,549 / 28","https://bwfbadminton.com/player/59803/attri-manu,https://bwfbadminton.com/player/24172/reddy-b-sumeeth","59803, 24172"
21,TPE / TPE,"CHEN Hung Ling, WANG Chi-Lin",+1,47 - 39,"$68,834.47","43,630 / 24","https://bwfbadminton.com/player/53613/chen-hung-ling,https://bwfbadminton.com/player/96514/wang-chi-lin","53613, 96514"
22,CHN / CHN,"WANG Yi Lyu, ZHANG Wen",-1,53 - 27,"$55,003.74","42,597 / 19","https://bwfbadminton.com/player/99452/wang-yi-lyu,https://bwfbadminton.com/player/87444/zhang-wen","99452, 87444"
23,DEN / DEN,"Kim ASTRUP, Anders Skaarup RASMUSSEN",+3,103 - 62,"$56,871.73","42,406 / 20","https://bwfbadminton.com/player/92980/kim-astrup,https://bwfbadminton.com/player/44414/anders-skaarup-rasmussen","92980, 44414"
24,INA / INA,"Berry ANGRIAWAN, Rian Agung SAPUTRO",-1,31 - 20,"$79,923.71","41,385 / 17","https://bwfbadminton.com/player/23374/berry-angriawan,https://bwfbadminton.com/player/60692/rian-agung-saputro","23374, 60692"
25,JPN / JPN,"Hirokatsu HASHIMOTO, Noriyasu HIRATA",0,156 - 121,"$133,853.07","39,321 / 15","https://bwfbadminton.com/player/74326/hirokatsu-hashimoto,https://bwfbadminton.com/player/15380/noriyasu-hirata","74326, 15380"
26,INA / INA,"Wahyu Nayaka ARYA PANGKARYANIRA, Ade Yusuf SANTOSO",-2,65 - 43,"$43,084.98","38,780 / 11","https://bwfbadminton.com/player/59822/wahyu-nayaka-arya-pangkaryanira,https://bwfbadminton.com/player/74945/ade-yusuf-santoso","59822, 74945"
27,POL / POL,"Adam CWALINA, Przemyslaw WACHA",0,175 - 59,"$67,877.35","38,425 / 29","https://bwfbadminton.com/player/15358/adam-cwalina,https://bwfbadminton.com/player/8396/przemyslaw-wacha","15358, 8396"
28,GER / GER,"Michael FUCHS, Johannes SCHOETTLER",+2,62 - 53,"$71,819.12","37,096 / 28","https://bwfbadminton.com/player/51263/michael-fuchs,https://bwfbadminton.com/player/51797/johannes-schoettler","51263, 51797"
29,THA / THA,"Bodin ISARA, Nipitphon PHUANGPHUAPET",-1,39 - 25,"$70,610.96","36,830 / 26","https://bwfbadminton.com/player/75983/bodin-isara,https://bwfbadminton.com/player/30342/nipitphon-phuangphuapet","75983, 30342"
30,IND / IND,"Pranaav Jerry CHOPRA, Akshay DEWALKAR",-1,75 - 73,"$29,051.69","36,724 / 17","https://bwfbadminton.com/player/57839/pranaav-jerry-chopra,https://bwfbadminton.com/player/55356/akshay-dewalkar","57839, 55356"
31,THA / THA,"Dechapol PUAVARANUKROH, Kittinupong KEDREN",0,43 - 44,"$10,914.70","35,801 / 22","https://bwfbadminton.com/player/61731/dechapol-puavaranukroh,https://bwfbadminton.com/player/73633/kittinupong-kedren","61731, 73633"
32,TPE / TPE,"LEE Jhe-Huei, LEE Yang",0,27 - 19,"$6,614.99","34,228 / 19","https://bwfbadminton.com/player/99102/lee-jhe-huei,https://bwfbadminton.com/player/69448/lee-yang","99102, 69448"
33,JPN / JPN,"Kenta KAZUNO, Kazushi YAMADA",0,49 - 20,"$52,260.73","32,130 / 10","https://bwfbadminton.com/player/53161/kenta-kazuno,https://bwfbadminton.com/player/54025/kazushi-yamada","53161, 54025"
34,CHN / CHN,"LIU Cheng, LU Kai",0,13 - 8,"$102,177.48","31,910 / 8","https://bwfbadminton.com/player/95396/liu-cheng,https://bwfbadminton.com/player/28549/lu-kai","95396, 28549"
35,USA / USA,"Sattawat PONGNAIRAT, Phillip CHEW",0,65 - 94,"$10,137.39","31,867 / 29","https://bwfbadminton.com/player/74872/sattawat-pongnairat,https://bwfbadminton.com/player/36299/phillip-chew","74872, 36299"
36,DEN / DEN,"Mathias CHRISTIANSEN, David DAUGAARD",0,62 - 30,"$15,054.00","31,590 / 14","https://bwfbadminton.com/player/99521/mathias-christiansen,https://bwfbadminton.com/player/59436/david-daugaard","99521, 59436"
37,MAS / MAS,"Thien How HOON, LIM Khim Wah",0,20 - 15,"$116,597.37","29,390 / 12","https://bwfbadminton.com/player/15697/thien-how-hoon,https://bwfbadminton.com/player/54171/lim-khim-wah","15697, 54171"
38,TPE / TPE,"LIAO Min Chun, TSENG Min Hao",0,35 - 35,"$22,659.97","29,090 / 18","https://bwfbadminton.com/player/53230/liao-min-chun,https://bwfbadminton.com/player/71729/tseng-min-hao","53230, 71729"
39,ENG / ENG,"Andrew ELLIS, Peter MILLS",0,29 - 25,"$51,383.17","28,975 / 14","https://bwfbadminton.com/player/54413/andrew-ellis,https://bwfbadminton.com/player/65233/peter-mills","54413, 65233"
40,TPE / TPE,"LIN Chia Yu, Hsiao-Lin WU",0,46 - 33,"$12,946.85","28,710 / 16","https://bwfbadminton.com/player/66194/lin-chia-yu,https://bwfbadminton.com/player/75026/hsiao-lin-wu","66194, 75026"
41,FRA / FRA,"Baptiste CAREME, Ronan LABAR",+4,75 - 58,"$16,826.62","28,228 / 17","https://bwfbadminton.com/player/51837/baptiste-careme,https://bwfbadminton.com/player/22038/ronan-labar","51837, 22038"
42,CAN / CAN,"Adrian LIU, Derrick NG",-1,134 - 72,"$17,933.11","28,142 / 18","https://bwfbadminton.com/player/87626/adrian-liu,https://bwfbadminton.com/player/99279/derrick-ng","87626, 99279"
43,MEX / MEX,"Job CASTILLO, Lino MUNOZ",-1,39 - 15,"$3,881.20","27,930 / 19","https://bwfbadminton.com/player/93101/job-castillo,https://bwfbadminton.com/player/96461/lino-munoz","93101, 96461"
44,GER / GER,"Raphael BECK, Peter KAESBAUER",0,24 - 13,"$14,732.38","27,324 / 16","https://bwfbadminton.com/player/61139/raphael-beck,https://bwfbadminton.com/player/54440/peter-kaesbauer","61139, 54440"
45,JPN /  / JPN,"Takuro HOKI, Yugo KOBAYASHI",-2,26 - 19,"$4,339.34","26,940 / 11","https://bwfbadminton.com/player/81657/takuro-hoki,https://bwfbadminton.com/player/67903/yugo-kobayashi","81657, 67903"
46,AUS / AUS,"Matthew CHAU, Sawan SERASINGHE",+14,49 - 33,$814.36,"26,104 / 18","https://bwfbadminton.com/player/78695/matthew-chau,https://bwfbadminton.com/player/75157/sawan-serasinghe","78695, 75157"
47,GER / GER,"Mark LAMSFUSS, Marvin SEIDEL",-1,21 - 11,"$2,051.25","25,535 / 13","https://bwfbadminton.com/player/68045/mark-lamsfuss,https://bwfbadminton.com/player/64909/marvin-seidel","68045, 64909"
48,HKG / HKG,"OR Chin Chung, TANG Chun Man",+8,16 - 18,"$2,851.85","25,205 / 16","https://bwfbadminton.com/player/75069/or-chin-chung,https://bwfbadminton.com/player/77689/tang-chun-man","75069, 77689"
49,BEL / BEL,"Matijs DIERICKX, Freek GOLINSKI",+1,87 - 105,"$5,361.22","24,652 / 19","https://bwfbadminton.com/player/93750/matijs-dierickx,https://bwfbadminton.com/player/55486/freek-golinski","93750, 55486"
50,FRA / FRA,"Bastian KERSAUDY, Gaetan MITTELHEISSER",-2,61 - 43,"$7,030.50","24,341 / 12","https://bwfbadminton.com/player/96121/bastian-kersaudy,https://bwfbadminton.com/player/94817/gaetan-mittelheisser","96121, 94817"
51,RSA / RSA,"Andries MALAN, Willem VILJOEN",-4,81 - 21,"$6,139.04","24,309 / 17","https://bwfbadminton.com/player/63109/andries-malan,https://bwfbadminton.com/player/51604/willem-viljoen","63109, 51604"
52,CAN / ENG,"Peter BRIGGS, Tom WOLFENDEN",-3,38 - 22,"$6,511.49","24,066 / 14","https://bwfbadminton.com/player/29622/peter-briggs,https://bwfbadminton.com/player/94003/tom-wolfenden","29622, 94003"
53,THA / THA,"Wannawat AMPUNSUWAN, Tinn ISRIYANET",+1,27 - 21,"$6,641.22","23,960 / 13","https://bwfbadminton.com/player/36214/wannawat-ampunsuwan,https://bwfbadminton.com/player/96699/tinn-isriyanet","36214, 96699"
