rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,INA / INA,"Marcus Fernaldi GIDEON, Kevin Sanjaya SUKAMULJO",0,215 - 49,"$1,397,488.59","104,953 / 18","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/80057/kevin-sanjaya-sukamuljo","26394, 80057"
2,INA / INA,"Hendra SETIAWAN, Mohammad AHSAN",0,234 - 69,"$1,087,548.76","93,137 / 20","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52749/mohammad-ahsan","51074, 52749"
3,CHN / CHN,"LI Jun Hui, LIU Yu Chen",0,214 - 80,"$664,706.26","86,370 / 18","https://bwfbadminton.com/player/79059/li-jun-hui,https://bwfbadminton.com/player/93367/liu-yu-chen","79059, 93367"
4,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",0,251 - 126,"$570,772.73","82,203 / 20","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
5,INA / INA,"Fajar ALFIAN, Muhammad Rian ARDIANTO",+1,152 - 67,"$239,764.12","76,465 / 20","https://bwfbadminton.com/player/88876/fajar-alfian,https://bwfbadminton.com/player/91130/muhammad-rian-ardianto","88876, 91130"
6,JPN / JPN,"Hiroyuki ENDO, Yuta WATANABE",-1,74 - 45,"$423,836.47","70,003 / 22","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/58240/yuta-watanabe","54026, 58240"
7,CHN / CHN,"HAN Cheng Kai, ZHOU Hao Dong",0,75 - 46,"$177,850.02","65,137 / 21","https://bwfbadminton.com/player/66491/han-cheng-kai,https://bwfbadminton.com/player/61160/zhou-hao-dong","66491, 61160"
8,DEN / DEN,"Kim ASTRUP, Anders Skaarup RASMUSSEN",+1,197 - 119,"$295,793.01","60,109 / 19","https://bwfbadminton.com/player/92980/kim-astrup,https://bwfbadminton.com/player/44414/anders-skaarup-rasmussen","92980, 44414"
9,TPE / TPE,"LEE Yang, WANG Chi-Lin",+1,39 - 16,"$278,405.87","58,808 / 19","https://bwfbadminton.com/player/69448/lee-yang,https://bwfbadminton.com/player/96514/wang-chi-lin","69448, 96514"
10,MAS / MAS,"GOH V Shem, TAN Wee Kiong",+1,181 - 87,"$468,606.83","58,120 / 20","https://bwfbadminton.com/player/54805/goh-v-shem,https://bwfbadminton.com/player/52071/tan-wee-kiong","54805, 52071"
11,JPN / JPN,"Takuro HOKI, Yugo KOBAYASHI",-3,88 - 72,"$128,060.12","57,576 / 19","https://bwfbadminton.com/player/81657/takuro-hoki,https://bwfbadminton.com/player/67903/yugo-kobayashi","81657, 67903"
12,IND / IND,"Satwiksairaj RANKIREDDY, Chirag SHETTY",0,81 - 50,"$96,969.60","55,830 / 13","https://bwfbadminton.com/player/72435/satwiksairaj-rankireddy,https://bwfbadminton.com/player/70500/chirag-shetty","72435, 70500"
13,KOR / KOR,"CHOI SolGyu, SEO Seungjae",+1,48 - 15,"$111,491.88","55,289 / 16","https://bwfbadminton.com/player/67810/choi-solgyu,https://bwfbadminton.com/player/66513/seo-seungjae","67810, 66513"
14,MAS / MAS,"Aaron CHIA, SOH Wooi Yik",-1,55 - 35,"$87,525.35","54,341 / 21","https://bwfbadminton.com/player/56203/aaron-chia,https://bwfbadminton.com/player/99389/soh-wooi-yik","56203, 99389"
