rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,INA / INA,"Marcus Fernaldi GIDEON, Kevin Sanjaya SUKAMULJO",0,163 - 41,"$995,306.09","104,483 / 15","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/80057/kevin-sanjaya-sukamuljo","26394, 80057"
2,CHN / CHN,"LI Jun Hui, LIU Yu Chen",0,169 - 67,"$408,123.76","80,565 / 15","https://bwfbadminton.com/player/79059/li-jun-hui,https://bwfbadminton.com/player/93367/liu-yu-chen","79059, 93367"
3,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",0,202 - 109,"$426,565.23","75,045 / 18","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
4,TPE / TPE,"CHEN Hung Ling, WANG Chi-Lin",0,130 - 86,"$245,635.73","69,141 / 21","https://bwfbadminton.com/player/53613/chen-hung-ling,https://bwfbadminton.com/player/96514/wang-chi-lin","53613, 96514"
5,DEN / DEN,"Mads CONRAD-PETERSEN, Mads Pieler KOLDING",+1,195 - 92,"$283,639.89","64,253 / 16","https://bwfbadminton.com/player/42722/mads-conrad-petersen,https://bwfbadminton.com/player/52958/mads-pieler-kolding","42722, 52958"
6,CHN / CHN,"LIU Cheng, ZHANG Nan",+1,71 - 30,"$416,091.25","64,100 / 15","https://bwfbadminton.com/player/95396/liu-cheng,https://bwfbadminton.com/player/35357/zhang-nan","95396, 35357"
7,JPN / JPN,"Takuto INOUE, Yuki KANEKO",+2,115 - 70,"$144,968.62","62,952 / 18","https://bwfbadminton.com/player/59419/takuto-inoue,https://bwfbadminton.com/player/95761/yuki-kaneko","59419, 95761"
8,DEN / DEN,"Kim ASTRUP, Anders Skaarup RASMUSSEN",-3,171 - 99,"$233,819.25","62,170 / 17","https://bwfbadminton.com/player/92980/kim-astrup,https://bwfbadminton.com/player/44414/anders-skaarup-rasmussen","92980, 44414"
9,JPN / JPN,"Hiroyuki ENDO, Yuta WATANABE",+1,41 - 25,"$276,905.23","61,678 / 16","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/58240/yuta-watanabe","54026, 58240"
10,INA / INA,"Fajar ALFIAN, Muhammad Rian ARDIANTO",-2,107 - 50,"$116,971.62","61,096 / 14","https://bwfbadminton.com/player/88876/fajar-alfian,https://bwfbadminton.com/player/91130/muhammad-rian-ardianto","88876, 91130"
11,CHN / CHN,"HAN Cheng Kai, ZHOU Hao Dong",0,52 - 28,"$126,100.02","58,466 / 17","https://bwfbadminton.com/player/66491/han-cheng-kai,https://bwfbadminton.com/player/61160/zhou-hao-dong","66491, 61160"
