rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,INA / INA,"Marcus Fernaldi GIDEON, Kevin Sanjaya SUKAMULJO",0,127 - 36,"$749,031.09","97,789 / 13","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/80057/kevin-sanjaya-sukamuljo","26394, 80057"
2,DEN / DEN,"Mathias BOE, Carsten MOGENSEN",0,429 - 132,"$1,065,498.36","83,724 / 14","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/51304/carsten-mogensen","50292, 51304"
3,CHN / CHN,"LIU Cheng, ZHANG Nan",0,53 - 20,"$394,447.49","75,440 / 13","https://bwfbadminton.com/player/95396/liu-cheng,https://bwfbadminton.com/player/35357/zhang-nan","95396, 35357"
4,CHN / CHN,"LI Jun Hui, LIU Yu Chen",0,140 - 59,"$330,905.00","72,381 / 13","https://bwfbadminton.com/player/79059/li-jun-hui,https://bwfbadminton.com/player/93367/liu-yu-chen","79059, 93367"
5,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",0,172 - 97,"$299,165.23","66,615 / 16","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
6,DEN / DEN,"Mads CONRAD-PETERSEN, Mads Pieler KOLDING",0,183 - 84,"$272,652.39","64,147 / 16","https://bwfbadminton.com/player/42722/mads-conrad-petersen,https://bwfbadminton.com/player/52958/mads-pieler-kolding","42722, 52958"
7,TPE / TPE,"CHEN Hung Ling, WANG Chi-Lin",0,104 - 73,"$157,991.97","56,454 / 18","https://bwfbadminton.com/player/53613/chen-hung-ling,https://bwfbadminton.com/player/96514/wang-chi-lin","53613, 96514"
8,TPE / TPE,"LEE Jhe-Huei, LEE Yang",+1,86 - 55,"$115,382.49","55,452 / 19","https://bwfbadminton.com/player/99102/lee-jhe-huei,https://bwfbadminton.com/player/69448/lee-yang","99102, 69448"
9,JPN / JPN,"Takuto INOUE, Yuki KANEKO",-1,97 - 56,"$79,862.36","53,220 / 14","https://bwfbadminton.com/player/59419/takuto-inoue,https://bwfbadminton.com/player/95761/yuki-kaneko","59419, 95761"
10,INA / INA,"Fajar ALFIAN, Muhammad Rian ARDIANTO",0,89 - 42,"$88,259.12","52,340 / 14","https://bwfbadminton.com/player/88876/fajar-alfian,https://bwfbadminton.com/player/91130/muhammad-rian-ardianto","88876, 91130"
11,RUS / RUS,"Vladimir IVANOV, Ivan SOZONOV",0,248 - 113,"$207,385.96","51,820 / 15","https://bwfbadminton.com/player/53924/vladimir-ivanov,https://bwfbadminton.com/player/67068/ivan-sozonov","53924, 67068"
12,DEN / DEN,"Kim ASTRUP, Anders Skaarup RASMUSSEN",0,153 - 92,"$145,837.99","51,434 / 17","https://bwfbadminton.com/player/92980/kim-astrup,https://bwfbadminton.com/player/44414/anders-skaarup-rasmussen","92980, 44414"
13,TPE / TPE,"LU Ching Yao, YANG Po Han",0,69 - 34,"$68,059.87","49,340 / 20","https://bwfbadminton.com/player/56746/lu-ching-yao,https://bwfbadminton.com/player/59709/yang-po-han","56746, 59709"
14,TPE / TPE,"LIAO Min Chun, SU Ching Heng",0,53 - 19,"$52,793.34","48,110 / 14","https://bwfbadminton.com/player/53230/liao-min-chun,https://bwfbadminton.com/player/88829/su-ching-heng","53230, 88829"
15,JPN / JPN,"Takuro HOKI, Yugo KOBAYASHI",0,60 - 47,"$53,955.10","45,196 / 13","https://bwfbadminton.com/player/81657/takuro-hoki,https://bwfbadminton.com/player/67903/yugo-kobayashi","81657, 67903"
16,MAS / MAS,"GOH V Shem, TAN Wee Kiong",0,133 - 58,"$370,045.57","43,783 / 10","https://bwfbadminton.com/player/54805/goh-v-shem,https://bwfbadminton.com/player/52071/tan-wee-kiong","54805, 52071"
17,MAS / MAS,"ONG Yew Sin, TEO Ee Yi",0,49 - 26,"$53,134.06","42,834 / 11","https://bwfbadminton.com/player/84064/ong-yew-sin,https://bwfbadminton.com/player/99066/teo-ee-yi","84064, 99066"
18,IND / IND,"Satwiksairaj RANKIREDDY, Chirag SHETTY",0,42 - 27,"$23,870.11","40,166 / 16","https://bwfbadminton.com/player/72435/satwiksairaj-rankireddy,https://bwfbadminton.com/player/70500/chirag-shetty","72435, 70500"
19,INA / INA,"Mohammad AHSAN, Rian Agung SAPUTRO",0,23 - 12,"$408,967.51","40,158 / 8","https://bwfbadminton.com/player/52749/mohammad-ahsan,https://bwfbadminton.com/player/60692/rian-agung-saputro","52749, 60692"
20,ENG / ENG,"Marcus ELLIS, Chris LANGRIDGE",+2,85 - 53,"$64,762.95","38,778 / 13","https://bwfbadminton.com/player/71349/marcus-ellis,https://bwfbadminton.com/player/51624/chris-langridge","71349, 51624"
21,KOR / KOR,"KIM WonHo, SEO Seungjae",+2,25 - 13,"$21,948.13","38,769 / 13","https://bwfbadminton.com/player/61444/kim-wonho,https://bwfbadminton.com/player/66513/seo-seungjae","61444, 66513"
22,DEN / DEN,"Mathias CHRISTIANSEN, David DAUGAARD",+2,94 - 58,"$46,549.50","37,890 / 14","https://bwfbadminton.com/player/99521/mathias-christiansen,https://bwfbadminton.com/player/59436/david-daugaard","99521, 59436"
23,THA / THA,"Tinn ISRIYANET, Kittisak NAMDASH",+2,25 - 22,"$24,441.54","36,495 / 14","https://bwfbadminton.com/player/96699/tinn-isriyanet,https://bwfbadminton.com/player/65754/kittisak-namdash","96699, 65754"
24,KOR / KOR,"CHUNG Eui Seok, KIM DukYoung",+2,27 - 24,"$21,189.35","36,420 / 13","https://bwfbadminton.com/player/99472/chung-eui-seok,https://bwfbadminton.com/player/93611/kim-dukyoung","99472, 93611"
25,INA /  / INA,"Berry ANGRIAWAN, Hardianto HARDIANTO",-4,30 - 14,"$75,429.19","36,310 / 10","https://bwfbadminton.com/player/23374/berry-angriawan,https://bwfbadminton.com/player/69003/hardianto-hardianto","23374, 69003"
26,THA / THA,"Dechapol PUAVARANUKROH, Kittinupong KEDREN",+1,62 - 71,"$32,527.46","35,992 / 15","https://bwfbadminton.com/player/61731/dechapol-puavaranukroh,https://bwfbadminton.com/player/73633/kittinupong-kedren","61731, 73633"
27,GER / GER,"Jones Ralfy JANSEN, Josche ZURWONNE",+2,48 - 27,"$31,353.09","34,868 / 17","https://bwfbadminton.com/player/88726/jones-ralfy-jansen,https://bwfbadminton.com/player/55514/josche-zurwonne","88726, 55514"
28,INA / MAS,"Hendra SETIAWAN, TAN Boon Heong",-8,28 - 18,"$720,066.51","34,840 / 9","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52703/tan-boon-heong","51074, 52703"
29,JPN / JPN,"Hiroyuki ENDO, Yuta WATANABE",+1,20 - 16,"$180,192.73","34,730 / 10","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/58240/yuta-watanabe","54026, 58240"
30,CHN / CHN,"HAN Cheng Kai, ZHOU Hao Dong",-2,33 - 17,"$21,417.50","34,426 / 10","https://bwfbadminton.com/player/66491/han-cheng-kai,https://bwfbadminton.com/player/61160/zhou-hao-dong","66491, 61160"
31,THA / THA,"Bodin ISARA, Nipitphon PHUANGPHUAPET",+4,69 - 46,"$127,550.96","34,278 / 10","https://bwfbadminton.com/player/75983/bodin-isara,https://bwfbadminton.com/player/30342/nipitphon-phuangphuapet","75983, 30342"
32,GER / GER,"Mark LAMSFUSS, Marvin SEIDEL",-1,46 - 32,"$15,860.51","34,226 / 17","https://bwfbadminton.com/player/68045/mark-lamsfuss,https://bwfbadminton.com/player/64909/marvin-seidel","68045, 64909"
33,IND / IND,"ATTRI Manu, REDDY B. Sumeeth",-1,106 - 101,"$51,118.84","33,770 / 21","https://bwfbadminton.com/player/59803/attri-manu,https://bwfbadminton.com/player/24172/reddy-b-sumeeth","59803, 24172"
34,DEN / DEN,"Kasper ANTONSEN, Niclas NOHR",+3,47 - 20,"$24,331.26","31,180 / 13","https://bwfbadminton.com/player/62261/kasper-antonsen,https://bwfbadminton.com/player/64188/niclas-nohr","62261, 64188"
35,INA / INA,"Angga PRATAMA, Ricky KARANDASUWARDI",+3,92 - 48,"$222,850.59","31,010 / 8","https://bwfbadminton.com/player/61855/angga-pratama,https://bwfbadminton.com/player/66493/ricky-karandasuwardi","61855, 66493"
